measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2012-05-01,845.829,8049.0,8049.0
2012-06-01,739.868,7041.0,7041.0
2012-07-01,420.74,4004.0,4004.0
2012-08-01,486.01,4625.0,4625.0
2012-09-01,660.944,6290.0,6290.0
2012-10-01,964.094,9174.0,9174.0
2012-11-01,873.816,8315.0,8315.0
2012-12-01,869.699,8276.0,8276.0
2013-01-01,1378.897,13156.0,13156.0
2013-02-01,1040.061,9923.0,9923.0
2013-03-01,931.255,8885.0,8885.0
2013-04-01,1313.495,12532.0,12532.0
2013-05-01,957.873,9139.0,9139.0
2013-06-01,524.047,5000.0,5000.0
2013-07-01,471.766,4501.0,4501.0
2013-08-01,451.239,4305.0,4305.0
2013-09-01,696.533,6646.0,6646.0
2013-10-01,887.473,8467.0,8467.0
2013-11-01,1346.927,12851.0,12851.0
2013-12-01,957.434,9135.0,9135.0
2014-01-01,1580.804,15033.0,15033.0
2014-02-01,1194.108,11356.0,11356.0
2014-03-01,1219.847,11601.0,11601.0
2014-04-01,1348.106,12820.0,12820.0
2014-05-01,882.768,8395.0,8395.0
2014-06-01,753.709,7168.0,7168.0
2014-07-01,672.676,6397.0,6397.0
2014-08-01,411.562,3914.0,3914.0
2014-09-01,676.765,6436.0,6436.0
2014-10-01,1126.079,10709.0,10709.0
2014-11-01,1271.989,12097.0,12097.0
2014-12-01,899.587,8555.0,8555.0
2015-01-01,995.081,9273.0,9273.0
2015-02-01,906.474,8447.0,8447.0
2015-03-01,1046.861,9756.0,9756.0
2015-04-01,1055.753,9839.0,9839.0
2015-05-01,1068.371,9956.0,9956.0
2015-06-01,513.275,4783.0,4783.0
2015-07-01,537.491,5009.0,5009.0
2015-08-01,664.337,6191.0,6191.0
2015-09-01,663.835,6186.0,6186.0
2015-10-01,1124.141,10476.0,10476.0
2015-11-01,1389.186,12946.0,12946.0
2015-12-01,1230.195,11464.0,11464.0
2016-01-01,1089.724,10060.0,10060.0
2016-02-01,1213.729,11205.0,11205.0
2016-03-01,966.574,8923.0,8923.0
2016-04-01,1147.816,10597.0,10597.0
2016-05-01,940.726,8685.0,8685.0
2016-06-01,702.732,6488.0,6488.0
2016-07-01,633.634,5850.0,5850.0
2016-08-01,440.088,4063.0,4063.0
2016-09-01,847.012,7820.0,7820.0
2016-10-01,934.043,8623.0,8623.0
2016-11-01,1120.593,10345.0,10345.0
2016-12-01,1526.329,14091.0,14091.0
2017-01-01,1101.437,10148.0,10148.0
2017-02-01,1169.468,10774.0,10774.0
2017-03-01,1227.487,11309.0,11309.0
2017-04-01,1196.615,11024.0,11024.0
2017-05-01,1015.279,9354.0,9354.0
2017-06-01,859.021,7914.0,7914.0
2017-07-01,432.788,3987.0,3987.0
2017-08-01,384.178,3539.0,3539.0
2017-09-01,491.236,4526.0,4526.0
2017-10-01,1108.169,10210.0,10210.0
2017-11-01,1221.742,11256.0,11256.0
2017-12-01,1210.58,11153.0,11153.0
2018-01-01,1287.904,11725.0,11725.0
2018-02-01,936.242,8524.0,8524.0
2018-03-01,1055.622,9610.0,9610.0
2018-04-01,842.567,7671.0,7671.0
2018-05-01,716.64,6524.0,6524.0
2018-06-01,494.502,4502.0,4502.0
2018-07-01,413.691,3766.0,3766.0
2018-08-01,447.219,4071.0,4071.0
2018-09-01,502.45,4574.0,4574.0
2018-10-01,906.663,8254.0,8254.0
2018-11-01,862.241,7850.0,7850.0
2018-12-01,945.259,8606.0,8606.0
2019-01-01,1070.542,9533.0,9533.0
2019-02-01,929.908,8281.0,8281.0
2019-03-01,1041.291,9273.0,9273.0
2019-04-01,1128.918,10053.0,10053.0
2019-05-01,794.97,7079.0,7079.0
2019-06-01,704.112,6270.0,6270.0
2019-07-01,452.769,4032.0,4032.0
2019-08-01,393.287,3502.0,3502.0
2019-09-01,593.296,5283.0,5283.0
2019-10-01,915.843,8156.0,8156.0
2019-11-01,875.189,7794.0,7794.0
2019-12-01,1156.875,10302.0,10302.0
2020-01-01,993.184,8707.0,8707.0
2020-02-01,1160.71,10176.0,10176.0
2020-03-01,1106.655,9702.0,9702.0
2020-04-01,1017.791,8923.0,8923.0
2020-05-01,949.778,8327.0,8327.0
2020-06-01,700.327,6140.0,6140.0
2020-07-01,475.29,4167.0,4167.0
2020-08-01,500.998,4392.0,4392.0
2020-09-01,908.528,7965.0,7965.0
2020-10-01,1078.179,9452.0,9452.0
2020-11-01,1370.601,12016.0,12016.0
2020-12-01,1009.959,8854.0,8854.0
2021-01-01,742.993,6571.0,6571.0
2021-02-01,956.5,8459.0,8459.0
2021-03-01,1385.836,12256.0,12256.0
2021-04-01,946.141,8368.0,8368.0
2021-05-01,887.635,7850.0,7850.0
2021-06-01,662.773,5862.0,5862.0
2021-07-01,450.867,3987.0,3987.0
2021-08-01,453.495,4011.0,4011.0
2021-09-01,826.029,7305.0,7305.0
2021-10-01,764.414,6760.0,6760.0
2021-11-01,1261.329,11155.0,11155.0
2021-12-01,1209.988,10701.0,10701.0
2022-01-01,1218.546,4158.0,4158.0
2022-02-01,1180.324,4027.0,4027.0
2022-03-01,1219.241,4160.0,4160.0
2022-04-01,1446.865,4937.0,4937.0
2022-05-01,1017.197,3471.0,3471.0
2022-06-01,800.358,2731.0,2731.0
2022-07-01,587.916,2006.0,2006.0
2022-08-01,481.758,1644.0,1644.0
2022-09-01,667.934,2279.0,2279.0
2022-10-01,954.804,3258.0,3258.0
2022-11-01,1226.848,4186.0,4186.0
2022-12-01,1198.209,4088.0,4088.0
2023-01-01,733.0,2501.0,2501.0
2023-02-01,1073.0,3661.0,3661.0
2023-03-01,1058.0,3610.0,3610.0
2023-04-01,1483.0,5060.0,5060.0
2023-05-01,782.0,2668.0,2668.0
2023-06-01,461.0,1573.0,1573.0
2023-07-01,371.0,1266.0,1266.0
2023-08-01,579.0,1976.0,1976.0
2023-09-01,563.0,1921.0,1921.0
2023-10-01,1028.0,3508.0,3508.0
2023-11-01,970.0,3310.0,3310.0
2023-12-01,937.0,3197.0,3197.0
2024-01-01,679.0,2317.0,2317.0
2024-02-01,1043.0,3559.0,3559.0
2024-03-01,1117.0,3811.0,3811.0
2024-04-01,1293.0,4412.0,4412.0
2024-05-01,871.0,2972.0,2972.0
2024-06-01,851.0,2904.0,2904.0
2024-07-01,356.0,1215.0,1215.0
2024-08-01,536.0,1829.0,1829.0
2024-09-01,712.0,2429.0,2429.0
2024-10-01,1321.0,4507.0,4507.0
2024-11-01,1050.0,3583.0,3583.0
2024-12-01,896.0,3057.0,3057.0
