measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2016-12-01,0.0,0.0,0.0
2017-01-01,229.621,2115.0,2115.0
2017-02-01,406.291,3743.0,3743.0
2017-03-01,546.406,5034.0,5034.0
2017-04-01,538.616,4962.0,4962.0
2017-05-01,708.22,6525.0,6525.0
2017-06-01,833.889,7683.0,7683.0
2017-07-01,910.045,8384.0,8384.0
2017-08-01,659.172,6073.0,6073.0
2017-09-01,595.808,5489.0,5489.0
2017-10-01,433.883,3997.0,3997.0
2017-11-01,259.891,2394.0,2394.0
2017-12-01,197.158,1816.0,1816.0
2018-01-01,415.955,3787.0,3787.0
2018-02-01,496.991,4525.0,4525.0
2018-03-01,822.14,7485.0,7485.0
2018-04-01,993.607,9046.0,9046.0
2018-05-01,1043.557,9501.0,9501.0
2018-06-01,956.207,8705.0,8705.0
2018-07-01,1165.4,10610.0,10610.0
2018-08-01,905.506,8244.0,8244.0
2018-09-01,745.211,6784.0,6784.0
2018-10-01,546.064,4971.0,4971.0
2018-11-01,303.33,2762.0,2762.0
2018-12-01,229.032,2085.0,2085.0
2019-01-01,323.526,2881.0,2881.0
2019-02-01,203.784,1815.0,1815.0
2019-03-01,590.769,5261.0,5261.0
2019-04-01,727.664,6480.0,6480.0
2019-05-01,908.499,8090.0,8090.0
2019-06-01,1039.185,9254.0,9254.0
2019-07-01,1028.266,9157.0,9157.0
2019-08-01,971.692,8653.0,8653.0
2019-09-01,647.754,5768.0,5768.0
2019-10-01,488.853,4353.0,4353.0
2019-11-01,297.583,2650.0,2650.0
2019-12-01,258.425,2301.0,2301.0
2020-01-01,271.978,2384.0,2384.0
2020-02-01,603.147,5288.0,5288.0
2020-03-01,731.791,6416.0,6416.0
2020-04-01,967.481,8482.0,8482.0
2020-05-01,1006.379,8823.0,8823.0
2020-06-01,1090.803,9563.0,9563.0
2020-07-01,1051.828,9221.0,9221.0
2020-08-01,1041.515,9131.0,9131.0
2020-09-01,734.453,6439.0,6439.0
2020-10-01,549.637,4819.0,4819.0
2020-11-01,420.634,3688.0,3688.0
2020-12-01,263.354,2309.0,2309.0
2021-01-01,290.115,2566.0,2566.0
2021-02-01,434.674,3844.0,3844.0
2021-03-01,744.971,6589.0,6589.0
2021-04-01,673.284,5955.0,5955.0
2021-05-01,854.799,7560.0,7560.0
2021-06-01,1062.283,9395.0,9395.0
2021-07-01,964.563,8531.0,8531.0
2021-08-01,888.042,7854.0,7854.0
2021-09-01,756.368,6689.0,6689.0
2021-10-01,507.375,4487.0,4487.0
2021-11-01,311.915,2759.0,2759.0
2021-12-01,198.611,1757.0,1757.0
2022-01-01,350.783,1197.0,1197.0
2022-02-01,527.764,1801.0,1801.0
2022-03-01,693.566,2366.0,2366.0
2022-04-01,587.428,2004.0,2004.0
2022-05-01,867.577,2960.0,2960.0
2022-06-01,1087.804,3712.0,3712.0
2022-07-01,1057.54,3608.0,3608.0
2022-08-01,934.866,3190.0,3190.0
2022-09-01,877.307,2993.0,2993.0
2022-10-01,584.996,1996.0,1996.0
2022-11-01,315.279,1076.0,1076.0
2022-12-01,151.09,516.0,516.0
2023-01-01,184.0,628.0,628.0
2023-02-01,540.0,1842.0,1842.0
2023-03-01,801.0,2733.0,2733.0
2023-04-01,787.0,2685.0,2685.0
2023-05-01,1066.0,3637.0,3637.0
2023-06-01,1095.0,3736.0,3736.0
2023-07-01,1152.0,3931.0,3931.0
2023-08-01,1015.0,3463.0,3463.0
2023-09-01,705.0,2405.0,2405.0
2023-10-01,563.0,1921.0,1921.0
2023-11-01,397.0,1355.0,1355.0
2023-12-01,212.0,723.0,723.0
2024-01-01,249.0,850.0,850.0
2024-02-01,571.0,1948.0,1948.0
2024-03-01,833.0,2842.0,2842.0
2024-04-01,814.0,2777.0,2777.0
2024-05-01,1072.0,3658.0,3658.0
2024-06-01,927.0,3163.0,3163.0
2024-07-01,996.0,3398.0,3398.0
2024-08-01,948.0,3235.0,3235.0
2024-09-01,948.0,3235.0,3235.0
2024-10-01,709.0,2419.0,2419.0
2024-11-01,316.0,1078.0,1078.0
2024-12-01,151.0,515.0,515.0
