measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-01-01,441.251,1506.0,1506.0
2022-02-01,529.686,1807.0,1807.0
2022-03-01,700.827,2391.0,2391.0
2022-04-01,792.493,2704.0,2704.0
2022-05-01,929.212,3170.0,3170.0
2022-06-01,967.854,3302.0,3302.0
2022-07-01,939.786,3207.0,3207.0
2022-08-01,870.86,2971.0,2971.0
2022-09-01,732.002,2498.0,2498.0
2022-10-01,672.035,2293.0,2293.0
2022-11-01,494.64,1688.0,1688.0
2022-12-01,345.354,1178.0,1178.0
2023-01-01,322.0,1099.0,1099.0
2023-02-01,535.0,1825.0,1825.0
2023-03-01,793.0,2706.0,2706.0
2023-04-01,1039.0,3545.0,3545.0
2023-05-01,1442.0,4920.0,4920.0
2023-06-01,1429.0,4876.0,4876.0
2023-07-01,1379.0,4705.0,4705.0
2023-08-01,1274.0,4347.0,4347.0
2023-09-01,968.0,3303.0,3303.0
2023-10-01,709.0,2419.0,2419.0
2023-11-01,341.0,1163.0,1163.0
2023-12-01,133.0,454.0,454.0
2024-01-01,216.0,737.0,737.0
2024-02-01,392.0,1338.0,1338.0
2024-03-01,978.0,3337.0,3337.0
2024-04-01,1111.0,3791.0,3791.0
2024-05-01,1341.0,4575.0,4575.0
2024-06-01,1472.0,5022.0,5022.0
2024-07-01,1649.0,5626.0,5626.0
2024-08-01,1301.0,4439.0,4439.0
2024-09-01,1090.0,3719.0,3719.0
2024-10-01,733.0,2501.0,2501.0
2024-11-01,288.0,983.0,983.0
2024-12-01,154.0,525.0,525.0
