measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0
2010-09-01,11172.013,102223.0,102223.0
2010-10-01,8304.367,75984.0,75984.0
2010-11-01,7501.827,68641.0,68641.0
2010-12-01,7828.793000000001,71633.0,71633.0
2011-01-01,4774.112,44840.0,44840.0
2011-02-01,4334.873,40715.0,40715.0
2011-03-01,3899.757,36628.0,36628.0
2011-04-01,5030.111,47245.0,47245.0
2011-05-01,5357.031,50315.0,50315.0
2011-06-01,6953.82,65313.0,65313.0
2011-07-01,8433.377,79209.0,79209.0
2011-08-01,9076.812,85253.0,85253.0
2011-09-01,6386.77,59987.0,59987.0
2011-10-01,4874.252,45781.0,45781.0
2011-11-01,4497.257,42240.0,42240.0
2011-12-01,5402.248,50740.0,50740.0
2012-01-01,3584.324,40766.0,47084.0
2012-02-01,3340.921,37997.0,43888.0
2012-03-01,3666.057,41695.0,48159.0
2012-04-01,4125.156,46917.0,54190.0
2012-05-01,4431.884,50405.0,58219.0
2012-06-01,4923.919,56001.0,64683.0
2012-07-01,5312.215,60418.0,69784.0
2012-08-01,5509.685,62663.0,72378.0
2012-09-01,4256.304,48408.0,55912.0
2012-10-01,3342.975,38021.0,43915.0
2012-11-01,3028.033,34439.0,39778.0
2012-12-01,3258.527,37060.0,42805.0
2013-01-01,5513.331,52735.0,52735.0
2013-02-01,4354.87,41654.0,41654.0
2013-03-01,4687.993,44841.0,44841.0
2013-04-01,5053.007,48332.0,48332.0
2013-05-01,5439.253,52026.0,52026.0
2013-06-01,6714.127,64221.0,64221.0
2013-07-01,7445.7,71218.0,71218.0
2013-08-01,8287.183,79267.0,79267.0
2013-09-01,7011.429,67064.0,67064.0
2013-10-01,5485.97,52473.0,52473.0
2013-11-01,5363.011,51297.0,51297.0
2013-12-01,5864.126,56090.0,56090.0
2014-01-01,5913.978,60762.0,60762.0
2014-02-01,5160.986,53025.0,53025.0
2014-03-01,5237.725,53814.0,53814.0
2014-04-01,5417.087,55656.0,55656.0
2014-05-01,5994.754,61591.0,61591.0
2014-06-01,7001.515,71936.0,71936.0
2014-07-01,8134.396,83575.0,83575.0
2014-08-01,9062.331,93109.0,93109.0
2014-09-01,7367.393,75695.0,75695.0
2014-10-01,6452.701,66297.0,66297.0
2014-11-01,5597.346,57508.0,57508.0
2014-12-01,6114.788,62825.0,62825.0
2015-01-01,3273.596,46266.0,46266.0
2015-02-01,2967.142,41935.0,41935.0
2015-03-01,3363.706,47539.0,47539.0
2015-04-01,3116.871,44050.0,44050.0
2015-05-01,3241.119,45807.0,45807.0
2015-06-01,3813.744,53899.0,53899.0
2015-07-01,4522.353,63914.0,63914.0
2015-08-01,4646.378,65667.0,65667.0
2015-09-01,3895.893,55061.0,55061.0
2015-10-01,3394.055,47968.0,47968.0
2015-11-01,2947.921,41662.0,41662.0
2015-12-01,3323.222,46966.0,46966.0
2016-01-01,4535.407,23932.0,47972.0
2016-02-01,3960.561,20898.0,41894.0
2016-03-01,4457.866,23522.0,47154.0
2016-04-01,4253.844,22446.0,44997.0
2016-05-01,4753.538,25083.0,50282.0
2016-06-01,5315.477,28048.0,56226.0
2016-07-01,5941.765,31352.0,62851.0
2016-08-01,6116.533,32275.0,64700.0
2016-09-01,5167.135,27265.0,54657.0
2016-10-01,4071.786,21485.0,43071.0
2016-11-01,3641.479,19215.0,38519.0
2016-12-01,3391.609,17896.0,35875.0
2017-01-01,3600.879,23423.0,44413.0
2017-02-01,3191.188,20758.0,39361.0
2017-03-01,3759.953,24458.0,46376.0
2017-04-01,3716.711,24177.0,45842.0
2017-05-01,4241.605,27591.0,52316.0
2017-06-01,5433.229,35343.0,67014.0
2017-07-01,6665.204,43357.0,82210.0
2017-08-01,6362.841,41390.0,78480.0
2017-09-01,4692.507,30524.0,57878.0
2017-10-01,4146.846,26975.0,51148.0
2017-11-01,3448.763,22434.0,42538.0
2017-12-01,4510.274,29339.0,55631.0
2018-01-01,5652.726,29178.0,55266.0
2018-02-01,5084.401,26245.0,49709.0
2018-03-01,5140.42,26534.0,50256.0
2018-04-01,4772.117,24633.0,46656.0
2018-05-01,6457.222,33331.0,63131.0
2018-06-01,7042.572,36352.0,68853.0
2018-07-01,8757.728,45206.0,85622.0
2018-08-01,8153.548,42087.0,79716.0
2018-09-01,6917.329,35706.0,67629.0
2018-10-01,5811.622,29999.0,56818.0
2018-11-01,5017.0,25897.0,49050.0
2018-12-01,5428.315,28020.0,53072.0
2019-01-01,5464.196,28217.0,57538.0
2019-02-01,4392.825,22684.0,46256.0
2019-03-01,4720.155,24375.0,49703.0
2019-04-01,4253.083,21963.0,44784.0
2019-05-01,5785.341,29875.0,60918.0
2019-06-01,6674.151,34465.0,70278.0
2019-07-01,7679.863,39659.0,80867.0
2019-08-01,8268.217,42697.0,87063.0
2019-09-01,7145.979,36902.0,75246.0
2019-10-01,5541.04,28614.0,58346.0
2019-11-01,5026.041,25954.0,52923.0
2019-12-01,5588.109,28857.0,58842.0
2020-01-01,4332.168,22554.0,42392.0
2020-02-01,4121.694,21458.0,40331.0
2020-03-01,4016.43,20910.0,39301.0
2020-04-01,3576.241,18618.0,34993.0
2020-05-01,4281.414,22289.0,41893.0
2020-06-01,5063.941,26363.0,49550.0
2020-07-01,6161.077,32075.0,60286.0
2020-08-01,5963.114,31044.0,58350.0
2020-09-01,4920.647,25617.0,48148.0
2020-10-01,4255.206,22153.0,41637.0
2020-11-01,3333.002,17352.0,32614.0
2020-12-01,3663.066,19070.0,35843.0
2021-01-01,6757.796,35118.0,67862.0
2021-02-01,6571.653,34151.0,65990.0
2021-03-01,5121.656,26616.0,51430.0
2021-04-01,5834.335,30319.0,58586.0
2021-05-01,6678.016,34704.0,67058.0
2021-06-01,9090.079,47239.0,91280.0
2021-07-01,10014.058,52040.0,100558.0
2021-08-01,10212.201,53070.0,102548.0
2021-09-01,8629.485,44845.0,86655.0
2021-10-01,7302.051,37947.0,73325.0
2021-11-01,6006.086,31212.0,60312.0
2021-12-01,6302.584,32753.0,63288.0
2022-01-01,10751.153,55046.0,110452.0
2022-02-01,9571.737,49008.0,98335.0
2022-03-01,7622.08,39025.0,78305.0
2022-04-01,7945.527,40681.0,81628.0
2022-05-01,11737.675,60097.0,120586.0
2022-06-01,14288.06,73156.0,146787.0
2022-07-01,16836.933,86206.0,172973.0
2022-08-01,16924.572,86655.0,173873.0
2022-09-01,14266.398,73045.0,146565.0
2022-10-01,11026.032,56454.0,113275.0
2022-11-01,10334.43,52913.0,106170.0
2022-12-01,11468.663,58720.0,117823.0
2023-01-01,7229.867,37017.0,73207.0
2023-02-01,6818.961,34913.0,69047.0
2023-03-01,6729.79,34457.0,68144.0
2023-04-01,6499.469,33278.0,65812.0
2023-05-01,9279.255,47510.0,93959.0
2023-06-01,10719.198,54883.0,108540.0
2023-07-01,11755.709,60190.0,119035.0
2023-08-01,12939.12,66249.0,131018.0
2023-09-01,10900.381,55810.0,110374.0
2023-10-01,8046.06,41196.0,81473.0
2023-11-01,7459.908,38195.0,75537.0
2023-12-01,7926.802,40586.0,80265.0
2024-01-01,2651.699,15985.0,31742.0
2024-02-01,1830.783,11037.0,21916.0
2024-03-01,2077.598,12525.0,24870.0
2024-04-01,1951.953,11767.0,23366.0
2024-05-01,2608.024,15722.0,31220.0
2024-06-01,2942.316,17737.0,35221.0
2024-07-01,3180.41,19173.0,38072.0
2024-08-01,3593.65,21664.0,43019.0
2024-09-01,2981.754,17975.0,35693.0
2024-10-01,2582.856,15570.0,30919.0
2024-11-01,2069.208,12474.0,24770.0
2024-12-01,2219.749,13381.0,26572.0
