measured_on,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Generation,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Combustion Turbine Part - Natural Gas - Total Fuel Consumed,Natural Gas - Combined Cycle Steam Part - Natural Gas - Generation,Natural Gas - Combined Cycle Steam Part - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combined Cycle Steam Part - Natural Gas - Total Fuel Consumed
2005-12-01,118020.0,1245254.17,1245254.17,61394.0,0.0,0.0
2006-01-01,101832.0,1124361.0,1124361.0,57083.0,0.0,0.0
2006-02-01,12131.0,133942.0,133942.0,7142.0,0.0,0.0
2006-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-01,6947.0,83900.0,83900.0,4345.0,0.0,0.0
2006-07-01,95483.0,1092536.0,1092536.0,55206.0,0.0,0.0
2006-08-01,62197.0,733833.0,733833.0,36756.0,0.0,0.0
2006-09-01,63834.0,736786.0,736786.0,37606.0,0.0,0.0
2006-10-01,91446.0,1029649.0,1029649.0,52460.0,0.0,0.0
2006-11-01,91446.0,746448.0,746448.0,37571.0,0.0,0.0
2006-12-01,38100.0,445212.0,445212.0,22162.0,0.0,0.0
2007-01-01,57652.0,619262.0,619262.0,30393.0,0.0,0.0
2007-02-01,46737.0,512250.0,512250.0,25219.0,0.0,0.0
2007-03-01,14487.0,187663.0,187663.0,8379.0,0.0,0.0
2007-04-01,58656.0,649576.0,649576.0,32415.0,0.0,0.0
2007-05-01,77687.0,892573.0,892573.0,44767.0,0.0,0.0
2007-06-01,36445.0,421594.0,421594.0,20895.0,0.0,0.0
2007-07-01,78615.0,977282.0,977282.0,47370.0,0.0,0.0
2007-08-01,86412.0,1023608.0,1023608.0,53253.0,0.0,0.0
2007-09-01,82126.0,975315.0,975315.0,51268.0,0.0,0.0
2007-10-01,71431.0,852834.0,852834.0,45023.0,0.0,0.0
2007-11-01,83850.0,975240.0,975240.0,50455.0,0.0,0.0
2007-12-01,67239.0,796087.0,796087.0,40268.0,0.0,0.0
2008-01-01,54145.0,625832.0,625832.0,31230.0,0.0,0.0
2008-02-01,61101.0,710373.0,710373.0,35520.0,0.0,0.0
2008-03-01,69154.0,791809.0,791809.0,39611.0,0.0,0.0
2008-04-01,83393.0,976014.0,976014.0,50082.0,0.0,0.0
2008-05-01,88368.0,1026257.0,1026257.0,52904.0,0.0,0.0
2008-06-01,82049.0,976168.0,976168.0,50256.0,0.0,0.0
2008-07-01,81838.0,956901.0,956901.0,47734.0,0.0,0.0
2008-08-01,91539.0,1058432.0,1058432.0,53333.0,0.0,0.0
2008-09-01,53325.0,625021.0,625021.0,31953.0,0.0,0.0
2008-10-01,89994.0,1038996.0,1038996.0,53273.0,0.0,0.0
2008-11-01,85574.0,986483.0,986483.0,50282.0,0.0,0.0
2008-12-01,77825.0,897680.0,897680.0,45423.0,0.0,0.0
2009-01-01,65799.0,758446.0,758446.0,37717.0,0.0,0.0
2009-02-01,83921.0,956196.0,956196.0,48004.0,0.0,0.0
2009-03-01,50781.0,580827.0,580827.0,29269.0,0.0,0.0
2009-04-01,88531.0,1014479.0,1014479.0,52122.0,0.0,0.0
2009-05-01,82953.0,964421.0,964421.0,50294.0,0.0,0.0
2009-06-01,82657.0,951254.0,951254.0,48661.0,0.0,0.0
2009-07-01,77359.0,912955.0,912955.0,46971.0,0.0,0.0
2009-08-01,91289.0,1067317.0,1067317.0,53717.0,0.0,0.0
2009-09-01,80072.0,946070.0,946070.0,49018.0,0.0,0.0
2009-10-01,71611.0,847398.0,847398.0,44038.0,0.0,0.0
2009-11-01,89502.0,1021370.0,1021370.0,52326.0,0.0,0.0
2009-12-01,97270.0,1099285.0,1099285.0,55220.0,0.0,0.0
2010-01-01,78502.0,901463.0,901463.0,44940.0,0.0,0.0
2010-02-01,80747.0,924449.0,924449.0,46316.0,0.0,0.0
2010-03-01,72716.0,842756.0,842756.0,42473.0,0.0,0.0
2010-04-01,59464.0,706627.0,706627.0,36312.0,0.0,0.0
2010-05-01,72026.0,831510.0,831510.0,42528.0,0.0,0.0
2010-06-01,75485.0,911881.0,911881.0,47323.0,0.0,0.0
2010-07-01,86035.0,1010039.0,1010039.0,50239.0,0.0,0.0
2010-08-01,94941.0,1089562.0,1089562.0,53977.0,0.0,0.0
2010-09-01,9799.0,110483.0,110483.0,5243.0,0.0,0.0
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-01,6741.0,83088.0,83088.0,3945.0,0.0,0.0
2010-12-01,56553.0,663813.0,663813.0,32905.0,0.0,0.0
2011-01-01,76260.0,894385.0,894385.0,44393.0,0.0,0.0
2011-02-01,70455.0,828977.0,828977.0,41548.0,0.0,0.0
2011-03-01,65424.0,773741.0,773741.0,39222.0,0.0,0.0
2011-04-01,94246.0,1068544.0,1068544.0,54262.0,0.0,0.0
2011-05-01,97755.0,1116511.0,1116511.0,56657.0,0.0,0.0
2011-06-01,79570.0,946710.0,946710.0,48101.0,0.0,0.0
2011-07-01,96931.0,1125365.0,1125365.0,55010.0,0.0,0.0
2011-08-01,82336.0,962077.0,962077.0,47538.0,0.0,0.0
2011-09-01,88238.0,1031680.0,1031680.0,52145.0,0.0,0.0
2011-10-01,63216.0,753051.0,753051.0,38832.0,0.0,0.0
2011-11-01,85593.0,983812.0,983812.0,50225.0,0.0,0.0
2011-12-01,96070.0,1085157.0,1085157.0,54649.0,0.0,0.0
2012-01-01,80296.0,914873.0,914873.0,45689.0,0.0,0.0
2012-02-01,102863.0,1126390.0,1126390.0,55794.0,0.0,0.0
2012-03-01,108004.0,1196131.0,1196131.0,59488.0,0.0,0.0
2012-04-01,67265.0,753365.0,753365.0,37669.0,0.0,0.0
2012-05-01,80169.0,904018.0,904018.0,45282.0,0.0,0.0
2012-06-01,79502.0,906942.0,906942.0,44398.0,0.0,0.0
2012-07-01,105324.0,1184151.0,1184151.0,56592.0,0.0,0.0
2012-08-01,105494.0,1188058.0,1188058.0,56738.0,0.0,0.0
2012-09-01,59198.0,672651.0,672651.0,32734.0,0.0,0.0
2012-10-01,58469.0,672663.0,672663.0,33857.0,0.0,0.0
2012-11-01,93135.0,1043653.0,1043653.0,51874.0,0.0,0.0
2012-12-01,97255.0,1083967.0,1083967.0,53857.0,0.0,0.0
2013-01-01,13025.0,146317.0,146317.0,7182.0,0.0,0.0
2013-02-01,7763.0,95601.0,95601.0,4344.0,0.0,0.0
2013-03-01,16005.0,191264.0,191264.0,9218.0,0.0,0.0
2013-04-01,100394.0,1123467.0,1123467.0,56311.0,0.0,0.0
2013-05-01,86772.0,963158.0,963158.0,47916.0,0.0,0.0
2013-06-01,74840.0,872153.0,872153.0,42959.0,0.0,0.0
2013-07-01,92800.0,1091826.0,1091826.0,53203.0,0.0,0.0
2013-08-01,87047.0,1003605.0,1003605.0,49611.0,0.0,0.0
2013-09-01,94470.0,1088258.0,1088258.0,54226.0,0.0,0.0
2013-10-01,82024.0,945035.0,945035.0,46801.0,0.0,0.0
2013-11-01,43369.0,513089.0,513089.0,25736.0,0.0,0.0
2013-12-01,79136.0,912629.0,912629.0,45252.0,0.0,0.0
2014-01-01,82271.0,938672.0,938672.0,45826.0,0.0,0.0
2014-02-01,62380.0,712639.0,712639.0,34663.0,0.0,0.0
2014-03-01,59845.0,697713.0,697713.0,34187.0,0.0,0.0
2014-04-01,63575.0,734415.0,734415.0,36808.0,0.0,0.0
2014-05-01,74423.0,856680.0,856680.0,43249.0,0.0,0.0
2014-06-01,83240.0,955289.0,955289.0,46682.0,0.0,0.0
2014-07-01,73881.0,855227.0,855227.0,42181.0,0.0,0.0
2014-08-01,101420.0,1155288.0,1155288.0,57329.0,0.0,0.0
2014-09-01,92644.0,1068363.0,1068363.0,53447.0,0.0,0.0
2014-10-01,93399.0,1083052.0,1083052.0,55124.0,0.0,0.0
2014-11-01,59563.0,688107.0,688107.0,34718.0,0.0,0.0
2014-12-01,78095.0,904541.0,904541.0,44809.0,0.0,0.0
2015-01-01,62645.0,713762.0,713762.0,34180.0,0.0,0.0
2015-02-01,50853.0,577802.0,577802.0,27662.0,0.0,0.0
2015-03-01,84911.0,974495.0,974495.0,47994.0,0.0,0.0
2015-04-01,59659.0,686790.0,686790.0,34108.0,0.0,0.0
2015-05-01,52768.0,603462.0,603462.0,30275.0,0.0,0.0
2015-06-01,84970.0,977236.0,977236.0,48560.0,0.0,0.0
2015-07-01,92574.0,1063645.0,1063645.0,52088.0,0.0,0.0
2015-08-01,100270.0,1146108.0,1146108.0,56017.0,0.0,0.0
2015-09-01,84045.0,968771.0,968771.0,47920.0,0.0,0.0
2015-10-01,70906.0,821971.0,821971.0,41972.0,0.0,0.0
2015-11-01,68873.0,797750.0,797750.0,40505.0,0.0,0.0
2015-12-01,51632.0,582586.0,582586.0,28733.0,0.0,0.0
2016-01-01,54880.0,624939.0,624939.0,30415.0,0.0,0.0
2016-02-01,36478.0,427248.0,427248.0,21078.0,0.0,0.0
2016-03-01,101339.0,1130079.0,1130079.0,55913.0,0.0,0.0
2016-04-01,67001.0,753274.0,753274.0,37093.0,0.0,0.0
2016-05-01,74312.0,842518.0,842518.0,41546.0,0.0,0.0
2016-06-01,51120.0,589502.0,589502.0,28320.0,0.0,0.0
2016-07-01,82080.0,960913.0,960913.0,46464.0,0.0,0.0
2016-08-01,86832.0,1013683.0,1013683.0,49536.0,0.0,0.0
2016-09-01,31680.0,384577.0,384577.0,17376.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,70272.0,759953.0,759953.0,36576.0,0.0,0.0
2016-12-01,76032.0,829487.0,829487.0,39456.0,0.0,0.0
2017-01-01,47952.0,523769.0,523769.0,24672.0,0.0,0.0
2017-02-01,43776.0,495407.0,495407.0,24086.0,0.0,0.0
2017-03-01,57828.0,631628.0,631628.0,30432.0,0.0,0.0
2017-04-01,95996.0,1038137.0,1038137.0,50976.0,0.0,0.0
2017-05-01,67442.0,747849.0,747849.0,36768.0,0.0,0.0
2017-06-01,54293.0,593387.0,593387.0,27936.0,0.0,0.0
2017-07-01,92351.0,1002648.0,1002648.0,47424.0,0.0,0.0
2017-08-01,88324.0,958608.0,958608.0,45216.0,0.0,0.0
2017-09-01,80094.0,864646.0,864646.0,41472.0,0.0,0.0
2017-10-01,90457.0,995999.0,995999.0,49152.0,0.0,0.0
2017-11-01,69818.0,750947.0,750947.0,36576.0,0.0,0.0
2017-12-01,65487.0,703164.0,703164.0,33792.0,0.0,0.0
2018-01-01,65372.0,724020.0,724020.0,34944.0,0.0,0.0
2018-02-01,64534.0,696231.0,696231.0,33024.0,0.0,0.0
2018-03-01,74474.0,800424.0,800424.0,38592.0,0.0,0.0
2018-04-01,89826.0,1009418.0,1009418.0,50496.0,0.0,0.0
2018-05-01,74859.0,829477.0,829477.0,41280.0,0.0,0.0
2018-06-01,94092.0,1014725.0,1014725.0,48480.0,0.0,0.0
2018-07-01,114964.0,1238974.0,1238974.0,58560.0,0.0,0.0
2018-08-01,118253.0,1264255.0,1264255.0,58944.0,0.0,0.0
2018-09-01,110128.0,1180528.0,1180528.0,56640.0,0.0,0.0
2018-10-01,80864.0,850992.0,850992.0,41184.0,0.0,0.0
2018-11-01,89222.0,959316.0,959316.0,46464.0,0.0,0.0
2018-12-01,48962.0,540997.0,540997.0,25920.0,0.0,0.0
2019-01-01,48476.0,526735.0,526735.0,24864.0,0.0,0.0
2019-02-01,42426.0,464619.0,464619.0,22272.0,0.0,0.0
2019-03-01,82765.0,886661.0,886661.0,42816.0,0.0,0.0
2019-04-01,78400.0,870971.0,870971.0,42912.0,0.0,0.0
2019-05-01,29535.0,329729.0,329729.0,16032.0,0.0,0.0
2019-06-01,58725.0,642340.0,642340.0,30432.0,0.0,0.0
2019-07-01,111264.0,1183831.0,1183831.0,54624.0,0.0,0.0
2019-08-01,102604.0,1107531.0,1107531.0,51936.0,0.0,0.0
2019-09-01,81583.0,893757.0,893757.0,42816.0,0.0,0.0
2019-10-01,60149.0,655610.0,655610.0,32197.0,0.0,0.0
2019-11-01,36608.0,429706.0,429706.0,21984.0,0.0,0.0
2019-12-01,15716.0,186129.0,186129.0,9024.0,0.0,0.0
2020-01-01,9576.0,128946.0,128946.0,5184.0,0.0,0.0
2020-02-01,37641.0,423399.0,423399.0,21996.0,0.0,0.0
2020-03-01,75980.0,876422.0,876422.0,42720.0,0.0,0.0
2020-04-01,105969.0,1119018.0,1119018.0,54912.0,0.0,0.0
2020-05-01,82890.0,902182.0,902182.0,44928.0,0.0,0.0
2020-06-01,111636.0,1179958.0,1179958.0,56352.0,0.0,0.0
2020-07-01,124986.0,1329731.0,1329731.0,61920.0,0.0,0.0
2020-08-01,122647.0,1343555.0,1343555.0,62400.0,0.0,0.0
2020-09-01,106774.0,1146410.0,1146410.0,55488.0,0.0,0.0
2020-10-01,113354.0,1209583.0,1209583.0,60384.0,0.0,0.0
2020-11-01,99421.0,1085317.0,1085317.0,53376.0,0.0,0.0
2020-12-01,51555.0,565726.0,565726.0,27648.0,0.0,0.0
2021-01-01,64198.0,714589.0,714589.0,34156.0,0.0,0.0
2021-02-01,21936.0,257109.0,257109.0,12141.0,0.0,0.0
2021-03-01,47752.0,552670.0,552670.0,26614.0,0.0,0.0
2021-04-01,93397.0,1038022.0,1038022.0,49792.0,0.0,0.0
2021-05-01,64621.0,717906.0,717906.0,34039.0,0.0,0.0
2021-06-01,110077.0,1203927.0,1203927.0,55300.0,0.0,0.0
2021-07-01,109825.0,1204344.0,1204344.0,54718.0,0.0,0.0
2021-08-01,113652.0,1153461.0,1153461.0,56491.0,0.0,0.0
2021-09-01,115942.0,1154289.0,1154289.0,57986.0,0.0,0.0
2021-10-01,125935.0,1163383.0,1163383.0,63671.0,0.0,0.0
2021-11-01,90850.0,1015825.0,1015825.0,48396.0,0.0,0.0
2021-12-01,37954.0,445133.0,445133.0,21514.0,0.0,0.0
2022-01-01,4724.0,62548.0,62548.0,3120.0,0.0,0.0
2022-02-01,7887.0,99602.0,99602.0,4722.0,0.0,0.0
2022-03-01,76281.0,867951.0,867951.0,41435.0,0.0,0.0
2022-04-01,60648.0,685413.0,685413.0,32990.0,0.0,0.0
2022-05-01,8033.0,94972.0,94972.0,4534.0,0.0,0.0
2022-06-01,72080.0,814293.0,814293.0,38329.0,0.0,0.0
2022-07-01,107028.0,1171079.0,1171079.0,53400.0,0.0,0.0
2022-08-01,113213.0,1230539.0,1230539.0,55727.0,0.0,0.0
2022-09-01,72769.0,808243.0,808243.0,38204.0,0.0,0.0
2022-10-01,99215.0,1090190.0,1090190.0,52464.0,0.0,0.0
2022-11-01,70848.0,766235.0,766235.0,36424.0,0.0,0.0
2022-12-01,5026.0,60770.0,60770.0,2971.0,0.0,0.0
2023-01-01,30272.0,347456.0,347456.0,16382.0,0.0,0.0
2023-02-01,45182.0,515604.0,515604.0,24505.0,0.0,0.0
2023-03-01,59505.0,666035.0,666035.0,31643.0,0.0,0.0
2023-04-01,110166.0,1196720.0,1196720.0,56249.0,0.0,0.0
2023-05-01,111833.0,1235221.0,1235221.0,58368.0,0.0,0.0
2023-06-01,116698.0,1260268.0,1260268.0,59051.0,0.0,0.0
2023-07-01,116571.0,1276458.0,1276458.0,57889.0,0.0,0.0
2023-08-01,128342.0,1378445.0,1378445.0,62377.0,0.0,0.0
2023-09-01,119543.0,1290341.0,1290341.0,59582.0,0.0,0.0
2023-10-01,114330.0,1245690.0,1245690.0,59664.0,0.0,0.0
2023-11-01,97863.0,1072081.0,1072081.0,51141.0,0.0,0.0
2023-12-01,43440.0,482269.0,482269.0,22603.0,0.0,0.0
2024-01-01,42250.0,470277.0,470277.0,21850.0,0.0,0.0
2024-02-01,31027.0,351797.0,351797.0,16217.0,0.0,0.0
2024-03-01,96086.0,1058964.0,1058964.0,49636.0,0.0,0.0
2024-04-01,81885.0,897296.0,897296.0,42338.0,0.0,0.0
2024-05-01,114974.0,1264115.0,1264115.0,59481.0,0.0,0.0
2024-06-01,107913.0,1146574.0,1146574.0,54152.0,0.0,0.0
2024-07-01,117618.0,1297288.0,1297288.0,57885.0,0.0,0.0
2024-08-01,119539.0,1314619.0,1314619.0,58771.0,0.0,0.0
2024-09-01,119220.0,1299069.0,1299069.0,60258.0,0.0,0.0
2024-10-01,129624.0,1400151.0,1400151.0,66052.0,0.0,0.0
2024-11-01,116678.0,1251860.0,1251860.0,58784.0,0.0,0.0
2024-12-01,26627.0,301438.0,301438.0,14249.0,0.0,0.0
