measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2021-02-01,8.439,124.0,124.0
2021-03-01,6.577,97.0,97.0
2021-04-01,7.493,110.0,110.0
2021-05-01,8.576,127.0,127.0
2021-06-01,11.674,173.0,173.0
2021-07-01,12.86,191.0,191.0
2021-08-01,13.115,194.0,194.0
2021-09-01,11.082,164.0,164.0
2021-10-01,9.377,139.0,139.0
2021-11-01,7.713,114.0,114.0
2021-12-01,8.094,120.0,120.0
2022-01-01,9.415,133.0,133.0
2022-02-01,8.38,120.0,120.0
2022-03-01,6.673,96.0,96.0
2022-04-01,6.956,100.0,100.0
2022-05-01,10.276,148.0,148.0
2022-06-01,12.509,179.0,179.0
2022-07-01,14.741,211.0,211.0
2022-08-01,14.818,212.0,212.0
2022-09-01,12.49,179.0,179.0
2022-10-01,9.653,138.0,138.0
2022-11-01,9.048,130.0,130.0
2022-12-01,10.041,144.0,144.0
2023-01-01,11.835,169.0,169.0
2023-02-01,11.161,160.0,160.0
2023-03-01,11.015,157.0,157.0
2023-04-01,10.638,152.0,152.0
2023-05-01,15.188,217.0,217.0
2023-06-01,17.545,251.0,251.0
2023-07-01,19.242,275.0,275.0
2023-08-01,21.179,302.0,302.0
2023-09-01,17.842,256.0,256.0
2023-10-01,13.17,188.0,188.0
2023-11-01,12.21,175.0,175.0
2023-12-01,12.975,186.0,186.0
2024-01-01,8.899,85.0,85.0
2024-02-01,6.144,59.0,59.0
2024-03-01,6.973,67.0,67.0
2024-04-01,6.551,62.0,62.0
2024-05-01,8.753,84.0,84.0
2024-06-01,9.875,95.0,95.0
2024-07-01,10.674,102.0,102.0
2024-08-01,12.061,115.0,115.0
2024-09-01,10.007,96.0,96.0
2024-10-01,8.668,83.0,83.0
2024-11-01,6.945,66.0,66.0
2024-12-01,7.45,71.0,71.0
