measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0
2007-08-01,3555.92,41632.0,41632.0
2007-09-01,3358.0460000000003,39316.0,39316.0
2007-10-01,3027.512,35446.0,35446.0
2007-11-01,3369.306,39448.0,39448.0
2007-12-01,3343.2160000000003,39142.0,39142.0
2008-01-01,3082.579,34331.0,34331.0
2008-02-01,2917.866,32497.0,32497.0
2008-03-01,3281.86,36550.0,36550.0
2008-04-01,3195.15,35585.0,35585.0
2008-05-01,3425.224,38147.0,38147.0
2008-06-01,3365.58,37483.0,37483.0
2008-07-01,3502.369,39006.0,39006.0
2008-08-01,3582.578,39900.0,39900.0
2008-09-01,3331.8360000000002,37107.0,37107.0
2008-10-01,3300.1020000000003,36754.0,36754.0
2008-11-01,3503.9900000000002,39025.0,39025.0
2008-12-01,3455.866,38489.0,38489.0
2009-01-01,3136.118,37021.0,37021.0
2009-02-01,2760.7760000000003,32590.0,32590.0
2009-03-01,3272.866,38635.0,38635.0
2009-04-01,3321.4480000000003,39209.0,39209.0
2009-05-01,3782.813,44655.0,44655.0
2009-06-01,3459.663,40841.0,40841.0
2009-07-01,3645.376,43033.0,43033.0
2009-08-01,3614.4880000000003,42669.0,42669.0
2009-09-01,3560.027,42026.0,42026.0
2009-10-01,3714.9990000000003,43855.0,43855.0
2009-11-01,3525.5130000000004,41618.0,41618.0
2009-12-01,3494.913,41257.0,41257.0
2010-01-01,3564.2430000000004,42329.0,42329.0
2010-02-01,3078.7450000000003,36563.0,36563.0
2010-03-01,3664.489,43520.0,43520.0
2010-04-01,3531.4840000000004,41940.0,41940.0
2010-05-01,4336.529,51500.0,51500.0
2010-06-01,4097.137000000001,48658.0,48658.0
