measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2020-12-01,99.0,868.0,868.0
2021-01-01,133.943,1185.0,1185.0
2021-02-01,195.457,1729.0,1729.0
2021-03-01,373.36,3302.0,3302.0
2021-04-01,441.807,3907.0,3907.0
2021-05-01,436.276,3858.0,3858.0
2021-06-01,498.527,4409.0,4409.0
2021-07-01,458.108,4052.0,4052.0
2021-08-01,466.369,4125.0,4125.0
2021-09-01,427.056,3777.0,3777.0
2021-10-01,268.256,2372.0,2372.0
2021-11-01,215.814,1909.0,1909.0
2021-12-01,175.027,1548.0,1548.0
2022-01-01,212.741,726.0,726.0
2022-02-01,239.056,816.0,816.0
2022-03-01,328.288,1120.0,1120.0
2022-04-01,353.82,1207.0,1207.0
2022-05-01,453.035,1546.0,1546.0
2022-06-01,529.371,1806.0,1806.0
2022-07-01,490.066,1672.0,1672.0
2022-08-01,475.268,1622.0,1622.0
2022-09-01,412.933,1409.0,1409.0
2022-10-01,367.366,1253.0,1253.0
2022-11-01,237.404,810.0,810.0
2022-12-01,133.652,456.0,456.0
2023-01-01,92.0,314.0,314.0
2023-02-01,271.0,925.0,925.0
2023-03-01,236.0,805.0,805.0
2023-04-01,433.0,1477.0,1477.0
2023-05-01,530.0,1808.0,1808.0
2023-06-01,529.0,1805.0,1805.0
2023-07-01,526.0,1795.0,1795.0
2023-08-01,454.0,1549.0,1549.0
2023-09-01,336.0,1146.0,1146.0
2023-10-01,279.0,952.0,952.0
2023-11-01,244.0,833.0,833.0
2023-12-01,119.0,406.0,406.0
2024-01-01,136.0,464.0,464.0
2024-02-01,312.0,1065.0,1065.0
2024-03-01,336.0,1146.0,1146.0
2024-04-01,372.0,1269.0,1269.0
2024-05-01,403.0,1375.0,1375.0
2024-06-01,376.0,1283.0,1283.0
2024-07-01,358.0,1221.0,1221.0
2024-08-01,412.0,1406.0,1406.0
2024-09-01,352.0,1201.0,1201.0
2024-10-01,308.0,1051.0,1051.0
2024-11-01,113.0,386.0,386.0
2024-12-01,106.0,362.0,362.0
