measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,15.0,51.0,51.0
2024-02-01,132.0,450.0,450.0
2024-03-01,194.0,662.0,662.0
2024-04-01,199.0,679.0,679.0
2024-05-01,241.0,822.0,822.0
2024-06-01,232.0,792.0,792.0
2024-07-01,272.0,928.0,928.0
2024-08-01,220.0,751.0,751.0
2024-09-01,248.0,846.0,846.0
2024-10-01,158.0,539.0,539.0
2024-11-01,74.0,252.0,252.0
2024-12-01,45.0,154.0,154.0
