measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,95.327,883.0,883.0
2003-02-01,81.006,750.0,750.0
2003-03-01,89.512,829.0,829.0
2003-04-01,77.637,719.0,719.0
2003-05-01,69.861,647.0,647.0
2003-06-01,83.544,774.0,774.0
2003-07-01,101.01100000000001,935.0,935.0
2003-08-01,95.256,882.0,882.0
2003-09-01,88.525,820.0,820.0
2003-10-01,86.57,802.0,802.0
2003-11-01,82.512,764.0,764.0
2003-12-01,93.239,863.0,863.0
2004-01-01,-42.053000000000004,59.0,59.0
2004-02-01,-38.315,54.0,54.0
2004-03-01,-35.511,50.0,50.0
2004-04-01,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0
2004-07-01,-80.158,112.0,112.0
2004-08-01,-38.143,54.0,54.0
2004-09-01,-90.819,127.0,127.0
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0
2005-01-01,49.927,934.94,934.94
2005-02-01,17.153000000000002,321.22,321.22
2005-03-01,19.012,356.03,356.03
2005-04-01,23.029,431.25,431.25
2005-05-01,21.388,400.52,400.52
2005-06-01,27.76,519.84,519.84
2005-07-01,28.256,529.13,529.13
2005-08-01,33.194,621.6,621.6
2005-09-01,21.729000000000003,406.91,406.91
2005-10-01,24.131,451.87,451.87
2005-11-01,19.399,363.27,363.27
2005-12-01,41.019000000000005,768.12,768.12
2006-01-01,-3.878,311.0,311.0
2006-02-01,-2.029,163.0,163.0
2006-03-01,-1.705,137.0,137.0
2006-04-01,-3.265,262.0,262.0
2006-05-01,-3.052,245.0,245.0
2006-06-01,-2.774,223.0,223.0
2006-07-01,-4.019,322.0,322.0
2006-08-01,-3.898,313.0,313.0
2006-09-01,-1.7910000000000001,144.0,144.0
2006-10-01,-1.8920000000000001,152.0,152.0
2006-11-01,-2.228,179.0,179.0
2006-12-01,-2.468,198.0,198.0
2007-01-01,39.989000000000004,472.0,472.0
2007-02-01,216.358,2566.0,2566.0
2007-03-01,70.788,840.0,840.0
2007-04-01,42.066,501.0,501.0
2007-05-01,114.09400000000001,1352.0,1352.0
2007-06-01,105.691,1254.0,1254.0
2007-07-01,106.968,1272.0,1272.0
2007-08-01,239.304,2842.0,2842.0
2007-09-01,110.75200000000001,1312.0,1312.0
2007-10-01,148.723,1766.0,1766.0
2007-11-01,29.444000000000003,351.0,351.0
2007-12-01,55.824000000000005,662.0,662.0
2008-01-01,93.34700000000001,1209.0,1209.0
2008-02-01,117.31700000000001,1525.0,1525.0
2008-03-01,190.672,2486.0,2486.0
2008-04-01,81.35000000000001,1060.0,1060.0
2008-05-01,116.147,1513.0,1513.0
2008-06-01,278.71500000000003,3633.0,3633.0
2008-07-01,158.73600000000002,2071.0,2071.0
2008-08-01,115.548,1507.0,1507.0
2008-09-01,112.43400000000001,1463.0,1463.0
2008-10-01,53.481,694.0,694.0
2008-11-01,83.709,1091.0,1091.0
2008-12-01,103.54400000000001,1352.0,1352.0
2009-01-01,381.208,4235.0,4235.0
2009-02-01,180.023,1996.0,1996.0
2009-03-01,272.041,3013.0,3013.0
2009-04-01,272.777,3019.0,3019.0
2009-05-01,436.973,4842.0,4842.0
2009-06-01,484.27700000000004,5363.0,5363.0
2009-07-01,279.387,3094.0,3094.0
2009-08-01,333.145,3689.0,3689.0
2009-09-01,190.858,2114.0,2114.0
2009-10-01,271.119,3007.0,3007.0
2009-11-01,165.78,1835.0,1835.0
2009-12-01,190.412,2108.0,2108.0
2010-01-01,60.484,973.0,973.0
2010-02-01,48.407000000000004,781.0,781.0
2010-03-01,55.353,893.0,893.0
2010-04-01,55.952000000000005,905.0,905.0
2010-05-01,119.441,1928.0,1928.0
2010-06-01,84.857,1370.0,1370.0
2010-07-01,62.499,1011.0,1011.0
2010-08-01,77.57600000000001,1252.0,1252.0
2010-09-01,60.056000000000004,967.0,967.0
2010-10-01,31.592000000000002,508.0,508.0
2010-11-01,40.224000000000004,651.0,651.0
