measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2016-01-01,0.0,66.0,66.0
2016-02-01,0.0,154.0,154.0
2016-03-01,0.0,11.0,11.0
2016-04-01,0.0,11.0,11.0
2016-05-01,0.0,6.0,6.0
2016-06-01,0.0,6.0,6.0
2016-07-01,0.0,39.0,39.0
2016-08-01,0.0,61.0,61.0
2016-09-01,0.0,17.0,17.0
2016-10-01,0.0,6.0,6.0
2016-11-01,0.0,6.0,6.0
2016-12-01,0.0,44.0,44.0
2017-01-01,11.126,94.0,94.0
2017-02-01,9.267,88.0,88.0
2017-03-01,14.129,132.0,132.0
2017-04-01,13.366,121.0,121.0
2017-05-01,6.876,66.0,66.0
2017-06-01,5.303,50.0,50.0
2017-07-01,5.012,44.0,44.0
2017-08-01,3.845,33.0,33.0
2017-09-01,4.176,39.0,39.0
2017-10-01,7.521,72.0,72.0
2017-11-01,8.728,83.0,83.0
2017-12-01,133.651,1232.0,1232.0
2018-01-01,30.721,292.0,292.0
2018-02-01,0.645,6.0,6.0
2018-03-01,0.642,6.0,6.0
2018-04-01,0.511,6.0,6.0
2018-05-01,0.121,0.0,0.0
2018-06-01,0.312,6.0,6.0
2018-07-01,0.288,6.0,6.0
2018-08-01,0.248,0.0,0.0
2018-09-01,0.284,0.0,0.0
2018-10-01,0.308,6.0,6.0
2018-11-01,0.323,6.0,6.0
2018-12-01,0.597,6.0,6.0
2019-01-01,47.325,638.0,638.0
2019-02-01,9.791,132.0,132.0
2019-03-01,0.161,0.0,0.0
2019-04-01,0.081,0.0,0.0
2019-05-01,0.129,0.0,0.0
2019-06-01,0.085,0.0,0.0
2019-07-01,0.041,0.0,0.0
2019-08-01,0.078,0.0,0.0
2019-09-01,0.342,6.0,6.0
2019-10-01,0.09,0.0,0.0
2019-11-01,0.178,0.0,0.0
2019-12-01,6.699,88.0,88.0
2020-01-01,15.348,198.0,198.0
2020-02-01,11.508,149.0,149.0
2020-03-01,9.745,127.0,127.0
2020-04-01,6.924,88.0,88.0
2020-05-01,14.64,187.0,187.0
2020-06-01,6.069,77.0,77.0
2020-07-01,10.094,127.0,127.0
2020-08-01,4.085,50.0,50.0
2020-09-01,10.616,138.0,138.0
2020-10-01,6.069,77.0,77.0
2020-11-01,14.689,187.0,187.0
2020-12-01,17.213,220.0,220.0
2021-01-01,9.579,55.0,55.0
2021-02-01,78.598,490.0,490.0
2021-03-01,11.775,72.0,72.0
2021-04-01,93.616,583.0,583.0
2021-05-01,3.654,22.0,22.0
2021-06-01,3.332,22.0,22.0
2021-07-01,2.999,17.0,17.0
2021-08-01,0.512,6.0,6.0
2021-09-01,6.754,44.0,44.0
2021-10-01,8.562,55.0,55.0
2021-11-01,12.575,77.0,77.0
2021-12-01,36.044,226.0,226.0
2022-01-01,30.054,853.0,853.0
2022-02-01,3.392,94.0,94.0
2022-03-01,0.241,6.0,6.0
2022-04-01,0.15,6.0,6.0
2022-05-01,0.439,11.0,11.0
2022-06-01,0.053,0.0,0.0
2022-07-01,0.072,0.0,0.0
2022-08-01,0.049,0.0,0.0
2022-09-01,0.077,0.0,0.0
2022-10-01,0.182,6.0,6.0
2022-11-01,0.557,17.0,17.0
2022-12-01,18.734,523.0,523.0
2023-01-01,4.652,132.0,132.0
2023-02-01,104.743,2948.0,2948.0
2023-03-01,3.646,105.0,105.0
2023-04-01,1.716,50.0,50.0
2023-05-01,3.317,94.0,94.0
2023-06-01,0.518,17.0,17.0
2023-07-01,0.665,17.0,17.0
2023-08-01,0.772,22.0,22.0
2023-09-01,1.472,44.0,44.0
2023-10-01,2.591,72.0,72.0
2023-11-01,1.24,33.0,33.0
2023-12-01,0.668,17.0,17.0
2024-01-01,24.361,241.0,241.0
2024-02-01,1.15,12.0,12.0
2024-03-01,7.261,71.0,71.0
2024-04-01,1.752,18.0,18.0
2024-05-01,0.882,12.0,12.0
2024-06-01,0.714,6.0,6.0
2024-07-01,1.425,12.0,12.0
2024-08-01,0.941,12.0,12.0
2024-09-01,0.882,12.0,12.0
2024-10-01,1.595,18.0,18.0
2024-11-01,2.238,24.0,24.0
2024-12-01,16.799,171.0,171.0
