measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,125.39200000000001,1688.0,1691.0
2003-02-01,113.242,1524.0,1527.0
2003-03-01,116.185,1564.0,1567.0
2003-04-01,104.865,1412.0,1414.0
2003-05-01,106.09,1428.0,1430.0
2003-06-01,117.673,1584.0,1587.0
2003-07-01,136.8,1841.0,1844.0
2003-08-01,138.877,1869.0,1873.0
2003-09-01,117.07900000000001,1576.0,1579.0
2003-10-01,112.19300000000001,1510.0,1513.0
2003-11-01,110.197,1483.0,1486.0
2003-12-01,124.367,1674.0,1677.0
