measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,3147.0,46778.0,46778.0
2003-02-01,0.0,0.0,0.0,5056.0,79958.0,79958.0
2003-03-01,0.0,0.0,0.0,3603.0,57623.0,57623.0
2003-04-01,0.0,0.0,0.0,1926.0,31783.0,31783.0
2003-05-01,0.0,0.0,0.0,922.0,15610.0,15610.0
2003-06-01,0.0,0.0,0.0,287.0,5110.0,5110.0
2003-07-01,0.0,0.0,0.0,1192.0,21268.0,21268.0
2003-08-01,0.0,0.0,0.0,4315.0,100406.0,100406.0
2003-09-01,0.0,0.0,0.0,258.0,3752.0,3752.0
2003-10-01,0.0,0.0,0.0,1633.0,29101.0,29101.0
2003-11-01,0.0,0.0,0.0,888.0,14696.0,14696.0
2003-12-01,0.0,0.0,0.0,4746.0,78486.0,78486.0
2004-01-01,0.0,0.0,0.0,21.584,345.0,345.0
2004-02-01,0.0,0.0,0.0,13.419,215.0,215.0
2004-03-01,0.0,0.0,0.0,12.808,205.0,205.0
2004-04-01,0.0,0.0,0.0,11.053,177.0,177.0
2004-05-01,0.0,0.0,0.0,44.379000000000005,710.0,710.0
2004-06-01,0.0,0.0,0.0,53.531000000000006,857.0,857.0
2004-07-01,0.0,0.0,0.0,71.897,1150.0,1150.0
2004-08-01,0.0,0.0,0.0,50.865,814.0,814.0
2004-09-01,0.0,0.0,0.0,34.561,553.0,553.0
2004-10-01,0.0,0.0,0.0,12.621,202.0,202.0
2004-11-01,0.0,0.0,0.0,11.887,190.0,190.0
2004-12-01,0.0,0.0,0.0,21.397000000000002,342.0,342.0
