measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,122.00200000000001,1260.65,1260.65
2001-02-01,115.406,1192.49,1192.49
2001-03-01,99.695,1030.15,1030.15
2001-04-01,110.554,1142.35,1142.35
2001-05-01,126.049,1302.46,1302.46
2001-06-01,121.331,1253.71,1253.71
2001-07-01,136.026,1405.56,1405.56
2001-08-01,135.27200000000002,1397.77,1397.77
2001-09-01,130.488,1348.33,1348.33
2001-10-01,131.769,1361.57,1361.57
2001-11-01,126.06800000000001,1302.66,1302.66
2001-12-01,124.34,1284.81,1284.81
