measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,11.0,38.0,38.0
2024-05-01,513.0,1750.0,1750.0
2024-06-01,550.0,1877.0,1877.0
2024-07-01,605.0,2064.0,2064.0
2024-08-01,551.0,1880.0,1880.0
2024-09-01,537.0,1832.0,1832.0
2024-10-01,429.0,1464.0,1464.0
2024-11-01,257.0,877.0,877.0
2024-12-01,153.0,522.0,522.0
