measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-11-01,0.0,0.0,0.0,23.26,79.0,79.0
2022-12-01,0.0,0.0,0.0,17.74,61.0,61.0
2023-01-01,0.0,0.0,0.0,27.0,92.0,92.0
2023-02-01,0.0,0.0,0.0,42.0,143.0,143.0
2023-03-01,0.0,0.0,0.0,61.0,208.0,208.0
2023-04-01,0.0,0.0,0.0,71.0,242.0,242.0
2023-05-01,0.0,0.0,0.0,101.0,345.0,345.0
2023-06-01,0.0,0.0,0.0,77.0,263.0,263.0
2023-07-01,0.0,0.0,0.0,86.0,293.0,293.0
2023-08-01,0.0,0.0,0.0,75.0,256.0,256.0
2023-09-01,0.0,0.0,0.0,58.0,198.0,198.0
2023-10-01,0.0,0.0,0.0,46.0,157.0,157.0
2023-11-01,0.0,0.0,0.0,41.0,140.0,140.0
2023-12-01,0.0,0.0,0.0,25.0,85.0,85.0
2024-01-01,0.0,0.0,0.0,18.0,61.0,61.0
2024-02-01,0.0,0.0,0.0,38.0,130.0,130.0
2024-03-01,0.0,0.0,0.0,63.0,215.0,215.0
2024-04-01,0.0,0.0,0.0,70.0,239.0,239.0
2024-05-01,0.0,0.0,0.0,80.0,273.0,273.0
2024-06-01,0.0,0.0,0.0,93.0,317.0,317.0
2024-07-01,0.0,0.0,0.0,87.0,297.0,297.0
2024-08-01,0.0,0.0,0.0,75.0,256.0,256.0
2024-09-01,0.0,0.0,0.0,64.0,218.0,218.0
2024-10-01,0.0,0.0,0.0,62.0,212.0,212.0
2024-11-01,0.0,0.0,0.0,39.0,133.0,133.0
2024-12-01,0.0,0.0,0.0,29.0,99.0,99.0
