measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2003-01-01,58.8,1039.0,1039.0
2003-02-01,46.67,825.0,825.0
2003-03-01,53.084,938.0,938.0
2003-04-01,52.227000000000004,923.0,923.0
2003-05-01,63.247,1118.0,1118.0
2003-06-01,63.777,1127.0,1127.0
2003-07-01,68.656,1213.0,1213.0
2003-08-01,67.061,1185.0,1185.0
2003-09-01,64.408,1138.0,1138.0
2003-10-01,54.811,969.0,969.0
2003-11-01,52.738,932.0,932.0
2003-12-01,53.519000000000005,946.0,946.0
2004-01-01,0.9380000000000001,142.0,142.0
2004-02-01,1.1380000000000001,173.0,173.0
2004-03-01,0.29100000000000004,44.0,44.0
2004-04-01,0.36100000000000004,55.0,55.0
2004-05-01,1.863,283.0,283.0
2004-06-01,5.5440000000000005,842.0,842.0
2004-07-01,5.093,773.0,773.0
2004-08-01,3.5860000000000003,544.0,544.0
2004-09-01,9.806000000000001,1489.0,1489.0
2004-10-01,2.99,454.0,454.0
2004-11-01,0.367,56.0,56.0
2004-12-01,2.0220000000000002,307.0,307.0
2005-01-01,-6.935,226.62,226.62
2005-02-01,-3.52,115.01,115.01
2005-03-01,-4.26,139.2,139.2
2005-04-01,-4.439,145.05,145.05
2005-05-01,-5.231,170.91,170.91
2005-06-01,-4.736000000000001,154.74,154.74
2005-07-01,-7.583,247.79,247.79
2005-08-01,-8.392000000000001,274.22,274.22
2005-09-01,-8.334,272.32,272.32
2005-10-01,-4.973,162.49,162.49
2005-11-01,-3.964,129.51,129.51
2005-12-01,-8.634,282.13,282.13
2006-01-01,-5.291,161.0,161.0
2006-02-01,-5.236000000000001,160.0,160.0
2006-03-01,-4.591,140.0,140.0
2006-04-01,-6.056,185.0,185.0
2006-05-01,-5.473,167.0,167.0
2006-06-01,-6.546,200.0,200.0
2006-07-01,-6.35,194.0,194.0
2006-08-01,-6.8340000000000005,209.0,209.0
2006-09-01,-4.855,148.0,148.0
2006-10-01,-6.248,191.0,191.0
2006-11-01,-5.454000000000001,166.0,166.0
2006-12-01,-6.0680000000000005,185.0,185.0
2007-01-01,-1.7120000000000002,87.0,87.0
2007-02-01,-3.3640000000000003,174.0,174.0
2007-03-01,-1.907,99.0,99.0
2007-04-01,-3.968,205.0,205.0
2007-05-01,-4.0040000000000004,205.0,205.0
2007-06-01,-4.42,223.0,223.0
2007-07-01,-4.964,254.0,254.0
2007-08-01,-7.121,360.0,360.0
2007-09-01,-4.557,229.0,229.0
2007-10-01,-4.372,223.0,223.0
2007-11-01,-1.609,81.0,81.0
2007-12-01,-1.004,50.0,50.0
2008-01-01,-2.261,110.0,110.0
2008-02-01,-1.991,93.0,93.0
2008-03-01,-2.217,104.0,104.0
2008-04-01,-4.393,209.0,209.0
2008-05-01,-4.468,215.0,215.0
2008-06-01,-6.313000000000001,302.0,302.0
2008-07-01,-4.035,191.0,191.0
2008-08-01,-5.011,238.0,238.0
2008-09-01,-6.242,296.0,296.0
2008-10-01,-2.951,139.0,139.0
2008-11-01,-1.7670000000000001,87.0,87.0
2008-12-01,-1.351,64.0,64.0
2009-01-01,-7.142,66.0,66.0
2009-02-01,-8.42,78.0,78.0
2009-03-01,-5.6,54.0,54.0
2009-04-01,-8.615,78.0,78.0
2009-05-01,-13.155,120.0,120.0
2009-06-01,-14.864,138.0,138.0
2009-07-01,-13.466000000000001,126.0,126.0
2009-08-01,-14.821000000000002,138.0,138.0
2009-09-01,-10.478,96.0,96.0
2009-10-01,-11.75,108.0,108.0
2009-11-01,-3.56,30.0,30.0
2009-12-01,-1.129,12.0,12.0
2010-01-01,264.46500000000003,4797.0,4797.0
2010-02-01,13.451,244.0,244.0
2010-03-01,38.869,708.0,708.0
2010-04-01,37.222,673.0,673.0
2010-05-01,96.906,1757.0,1757.0
2010-06-01,203.95700000000002,3700.0,3700.0
2010-07-01,143.219,2598.0,2598.0
2010-08-01,144.633,2622.0,2622.0
2010-09-01,64.98700000000001,1177.0,1177.0
2010-10-01,21.224,383.0,383.0
2010-11-01,6.904,128.0,128.0
2010-12-01,110.16300000000001,1995.0,1995.0
2011-01-01,4.733,331.0,331.0
2011-02-01,1.164,81.0,81.0
2011-03-01,4.331,307.0,307.0
2011-04-01,11.316,800.0,800.0
2011-05-01,5.705,406.0,406.0
2011-06-01,3.506,249.0,249.0
2011-07-01,2.953,209.0,209.0
2011-08-01,2.153,151.0,151.0
2011-09-01,2.228,157.0,157.0
2011-10-01,1.48,104.0,104.0
2011-11-01,1.628,116.0,116.0
2011-12-01,0.803,58.0,58.0
2012-01-01,-1.956,50.0,50.0
2012-02-01,-0.863,17.0,17.0
2012-03-01,-1.789,33.0,33.0
2012-04-01,-2.381,44.0,44.0
2012-05-01,-3.322,61.0,61.0
2012-06-01,-6.646,127.0,127.0
2012-07-01,-6.198,116.0,116.0
2012-08-01,-4.983,94.0,94.0
2012-09-01,-1.878,33.0,33.0
2012-10-01,-2.468,44.0,44.0
2012-11-01,-0.637,11.0,11.0
2012-12-01,-0.879,17.0,17.0
2013-01-01,101.079,2401.0,2401.0
2013-02-01,137.14,3254.0,3254.0
