measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,1111.002,11627.0,11627.0
2003-02-01,1025.0610000000001,10728.0,10728.0
2003-03-01,1130.006,11826.0,11826.0
2003-04-01,1068.63,11184.0,11184.0
2003-05-01,1223.563,12805.0,12805.0
2003-06-01,1274.83,13341.0,13341.0
2003-07-01,1636.766,17129.0,17129.0
2003-08-01,1537.685,16092.0,16092.0
2003-09-01,1405.152,14705.0,14705.0
2003-10-01,1322.372,13839.0,13839.0
2003-11-01,1119.3880000000001,11715.0,11715.0
2003-12-01,1188.516,12438.0,12438.0
2007-01-01,16.823,202.0,202.0
2007-02-01,15.303,185.0,185.0
2007-03-01,14.155,170.0,170.0
2007-04-01,14.09,169.0,169.0
2007-05-01,15.716000000000001,189.0,189.0
2007-06-01,18.582,224.0,224.0
2007-07-01,25.312,305.0,305.0
2007-08-01,28.061,338.0,338.0
2007-09-01,22.113,266.0,266.0
2007-10-01,20.957,252.0,252.0
2007-11-01,19.924,240.0,240.0
2007-12-01,22.203,268.0,268.0
2008-01-01,25.858,315.0,315.0
2008-02-01,21.665000000000003,264.0,264.0
2008-03-01,20.333000000000002,248.0,248.0
2008-04-01,23.13,282.0,282.0
2008-05-01,18.385,224.0,224.0
2008-06-01,20.123,246.0,246.0
2008-07-01,26.357000000000003,322.0,322.0
2008-08-01,30.835,376.0,376.0
2008-09-01,27.772000000000002,339.0,339.0
2008-10-01,25.891000000000002,315.0,315.0
2008-11-01,22.548000000000002,275.0,275.0
2008-12-01,25.223000000000003,307.0,307.0
2009-01-01,12.867,172.0,172.0
2009-02-01,11.84,159.0,159.0
2009-03-01,11.017000000000001,147.0,147.0
2009-04-01,9.464,127.0,127.0
2009-05-01,9.615,129.0,129.0
2009-06-01,8.911,120.0,120.0
2009-07-01,16.306,218.0,218.0
2009-08-01,16.72,224.0,224.0
2009-09-01,17.522000000000002,234.0,234.0
2009-10-01,13.702,183.0,183.0
2009-11-01,12.513,168.0,168.0
2009-12-01,14.363000000000001,193.0,193.0
2010-01-01,17.01,227.0,227.0
2010-02-01,15.703000000000001,209.0,209.0
2010-03-01,16.723000000000003,222.0,222.0
2010-04-01,14.086,187.0,187.0
2010-05-01,10.259,136.0,136.0
2010-06-01,9.577,127.0,127.0
2010-07-01,15.81,210.0,210.0
2010-08-01,18.662000000000003,248.0,248.0
2010-09-01,17.293,230.0,230.0
2010-10-01,19.414,258.0,258.0
2010-11-01,16.348000000000003,217.0,217.0
2010-12-01,15.315000000000001,204.0,204.0
2011-01-01,27.251,367.0,367.0
2011-02-01,26.875,361.0,361.0
2011-03-01,21.377,287.0,287.0
2011-04-01,18.215,245.0,245.0
2011-05-01,16.252,218.0,218.0
2011-06-01,18.086,243.0,243.0
2011-07-01,28.996,389.0,389.0
2011-08-01,35.6,478.0,478.0
2011-09-01,36.14,485.0,485.0
2011-10-01,28.945,388.0,388.0
2011-11-01,28.536,383.0,383.0
2011-12-01,37.127,498.0,498.0
2012-01-01,7.931,104.0,104.0
2012-02-01,7.929,106.0,106.0
2012-03-01,7.541,101.0,101.0
2012-04-01,6.987,94.0,94.0
2012-05-01,6.938,93.0,93.0
2012-06-01,7.345,98.0,98.0
2012-07-01,8.687,116.0,116.0
2012-08-01,11.439,153.0,153.0
2012-09-01,10.392,139.0,139.0
2012-10-01,9.616,128.0,128.0
2012-11-01,8.303,111.0,111.0
2012-12-01,7.832,105.0,105.0
2013-01-01,12.753,177.0,177.0
2013-02-01,11.748,162.0,162.0
2013-03-01,11.33,157.0,157.0
2013-04-01,9.75,134.0,134.0
2013-05-01,10.297,142.0,142.0
2013-06-01,12.182,168.0,168.0
2013-07-01,15.457,213.0,213.0
2013-08-01,15.764,217.0,217.0
2013-09-01,15.725,217.0,217.0
2013-10-01,13.644,188.0,188.0
2013-11-01,13.458,185.0,185.0
2013-12-01,15.672,216.0,216.0
2014-01-01,19.901,292.0,292.0
2014-02-01,18.584,271.0,271.0
2014-03-01,16.127,235.0,235.0
2014-04-01,15.334,224.0,224.0
2014-05-01,15.462,226.0,226.0
2014-06-01,15.243,223.0,223.0
2014-07-01,21.567,315.0,315.0
2014-08-01,22.262,325.0,325.0
2014-09-01,23.287,341.0,341.0
2014-10-01,22.972,335.0,335.0
2014-11-01,16.602,243.0,243.0
2014-12-01,18.059,264.0,264.0
2015-01-01,8.268,113.0,113.0
2015-02-01,6.124,84.0,84.0
2015-03-01,7.174,97.0,97.0
2015-04-01,6.884,94.0,94.0
2015-05-01,6.721,91.0,91.0
2015-06-01,9.451,128.0,128.0
2015-07-01,10.659,145.0,145.0
2015-08-01,11.243,153.0,153.0
2015-09-01,11.166,152.0,152.0
2015-10-01,10.756,146.0,146.0
2015-11-01,7.931,108.0,108.0
2015-12-01,8.483,116.0,116.0
2016-01-01,28.886,386.0,386.0
2016-02-01,22.925,306.0,306.0
2016-03-01,17.83,238.0,238.0
2016-04-01,17.051,227.0,227.0
2016-05-01,18.406,246.0,246.0
2016-06-01,28.001,374.0,374.0
2016-07-01,33.028,441.0,441.0
2016-08-01,36.53,488.0,488.0
2016-09-01,30.241,404.0,404.0
2016-10-01,29.831,398.0,398.0
2016-11-01,22.937,306.0,306.0
2016-12-01,25.974,347.0,347.0
2017-01-01,192.848,2668.0,2668.0
2017-02-01,147.197,2036.0,2036.0
2017-03-01,121.899,1685.0,1685.0
2017-04-01,108.893,1506.0,1506.0
2017-05-01,135.092,1868.0,1868.0
2017-06-01,177.734,2458.0,2458.0
2017-07-01,242.37,3351.0,3351.0
2017-08-01,273.602,3783.0,3783.0
2017-09-01,225.124,3113.0,3113.0
2017-10-01,213.207,2948.0,2948.0
2017-11-01,185.293,2562.0,2562.0
2017-12-01,196.441,2716.0,2716.0
2018-01-01,320.979,4428.0,4428.0
2018-02-01,281.828,3888.0,3888.0
2018-03-01,293.111,4043.0,4043.0
2018-04-01,220.591,3043.0,3043.0
2018-05-01,201.368,2777.0,2777.0
2018-06-01,275.463,3800.0,3800.0
2018-07-01,480.682,6631.0,6631.0
2018-08-01,444.673,6134.0,6134.0
