measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0
2006-06-01,0.0,0.0,0.0
2006-07-01,196.02200000000002,2259.0,2259.0
2006-08-01,174.18300000000002,2007.0,2007.0
2006-09-01,102.458,1181.0,1181.0
2006-10-01,110.982,1279.0,1279.0
2006-11-01,74.613,860.0,860.0
2006-12-01,75.741,873.0,873.0
2007-01-01,15.1,281.0,281.0
2007-02-01,24.249000000000002,452.0,452.0
2007-03-01,16.264,303.0,303.0
2007-04-01,15.961,297.0,297.0
2007-05-01,20.415,380.0,380.0
2007-06-01,26.428,492.0,492.0
2007-07-01,24.306,453.0,453.0
2007-08-01,40.521,754.0,754.0
2007-09-01,19.32,360.0,360.0
2007-10-01,20.104,374.0,374.0
2007-11-01,12.987,242.0,242.0
2007-12-01,19.346,360.0,360.0
2008-01-01,1.596,267.0,267.0
2008-02-01,1.203,202.0,202.0
2008-03-01,1.465,246.0,246.0
2008-04-01,0.7110000000000001,119.0,119.0
2008-05-01,0.5840000000000001,98.0,98.0
2008-06-01,1.598,269.0,269.0
2008-07-01,1.925,323.0,323.0
2008-08-01,1.776,298.0,298.0
2008-09-01,0.9540000000000001,160.0,160.0
2008-10-01,0.605,101.0,101.0
2008-11-01,0.638,107.0,107.0
2008-12-01,0.9450000000000001,159.0,159.0
2009-01-01,1.614,262.0,262.0
2009-02-01,1.17,190.0,190.0
2009-03-01,1.322,214.0,214.0
2009-04-01,0.799,129.0,129.0
2009-05-01,0.654,106.0,106.0
2009-06-01,1.27,206.0,206.0
2009-07-01,0.931,151.0,151.0
2009-08-01,2.298,372.0,372.0
2009-09-01,1.749,284.0,284.0
2009-10-01,1.478,240.0,240.0
2009-11-01,0.897,146.0,146.0
2009-12-01,0.8180000000000001,132.0,132.0
2010-01-01,14.229000000000001,279.0,279.0
2010-02-01,8.187000000000001,160.0,160.0
2010-03-01,7.949000000000001,156.0,156.0
2010-04-01,9.718,190.0,190.0
2010-05-01,18.642,365.0,365.0
2010-06-01,25.519000000000002,499.0,499.0
2010-07-01,37.113,726.0,726.0
2010-08-01,35.901,702.0,702.0
2010-09-01,11.421000000000001,223.0,223.0
2010-10-01,13.64,267.0,267.0
2010-11-01,11.958,234.0,234.0
2010-12-01,21.723000000000003,425.0,425.0
2011-01-01,26.007,457.0,457.0
2011-02-01,18.327,324.0,324.0
2011-03-01,20.99,370.0,370.0
2011-04-01,14.681,259.0,259.0
2011-05-01,19.483,343.0,343.0
2011-06-01,20.6,364.0,364.0
2011-07-01,50.769,896.0,896.0
2011-08-01,33.117,584.0,584.0
2011-09-01,12.055,213.0,213.0
2011-10-01,16.423,290.0,290.0
2011-11-01,22.695,401.0,401.0
2011-12-01,27.853,492.0,492.0
2012-01-01,64.997,834.0,834.0
2012-02-01,67.689,868.0,868.0
2012-03-01,75.129,964.0,964.0
2012-04-01,95.199,1221.0,1221.0
