measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2023-11-01,5.995,46.0,46.0
2023-12-01,6.005,52.0,52.0
2024-01-01,52.452,496.0,496.0
2024-02-01,45.233,426.0,426.0
2024-03-01,36.348,344.0,344.0
2024-04-01,40.172,379.0,379.0
2024-05-01,48.107,455.0,455.0
2024-06-01,52.209,490.0,490.0
2024-07-01,39.871,374.0,374.0
2024-08-01,35.783,338.0,338.0
2024-09-01,51.614,484.0,484.0
2024-10-01,42.599,403.0,403.0
2024-11-01,58.163,549.0,549.0
2024-12-01,41.449,391.0,391.0
