measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,269.0,918.0,918.0
2024-05-01,446.0,1522.0,1522.0
2024-06-01,456.0,1556.0,1556.0
2024-07-01,454.0,1549.0,1549.0
2024-08-01,398.0,1358.0,1358.0
2024-09-01,387.0,1320.0,1320.0
2024-10-01,310.0,1058.0,1058.0
2024-11-01,218.0,744.0,744.0
2024-12-01,180.0,614.0,614.0
