measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,115.0,392.0,392.0
2023-04-01,294.0,1003.0,1003.0
2023-05-01,376.0,1283.0,1283.0
2023-06-01,351.0,1198.0,1198.0
2023-07-01,356.0,1215.0,1215.0
2023-08-01,339.0,1157.0,1157.0
2023-09-01,280.0,955.0,955.0
2023-10-01,201.0,686.0,686.0
2023-11-01,185.0,631.0,631.0
2023-12-01,91.0,310.0,310.0
2024-01-01,74.0,252.0,252.0
2024-02-01,200.0,682.0,682.0
2024-03-01,251.0,856.0,856.0
2024-04-01,295.0,1007.0,1007.0
2024-05-01,312.0,1065.0,1065.0
2024-06-01,331.0,1129.0,1129.0
2024-07-01,338.0,1153.0,1153.0
2024-08-01,340.0,1160.0,1160.0
2024-09-01,261.0,891.0,891.0
2024-10-01,279.0,952.0,952.0
2024-11-01,126.0,430.0,430.0
2024-12-01,100.0,341.0,341.0
