measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-02-01,33.0,621.0,621.0,771.0,14390.0,14390.0
2003-03-01,-37.0,0.0,0.0,5.0,51.0,51.0
2003-04-01,0.0,0.0,0.0,-37.0,0.0,0.0
2003-05-01,0.0,0.0,0.0,-29.0,0.0,0.0
2003-06-01,0.0,0.0,0.0,215.0,5719.0,5719.0
2003-07-01,0.0,0.0,0.0,866.0,17260.0,17260.0
2003-08-01,0.0,0.0,0.0,2118.0,39651.0,39651.0
2003-09-01,-20.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,14.0,284.0,284.0,1246.0,25306.0,25306.0
2003-12-01,0.0,0.0,0.0,-107.0,0.0,0.0
2004-01-01,-7.024,169.0,169.0,128.41,2194.0,2194.0
2004-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-01,-0.659,16.0,16.0,447.391,7644.0,7644.0
2004-04-01,-0.565,14.0,14.0,51.545,881.0,881.0
2004-05-01,-3.9210000000000003,94.0,94.0,477.61100000000005,8160.0,8160.0
2004-06-01,-2.4730000000000003,59.0,59.0,369.257,6309.0,6309.0
2004-07-01,-0.9740000000000001,23.0,23.0,168.24800000000002,2875.0,2875.0
2004-08-01,-0.767,18.0,18.0,376.06300000000005,6425.0,6425.0
2004-09-01,-1.489,36.0,36.0,127.13900000000001,2172.0,2172.0
2004-10-01,-2.218,53.0,53.0,180.953,3092.0,3092.0
2004-11-01,-0.754,18.0,18.0,9.801,167.0,167.0
2004-12-01,-1.1580000000000001,28.0,28.0,30.582,522.0,522.0
2005-01-01,21.135,535.63,535.63,372.718,10588.23,10588.23
2005-02-01,7.261,184.02,184.02,298.177,8470.65,8470.65
