measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,1030.0,3514.0,3514.0
2024-02-01,2705.0,9229.0,9229.0
2024-03-01,2987.0,10192.0,10192.0
2024-04-01,2732.0,9322.0,9322.0
2024-05-01,3161.0,10785.0,10785.0
2024-06-01,5018.0,17121.0,17121.0
2024-07-01,4979.0,16988.0,16988.0
2024-08-01,4433.0,15125.0,15125.0
2024-09-01,3430.0,11703.0,11703.0
2024-10-01,3824.0,13047.0,13047.0
2024-11-01,2237.0,7633.0,7633.0
2024-12-01,1510.0,5152.0,5152.0
