measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2013-12-01,367.0,4522.0,4522.0
2014-01-01,2265.938,30214.0,30214.0
2014-02-01,2513.202,33511.0,33511.0
2014-03-01,2612.188,34831.0,34831.0
2014-04-01,2626.904,35027.0,35027.0
2014-05-01,2445.205,32604.0,32604.0
2014-06-01,2415.252,32205.0,32205.0
2014-07-01,2602.203,34697.0,34697.0
2014-08-01,2162.575,28835.0,28835.0
2014-09-01,1865.944,24880.0,24880.0
2014-10-01,1736.237,23151.0,23151.0
2014-11-01,1698.564,22649.0,22649.0
2014-12-01,1772.788,23638.0,23638.0
2015-01-01,2012.466,23079.0,23079.0
2015-02-01,1491.951,17110.0,17110.0
2015-03-01,2125.355,24374.0,24374.0
2015-04-01,2734.181,31357.0,31357.0
2015-05-01,2552.871,29278.0,29278.0
2015-06-01,2797.596,32084.0,32084.0
2015-07-01,3178.886,36457.0,36457.0
2015-08-01,3104.96,35609.0,35609.0
2015-09-01,3225.842,36996.0,36996.0
2015-10-01,2759.21,31644.0,31644.0
2015-11-01,3141.784,36031.0,36031.0
2015-12-01,3753.898,43051.0,43051.0
2016-01-01,2052.678,23175.0,23175.0
2016-02-01,1664.755,18795.0,18795.0
2016-03-01,1737.39,19615.0,19615.0
2016-04-01,1365.312,15414.0,15414.0
2016-05-01,1976.065,22310.0,22310.0
2016-06-01,1397.029,15772.0,15772.0
2016-07-01,1247.58,14085.0,14085.0
2016-08-01,1356.057,15310.0,15310.0
2016-09-01,926.152,10456.0,10456.0
2016-10-01,815.553,9208.0,9208.0
2016-11-01,861.654,9728.0,9728.0
2016-12-01,786.775,8883.0,8883.0
2017-01-01,3232.857,36451.0,36451.0
2017-02-01,3084.788,34782.0,34782.0
2017-03-01,3155.45,35579.0,35579.0
2017-04-01,2857.939,32224.0,32224.0
2017-05-01,2899.979,32698.0,32698.0
