measured_on,Natural Gas - Fuel Cell - Natural Gas - Generation,Natural Gas - Fuel Cell - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Fuel Cell - Natural Gas - Total Fuel Consumed
2014-11-01,383.663,2515.0,2515.0
2014-12-01,417.337,2736.0,2736.0
2015-01-01,686.043,4557.0,4557.0
2015-02-01,507.996,3375.0,3375.0
2015-03-01,595.133,3954.0,3954.0
2015-04-01,571.101,3795.0,3795.0
2015-05-01,557.544,3704.0,3704.0
2015-06-01,784.004,5209.0,5209.0
2015-07-01,884.257,5875.0,5875.0
2015-08-01,932.728,6197.0,6197.0
2015-09-01,926.284,6154.0,6154.0
2015-10-01,892.288,5928.0,5928.0
2015-11-01,657.905,4371.0,4371.0
2015-12-01,703.717,4676.0,4676.0
2016-01-01,734.404,5255.0,5255.0
2016-02-01,582.843,4172.0,4172.0
2016-03-01,453.295,3245.0,3245.0
2016-04-01,433.498,3103.0,3103.0
2016-05-01,467.938,3349.0,3349.0
2016-06-01,711.888,5095.0,5095.0
2016-07-01,839.683,6010.0,6010.0
2016-08-01,928.72,6646.0,6646.0
2016-09-01,768.836,5503.0,5503.0
2016-10-01,758.4,5427.0,5427.0
2016-11-01,583.145,4174.0,4174.0
2016-12-01,660.35,4726.0,4726.0
2017-01-01,670.281,4778.0,4778.0
2017-02-01,511.612,3646.0,3646.0
2017-03-01,423.684,3020.0,3020.0
2017-04-01,378.478,2698.0,2698.0
2017-05-01,469.538,3347.0,3347.0
2017-06-01,617.748,4403.0,4403.0
2017-07-01,842.405,6004.0,6004.0
2017-08-01,950.958,6778.0,6778.0
2017-09-01,782.461,5578.0,5578.0
2017-10-01,741.043,5282.0,5282.0
2017-11-01,644.024,4591.0,4591.0
2017-12-01,682.768,4866.0,4866.0
2018-01-01,575.831,4136.0,4136.0
2018-02-01,505.592,3630.0,3630.0
2018-03-01,525.834,3775.0,3775.0
2018-04-01,395.734,2841.0,2841.0
2018-05-01,361.249,2594.0,2594.0
2018-06-01,494.174,3548.0,3548.0
2018-07-01,862.331,6191.0,6191.0
2018-08-01,797.733,5727.0,5727.0
2018-09-01,642.017,4610.0,4610.0
2018-10-01,717.629,5152.0,5152.0
2018-11-01,641.532,4605.0,4605.0
2018-12-01,646.344,4640.0,4640.0
2019-01-01,618.981,5077.0,5077.0
2019-02-01,573.926,4709.0,4709.0
2019-03-01,500.491,4107.0,4107.0
2019-04-01,351.193,2882.0,2882.0
2019-05-01,302.628,2483.0,2483.0
2019-06-01,404.668,3320.0,3320.0
2019-07-01,637.921,5234.0,5234.0
2019-08-01,749.314,6148.0,6148.0
2019-09-01,659.341,5410.0,5410.0
2019-10-01,675.307,5541.0,5541.0
2019-11-01,662.3,5434.0,5434.0
2019-12-01,686.93,5636.0,5636.0
2020-01-01,462.799,3522.0,3522.0
2020-02-01,408.696,3110.0,3110.0
2020-03-01,453.679,3452.0,3452.0
2020-04-01,320.842,2441.0,2441.0
2020-05-01,301.679,2295.0,2295.0
2020-06-01,424.374,3228.0,3228.0
2020-07-01,593.655,4517.0,4517.0
2020-08-01,738.252,5617.0,5617.0
2020-09-01,642.902,4892.0,4892.0
2020-10-01,667.67,5080.0,5080.0
2020-11-01,533.311,4058.0,4058.0
2020-12-01,591.141,4497.0,4497.0
2021-01-01,525.892,3703.0,3703.0
2021-02-01,445.973,3140.0,3140.0
2021-03-01,479.507,3375.0,3375.0
2021-04-01,425.483,2996.0,2996.0
2021-05-01,444.685,3130.0,3130.0
2021-06-01,608.081,4281.0,4281.0
2021-07-01,839.14,5908.0,5908.0
2021-08-01,766.163,5394.0,5394.0
2021-09-01,651.914,4589.0,4589.0
2021-10-01,621.475,4375.0,4375.0
2021-11-01,571.166,4021.0,4021.0
2021-12-01,589.521,4150.0,4150.0
2022-01-01,450.898,3249.0,3249.0
2022-02-01,374.367,2697.0,2697.0
2022-03-01,346.389,2496.0,2496.0
2022-04-01,354.818,2556.0,2556.0
2022-05-01,325.606,2346.0,2346.0
2022-06-01,442.845,3191.0,3191.0
2022-07-01,591.597,4263.0,4263.0
2022-08-01,713.84,5143.0,5143.0
2022-09-01,654.233,4713.0,4713.0
2022-10-01,600.812,4329.0,4329.0
2022-11-01,551.743,3975.0,3975.0
2022-12-01,609.852,4394.0,4394.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
