measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2016-07-01,8327.0,76875.0,76875.0
2016-08-01,7498.0,69222.0,69222.0
2016-09-01,6474.0,59768.0,59768.0
2016-10-01,6549.0,60460.0,60460.0
2016-11-01,5167.0,47702.0,47702.0
2016-12-01,4263.0,39356.0,39356.0
2017-01-01,3898.307,35915.0,35915.0
2017-02-01,4484.458,41315.0,41315.0
2017-03-01,7767.541,71562.0,71562.0
2017-04-01,8445.885,77812.0,77812.0
2017-05-01,8754.764,80658.0,80658.0
2017-06-01,9908.397,91286.0,91286.0
2017-07-01,5902.414,54379.0,54379.0
2017-08-01,7443.935,68581.0,68581.0
2017-09-01,7708.567,71019.0,71019.0
2017-10-01,7049.334,64946.0,64946.0
2017-11-01,4154.105,38272.0,38272.0
2017-12-01,3830.293,35288.0,35288.0
2018-01-01,4618.792,42049.0,42049.0
2018-02-01,4938.987,44965.0,44965.0
2018-03-01,6376.788,58054.0,58054.0
2018-04-01,7591.53,69113.0,69113.0
2018-05-01,9576.04,87180.0,87180.0
2018-06-01,9350.636,85128.0,85128.0
2018-07-01,8260.167,75201.0,75201.0
2018-08-01,8360.156,76111.0,76111.0
2018-09-01,8045.541,73247.0,73247.0
2018-10-01,5755.642,52399.0,52399.0
2018-11-01,4987.492,45406.0,45406.0
2018-12-01,3366.229,30646.0,30646.0
2019-01-01,3996.612,35590.0,35590.0
2019-02-01,3940.11,35087.0,35087.0
2019-03-01,6285.39,55971.0,55971.0
2019-04-01,7474.126,66557.0,66557.0
2019-05-01,7833.558,69758.0,69758.0
2019-06-01,8868.61,78975.0,78975.0
2019-07-01,7821.265,69648.0,69648.0
2019-08-01,8471.17,75436.0,75436.0
2019-09-01,6824.8,60775.0,60775.0
2019-10-01,7024.87,62556.0,62556.0
2019-11-01,3962.876,35289.0,35289.0
2019-12-01,3149.613,28047.0,28047.0
2020-01-01,4487.4,39341.0,39341.0
2020-02-01,5182.126,45432.0,45432.0
2020-03-01,5847.028,51261.0,51261.0
2020-04-01,7816.04,68523.0,68523.0
2020-05-01,8466.263,74224.0,74224.0
2020-06-01,8088.672,70913.0,70913.0
2020-07-01,8105.249,71059.0,71059.0
2020-08-01,7451.652,65329.0,65329.0
2020-09-01,6732.752,59026.0,59026.0
2020-10-01,6347.162,55646.0,55646.0
2020-11-01,4532.908,39740.0,39740.0
2020-12-01,4023.748,35276.0,35276.0
2021-01-01,4212.75,37258.0,37258.0
2021-02-01,5348.529,47302.0,47302.0
2021-03-01,6632.1,58654.0,58654.0
2021-04-01,7443.502,65830.0,65830.0
2021-05-01,8837.853,78162.0,78162.0
2021-06-01,7938.974,70212.0,70212.0
2021-07-01,6438.103,56939.0,56939.0
2021-08-01,7136.191,63112.0,63112.0
2021-09-01,6353.064,56186.0,56186.0
2021-10-01,6053.815,53540.0,53540.0
2021-11-01,4469.806,39531.0,39531.0
2021-12-01,3378.313,29878.0,29878.0
2022-01-01,4342.247,14816.0,14816.0
2022-02-01,5012.99,17104.0,17104.0
2022-03-01,6295.994,21482.0,21482.0
2022-04-01,7074.418,24138.0,24138.0
2022-05-01,8194.642,27960.0,27960.0
2022-06-01,7827.356,26707.0,26707.0
2022-07-01,7014.971,23935.0,23935.0
2022-08-01,6724.564,22944.0,22944.0
2022-09-01,6193.757,21133.0,21133.0
2022-10-01,6055.513,20661.0,20661.0
2022-11-01,4467.088,15242.0,15242.0
2022-12-01,3417.46,11660.0,11660.0
2023-01-01,3709.0,12655.0,12655.0
2023-02-01,3925.0,13392.0,13392.0
2023-03-01,5141.0,17541.0,17541.0
2023-04-01,6347.0,21656.0,21656.0
2023-05-01,4368.0,14904.0,14904.0
2023-06-01,5563.0,18981.0,18981.0
2023-07-01,4152.0,14167.0,14167.0
2023-08-01,3549.0,12109.0,12109.0
2023-09-01,3426.0,11690.0,11690.0
2023-10-01,3189.0,10881.0,10881.0
2023-11-01,2523.0,8608.0,8608.0
2023-12-01,2166.0,7390.0,7390.0
2024-01-01,2485.0,8479.0,8479.0
2024-02-01,2808.0,9581.0,9581.0
2024-03-01,4101.0,13993.0,13993.0
2024-04-01,5249.0,17910.0,17910.0
2024-05-01,5334.0,18200.0,18200.0
2024-06-01,2059.0,7025.0,7025.0
2024-07-01,3059.0,10437.0,10437.0
2024-08-01,3869.0,13201.0,13201.0
2024-09-01,7310.0,24942.0,24942.0
2024-10-01,6202.0,21161.0,21161.0
2024-11-01,4935.0,16838.0,16838.0
2024-12-01,4761.0,16245.0,16245.0
