measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2021-10-01,68.671,607.0,607.0
2021-11-01,61.086,540.0,540.0
2021-12-01,38.243,338.0,338.0
2022-01-01,626.456,2137.0,2137.0
2022-02-01,557.96,1904.0,1904.0
2022-03-01,838.243,2860.0,2860.0
2022-04-01,881.894,3009.0,3009.0
2022-05-01,1007.519,3438.0,3438.0
2022-06-01,1136.762,3879.0,3879.0
2022-07-01,1085.033,3702.0,3702.0
2022-08-01,963.754,3288.0,3288.0
2022-09-01,981.077,3347.0,3347.0
2022-10-01,878.674,2998.0,2998.0
2022-11-01,565.852,1931.0,1931.0
2022-12-01,365.776,1248.0,1248.0
2023-01-01,472.0,1610.0,1610.0
2023-02-01,588.0,2006.0,2006.0
2023-03-01,667.0,2276.0,2276.0
2023-04-01,543.0,1853.0,1853.0
2023-05-01,1128.0,3849.0,3849.0
2023-06-01,1237.0,4221.0,4221.0
2023-07-01,1194.0,4074.0,4074.0
2023-08-01,1256.0,4285.0,4285.0
2023-09-01,926.0,3160.0,3160.0
2023-10-01,861.0,2938.0,2938.0
2023-11-01,567.0,1935.0,1935.0
2023-12-01,472.0,1610.0,1610.0
2024-01-01,509.0,1737.0,1737.0
2024-02-01,691.0,2358.0,2358.0
2024-03-01,1009.0,3443.0,3443.0
2024-04-01,1017.0,3470.0,3470.0
2024-05-01,1018.0,3473.0,3473.0
2024-06-01,1130.0,3856.0,3856.0
2024-07-01,1187.0,4050.0,4050.0
2024-08-01,1099.0,3750.0,3750.0
2024-09-01,771.0,2631.0,2631.0
2024-10-01,872.0,2975.0,2975.0
2024-11-01,461.0,1573.0,1573.0
2024-12-01,213.0,727.0,727.0
