measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,12669.0,129743.23,129743.23
2003-02-01,10501.0,107540.74,107540.74
2003-03-01,4210.0,43114.61,43114.61
2003-04-01,13858.0,141919.78,141919.78
2003-05-01,10414.0,106649.77,106649.77
2003-06-01,3657.0,37451.34,37451.34
2003-07-01,3286.0,33651.93,33651.93
2003-08-01,11560.0,118385.96,118385.96
2003-09-01,6553.0,67109.27,67109.27
2003-10-01,9550.0,97801.55,97801.55
2003-11-01,16508.0,169058.43,169058.43
2003-12-01,18624.0,190728.38,190728.38
2004-01-01,6746.615000000001,67614.58,67614.58
2004-02-01,4189.817,41990.35,41990.35
2004-03-01,11537.141,115625.23,115625.23
2004-04-01,13556.33,135861.54,135861.54
2004-05-01,11953.599,119798.97,119798.97
2004-06-01,8157.523,81754.7,81754.7
2004-07-01,6605.272,66198.04,66198.04
2004-08-01,8430.114,84486.6,84486.6
2004-09-01,7574.483,75911.47,75911.47
2004-10-01,2650.186,26560.16,26560.16
2004-11-01,5966.703,59798.3,59798.3
2004-12-01,9230.218,92505.24,92505.24
2005-01-01,12323.481,123222.49,123222.49
2005-02-01,10014.328,100133.26,100133.26
2005-03-01,10941.675,109405.81,109405.81
2005-04-01,13716.533,137151.61,137151.61
2005-05-01,10162.793,101617.77,101617.77
2005-06-01,9105.268,91043.57,91043.57
2005-07-01,7730.893,77301.2,77301.2
2005-08-01,6095.7080000000005,60950.98,60950.98
2005-09-01,5265.698,52651.72,52651.72
2005-10-01,10710.564,107094.93,107094.93
2005-11-01,11761.662,117604.86,117604.86
2005-12-01,12439.398000000001,124381.54,124381.54
2006-01-01,11641.739,115474.0,115474.0
2006-02-01,10497.407,104124.0,104124.0
2006-03-01,9248.364,91735.0,91735.0
2006-04-01,10066.541,99850.0,99850.0
2006-05-01,11902.001,118056.0,118056.0
2006-06-01,11694.491,115998.0,115998.0
2006-07-01,12263.273000000001,121639.0,121639.0
2006-08-01,12174.655999999999,120760.0,120760.0
2006-09-01,7902.792,78388.0,78388.0
2006-10-01,6966.871,69104.0,69104.0
2006-11-01,8160.5070000000005,80944.0,80944.0
2006-12-01,8641.358,85714.0,85714.0
2007-01-01,2129.253,21046.0,21046.0
2007-02-01,1348.757,13331.0,13331.0
2007-03-01,1845.626,18242.0,18242.0
2007-04-01,2377.004,23494.0,23494.0
2007-05-01,2128.9030000000002,21042.0,21042.0
2007-06-01,1079.6190000000001,10671.0,10671.0
2007-07-01,1490.866,14736.0,14736.0
2007-08-01,736.837,7283.0,7283.0
2007-09-01,517.158,5112.0,5112.0
2007-10-01,1319.6480000000001,13043.0,13043.0
2007-11-01,2128.8630000000003,21042.0,21042.0
2007-12-01,2196.466,21710.0,21710.0
2008-01-01,12631.929,124475.0,124475.0
2008-02-01,11658.663,114884.0,114884.0
2008-03-01,13918.492,137153.0,137153.0
2008-04-01,13941.604,137381.0,137381.0
2008-05-01,10687.964,105319.0,105319.0
2008-06-01,9609.409,94691.0,94691.0
2008-07-01,8972.548,88415.0,88415.0
2008-08-01,12061.837,118857.0,118857.0
2008-09-01,3199.712,31530.0,31530.0
2008-10-01,7262.268,71562.0,71562.0
2008-11-01,12239.028,120603.0,120603.0
