measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,6.221,64.0,64.0,21.958000000000002,250.0,250.0
2003-02-01,5.208,54.0,54.0,18.382,209.0,209.0
2003-03-01,5.835,60.0,60.0,20.594,234.0,234.0
2003-04-01,5.128,53.0,53.0,18.099,206.0,206.0
2003-05-01,5.065,52.0,52.0,17.875,203.0,203.0
2003-06-01,5.699,59.0,59.0,20.114,229.0,229.0
2003-07-01,6.203,64.0,64.0,21.894000000000002,249.0,249.0
2003-08-01,6.444,67.0,67.0,22.742,259.0,259.0
2003-09-01,5.611000000000001,58.0,58.0,19.804000000000002,225.0,225.0
2003-10-01,5.938000000000001,61.0,61.0,20.958000000000002,239.0,239.0
2003-11-01,5.018000000000001,52.0,52.0,17.711000000000002,202.0,202.0
2003-12-01,5.63,58.0,58.0,19.869,226.0,226.0
2004-01-01,1.1640000000000001,14.0,14.0,14.833,139.0,139.0
2004-02-01,0.5840000000000001,7.0,7.0,14.833,139.0,139.0
2004-03-01,6.505,78.0,78.0,14.833,139.0,139.0
2004-04-01,9.235,111.0,111.0,14.833,139.0,139.0
2004-05-01,16.169,194.0,194.0,14.833,139.0,139.0
2004-06-01,5.182,62.0,62.0,14.833,139.0,139.0
2004-07-01,5.643000000000001,68.0,68.0,14.833,139.0,139.0
2004-08-01,16.25,195.0,195.0,14.833,139.0,139.0
2004-09-01,4.245,51.0,51.0,14.833,139.0,139.0
2004-10-01,6.234,75.0,75.0,14.833,139.0,139.0
2004-11-01,1.1280000000000001,14.0,14.0,14.833,139.0,139.0
2004-12-01,0.661,8.0,8.0,14.833,139.0,139.0
2005-01-01,3.369,37.31,37.31,2.841,30.76,30.76
2005-02-01,1.1580000000000001,12.82,12.82,2.2720000000000002,24.61,24.61
2005-03-01,1.2830000000000001,14.2,14.2,3.153,34.15,34.15
2005-04-01,1.554,17.21,17.21,2.9930000000000003,32.42,32.42
2005-05-01,1.443,15.99,15.99,2.862,31.0,31.0
2005-06-01,1.873,20.74,20.74,5.4030000000000005,58.52,58.52
2005-07-01,1.907,21.11,21.11,7.113,77.04,77.04
2005-08-01,2.24,24.81,24.81,7.066000000000001,76.53,76.53
2005-09-01,1.466,16.23,16.23,4.2780000000000005,46.33,46.33
2005-10-01,1.6280000000000001,18.03,18.03,3.0340000000000003,32.85,32.85
2005-11-01,1.3090000000000002,14.49,14.49,2.6590000000000003,28.79,28.79
2005-12-01,2.7680000000000002,30.65,30.65,3.3240000000000003,35.99,35.99
2006-01-01,8.344000000000001,62.0,62.0,6.111000000000001,46.0,46.0
