measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0
2011-12-01,2296.0,22308.0,22308.0
2012-01-01,1708.347,16257.0,16257.0
2012-02-01,1736.425,16524.0,16524.0
2012-03-01,3609.878,34352.0,34352.0
2012-04-01,4032.191,38370.0,38370.0
2012-05-01,5455.251,51912.0,51912.0
2012-06-01,4728.558,44997.0,44997.0
2012-07-01,1304.004,12409.0,12409.0
2012-08-01,708.722,6744.0,6744.0
2012-09-01,559.34,5323.0,5323.0
2012-10-01,686.259,6530.0,6530.0
2012-11-01,617.745,5878.0,5878.0
2012-12-01,750.28,7140.0,7140.0
2013-01-01,868.562,8287.0,8287.0
2013-02-01,821.519,7838.0,7838.0
2013-03-01,1465.196,13979.0,13979.0
2013-04-01,2807.623,26788.0,26788.0
2013-05-01,3178.225,30323.0,30323.0
2013-06-01,17541.047,167359.0,167359.0
2013-07-01,4574.578,43646.0,43646.0
2013-08-01,1606.323,15326.0,15326.0
2013-09-01,2297.042,21916.0,21916.0
2013-10-01,1881.693,17953.0,17953.0
2013-11-01,2096.252,20000.0,20000.0
2013-12-01,2996.94,28594.0,28594.0
2014-01-01,2484.35,23626.0,23626.0
2014-02-01,2173.806,20673.0,20673.0
2014-03-01,3322.929,31601.0,31601.0
2014-04-01,5305.027,50451.0,50451.0
2014-05-01,5558.395,52860.0,52860.0
2014-06-01,5066.234,48180.0,48180.0
2014-07-01,3873.388,36836.0,36836.0
2014-08-01,2217.528,21089.0,21089.0
2014-09-01,2354.302,22389.0,22389.0
2014-10-01,2185.017,20780.0,20780.0
2014-11-01,1961.918,18658.0,18658.0
2014-12-01,2195.106,20875.0,20875.0
2015-01-01,1586.705,14787.0,14787.0
2015-02-01,1160.213,10812.0,10812.0
2015-03-01,2369.687,22083.0,22083.0
2015-04-01,2991.924,27882.0,27882.0
2015-05-01,3743.794,34888.0,34888.0
2015-06-01,4823.635,44951.0,44951.0
2015-07-01,3939.54,36713.0,36713.0
2015-08-01,2509.69,23388.0,23388.0
2015-09-01,5164.569,48129.0,48129.0
2015-10-01,4127.507,38464.0,38464.0
2015-11-01,4666.779,43490.0,43490.0
2015-12-01,5874.957,54749.0,54749.0
2016-01-01,3379.6,31200.0,31200.0
2016-02-01,2234.149,20626.0,20626.0
2016-03-01,5130.409,47364.0,47364.0
2016-04-01,3831.727,35375.0,35375.0
2016-05-01,3092.055,28546.0,28546.0
2016-06-01,3209.343,29629.0,29629.0
2016-07-01,4621.53,42666.0,42666.0
2016-08-01,4462.624,41199.0,41199.0
2016-09-01,4754.898,43897.0,43897.0
2016-10-01,5340.393,49303.0,49303.0
2016-11-01,3684.171,34012.0,34012.0
2016-12-01,4926.101,45478.0,45478.0
2017-01-01,3206.629,29543.0,29543.0
2017-02-01,2954.008,27215.0,27215.0
2017-03-01,3023.213,27853.0,27853.0
2017-04-01,3334.632,30722.0,30722.0
2017-05-01,6242.423,57511.0,57511.0
2017-06-01,3594.995,33121.0,33121.0
2017-07-01,4240.096,39064.0,39064.0
2017-08-01,3090.481,28473.0,28473.0
2017-09-01,2354.157,21689.0,21689.0
2017-10-01,3418.839,31498.0,31498.0
2017-11-01,2934.408,27035.0,27035.0
2017-12-01,3252.119,29962.0,29962.0
2018-01-01,3380.81,30779.0,30779.0
2018-02-01,3049.474,27762.0,27762.0
2018-03-01,3478.16,31665.0,31665.0
2018-04-01,4151.958,37799.0,37799.0
2018-05-01,3524.749,32089.0,32089.0
2018-06-01,3774.729,34365.0,34365.0
2018-07-01,6228.285,56702.0,56702.0
2018-08-01,2929.874,26674.0,26674.0
2018-09-01,3504.931,31909.0,31909.0
2018-10-01,6010.291,54718.0,54718.0
2018-11-01,5872.264,53461.0,53461.0
2018-12-01,5481.475,49903.0,49903.0
2019-01-01,3272.956,29146.0,29146.0
2019-02-01,1902.237,16939.0,16939.0
2019-03-01,3298.471,29373.0,29373.0
2019-04-01,3312.554,29498.0,29498.0
2019-05-01,3841.257,34206.0,34206.0
2019-06-01,3198.397,28482.0,28482.0
2019-07-01,2219.194,19762.0,19762.0
2019-08-01,1655.531,14743.0,14743.0
2019-09-01,1872.083,16671.0,16671.0
2019-10-01,2014.572,17940.0,17940.0
2019-11-01,2007.116,17873.0,17873.0
2019-12-01,2229.632,19855.0,19855.0
2020-01-01,5458.632,47856.0,47856.0
2020-02-01,4948.428,43383.0,43383.0
2020-03-01,4025.494,35292.0,35292.0
2020-04-01,5346.967,46877.0,46877.0
2020-05-01,4063.436,35624.0,35624.0
2020-06-01,4304.349,37736.0,37736.0
2020-07-01,3607.213,31624.0,31624.0
2020-08-01,2842.523,24920.0,24920.0
2020-09-01,1779.238,15599.0,15599.0
2020-10-01,1991.771,17462.0,17462.0
2020-11-01,2664.23,23357.0,23357.0
2020-12-01,2736.719,23993.0,23993.0
2021-01-01,3614.901,31970.0,31970.0
2021-02-01,3007.862,26602.0,26602.0
2021-03-01,2884.694,25512.0,25512.0
2021-04-01,2544.518,22504.0,22504.0
2021-05-01,3152.41,27880.0,27880.0
2021-06-01,3394.182,30018.0,30018.0
2021-07-01,3022.097,26727.0,26727.0
2021-08-01,2851.615,25220.0,25220.0
2021-09-01,2338.953,20686.0,20686.0
2021-10-01,2400.156,21227.0,21227.0
2021-11-01,2813.031,24878.0,24878.0
2021-12-01,3614.581,31967.0,31967.0
2022-01-01,3040.659,10375.0,10375.0
2022-02-01,2616.028,8926.0,8926.0
2022-03-01,2849.82,9724.0,9724.0
2022-04-01,2136.089,7288.0,7288.0
2022-05-01,2689.121,9175.0,9175.0
2022-06-01,3208.897,10949.0,10949.0
2022-07-01,3065.235,10459.0,10459.0
2022-08-01,2573.465,8781.0,8781.0
2022-09-01,1975.166,6739.0,6739.0
2022-10-01,1716.758,5858.0,5858.0
2022-11-01,2165.707,7389.0,7389.0
2022-12-01,2413.055,8233.0,8233.0
2023-01-01,2491.0,8499.0,8499.0
2023-02-01,2344.0,7998.0,7998.0
2023-03-01,3048.0,10400.0,10400.0
2023-04-01,1156.0,3944.0,3944.0
2023-05-01,2448.0,8353.0,8353.0
2023-06-01,3319.0,11324.0,11324.0
2023-07-01,2855.0,9741.0,9741.0
2023-08-01,2159.0,7367.0,7367.0
2023-09-01,1656.0,5650.0,5650.0
2023-10-01,1904.0,6496.0,6496.0
2023-11-01,2833.0,9666.0,9666.0
2023-12-01,2536.0,8653.0,8653.0
2024-01-01,2926.0,9984.0,9984.0
2024-02-01,2109.0,7196.0,7196.0
2024-03-01,2700.0,9212.0,9212.0
2024-04-01,2374.0,8100.0,8100.0
2024-05-01,1904.0,6496.0,6496.0
2024-06-01,1008.0,3439.0,3439.0
2024-07-01,1486.0,5070.0,5070.0
2024-08-01,1547.0,5278.0,5278.0
2024-09-01,3433.0,11713.0,11713.0
2024-10-01,2467.0,8417.0,8417.0
2024-11-01,3350.0,11430.0,11430.0
2024-12-01,3229.0,11017.0,11017.0
