measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,27.222,281.28,281.28
2001-02-01,25.75,266.07,266.07
2001-03-01,22.244,229.85,229.85
2001-04-01,24.667,254.88,254.88
2001-05-01,28.124000000000002,290.61,290.61
2001-06-01,27.072000000000003,279.73,279.73
2001-07-01,30.351000000000003,313.62,313.62
2001-08-01,30.182000000000002,311.87,311.87
2001-09-01,29.115,300.85,300.85
2001-10-01,29.401,303.8,303.8
2001-11-01,28.129,290.66,290.66
2001-12-01,27.743000000000002,286.67,286.67
