measured_on,"Electricity used for energy storage - Energy Storage, Battery - Other - Generation","Electricity used for energy storage - Energy Storage, Battery - Other - Quantity Consumed For Electricity","Electricity used for energy storage - Energy Storage, Battery - Other - Total Fuel Consumed",Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-05-01,-4.065,0.0,0.0,853.311,2911.0,2911.0
2022-06-01,-4.131,0.0,0.0,858.292,2928.0,2928.0
2022-07-01,-3.956,0.0,0.0,947.425,3233.0,3233.0
2022-08-01,-3.876,0.0,0.0,835.747,2852.0,2852.0
2022-09-01,-3.951,0.0,0.0,692.873,2364.0,2364.0
2022-10-01,-4.075,0.0,0.0,549.213,1874.0,1874.0
2022-11-01,-3.93,0.0,0.0,453.002,1546.0,1546.0
2022-12-01,-4.016,0.0,0.0,294.137,1004.0,1004.0
2023-01-01,-7.0,0.0,0.0,263.0,897.0,897.0
2023-02-01,-6.0,0.0,0.0,444.0,1515.0,1515.0
2023-03-01,-8.0,0.0,0.0,765.0,2610.0,2610.0
2023-04-01,-6.0,0.0,0.0,837.0,2856.0,2856.0
2023-05-01,-28.0,0.0,0.0,1154.0,3937.0,3937.0
2023-06-01,-12.0,0.0,0.0,859.0,2931.0,2931.0
2023-07-01,-4.0,0.0,0.0,949.0,3238.0,3238.0
2023-08-01,-7.0,0.0,0.0,887.0,3026.0,3026.0
2023-09-01,-3.0,0.0,0.0,564.0,1924.0,1924.0
2023-10-01,0.0,0.0,0.0,314.0,1071.0,1071.0
2023-11-01,0.0,0.0,0.0,401.0,1368.0,1368.0
2023-12-01,-1.0,0.0,0.0,315.0,1075.0,1075.0
2024-01-01,-3.0,0.0,0.0,160.0,546.0,546.0
2024-02-01,-10.0,0.0,0.0,602.0,2054.0,2054.0
2024-03-01,-8.0,0.0,0.0,690.0,2354.0,2354.0
2024-04-01,-13.0,0.0,0.0,798.0,2723.0,2723.0
2024-05-01,-7.0,0.0,0.0,883.0,3013.0,3013.0
2024-06-01,-10.0,0.0,0.0,1000.0,3412.0,3412.0
2024-07-01,-10.0,0.0,0.0,955.0,3258.0,3258.0
2024-08-01,-12.0,0.0,0.0,897.0,3061.0,3061.0
2024-09-01,-10.0,0.0,0.0,776.0,2648.0,2648.0
2024-10-01,-7.0,0.0,0.0,767.0,2617.0,2617.0
2024-11-01,-6.0,0.0,0.0,507.0,1730.0,1730.0
2024-12-01,-3.0,0.0,0.0,272.0,928.0,928.0
