measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2015-08-01,581.0,5414.0,5414.0
2015-09-01,15500.0,144445.0,144445.0
2015-10-01,30423.0,283512.0,283512.0
2015-11-01,24045.0,224075.0,224075.0
2015-12-01,31560.0,294108.0,294108.0
2016-01-01,43433.0,400973.0,400973.0
2016-02-01,42792.0,395056.0,395056.0
2016-03-01,50623.0,467352.0,467352.0
2016-04-01,63283.0,584229.0,584229.0
2016-05-01,53982.0,498362.0,498362.0
2016-06-01,47719.0,440542.0,440542.0
2016-07-01,36790.0,339645.0,339645.0
2016-08-01,38431.0,354795.0,354795.0
2016-09-01,56623.0,522744.0,522744.0
2016-10-01,61941.0,571839.0,571839.0
2016-11-01,60846.0,561730.0,561730.0
2016-12-01,65794.0,607410.0,607410.0
2017-01-01,54722.041,504154.0,504154.0
2017-02-01,59305.374,546380.0,546380.0
2017-03-01,66029.278,608328.0,608328.0
2017-04-01,61907.693,570356.0,570356.0
2017-05-01,55959.192,515552.0,515552.0
2017-06-01,48391.554,445831.0,445831.0
2017-07-01,34984.135,322309.0,322309.0
2017-08-01,28776.122,265114.0,265114.0
2017-09-01,48688.525,448567.0,448567.0
2017-10-01,64021.076,589826.0,589826.0
2017-11-01,57627.684,530924.0,530924.0
2017-12-01,61450.326,566142.0,566142.0
2018-01-01,63955.216,582248.0,582248.0
2018-02-01,58782.428,535155.0,535155.0
2018-03-01,52288.983,476039.0,476039.0
2018-04-01,59818.899,544591.0,544591.0
2018-05-01,43519.198,396199.0,396199.0
2018-06-01,43446.911,395541.0,395541.0
2018-07-01,36296.148,330440.0,330440.0
2018-08-01,36327.685,330727.0,330727.0
2018-09-01,51413.209,468066.0,468066.0
2018-10-01,58793.236,535254.0,535254.0
2018-11-01,48312.832,439840.0,439840.0
2018-12-01,56562.255,514943.0,514943.0
2019-01-01,54243.522,483039.0,483039.0
2019-02-01,43535.58,387684.0,387684.0
2019-03-01,59812.033,532626.0,532626.0
2019-04-01,53953.471,480456.0,480456.0
2019-05-01,49358.281,439535.0,439535.0
2019-06-01,41422.586,368868.0,368868.0
2019-07-01,35240.32,313815.0,313815.0
2019-08-01,42498.751,378451.0,378451.0
2019-09-01,53036.234,472288.0,472288.0
2019-10-01,70214.126,625257.0,625257.0
2019-11-01,54130.409,482031.0,482031.0
2019-12-01,54928.687,489140.0,489140.0
2020-01-01,52075.749,456548.0,456548.0
2020-02-01,58970.131,516991.0,516991.0
2020-03-01,59465.691,521336.0,521336.0
2020-04-01,58721.838,514814.0,514814.0
2020-05-01,55603.424,487475.0,487475.0
2020-06-01,53323.013,467483.0,467483.0
2020-07-01,42218.326,370128.0,370128.0
2020-08-01,43422.42,380684.0,380684.0
2020-09-01,60272.393,528408.0,528408.0
2020-10-01,60946.184,534315.0,534315.0
2020-11-01,67425.23,591117.0,591117.0
2020-12-01,60922.601,534108.0,534108.0
2021-01-01,50099.459,443080.0,443080.0
2021-02-01,42107.615,372400.0,372400.0
2021-03-01,57050.687,504556.0,504556.0
2021-04-01,48511.582,429036.0,429036.0
2021-05-01,54798.016,484634.0,484634.0
2021-06-01,35622.144,315042.0,315042.0
2021-07-01,44113.893,390143.0,390143.0
2021-08-01,51315.641,453836.0,453836.0
2021-09-01,57037.225,504437.0,504437.0
2021-10-01,67926.964,600746.0,600746.0
2021-11-01,63700.435,563367.0,563367.0
2021-12-01,61483.339,543759.0,543759.0
2022-01-01,63811.074,217723.0,217723.0
2022-02-01,57321.048,195579.0,195579.0
2022-03-01,67031.967,228713.0,228713.0
2022-04-01,67377.274,229891.0,229891.0
2022-05-01,58991.247,201278.0,201278.0
2022-06-01,46771.07,159583.0,159583.0
2022-07-01,39231.79,133859.0,133859.0
2022-08-01,44140.208,150606.0,150606.0
2022-09-01,53424.637,182285.0,182285.0
2022-10-01,54516.749,186011.0,186011.0
2022-11-01,62169.895,212124.0,212124.0
2022-12-01,50661.041,172855.0,172855.0
2023-01-01,35837.0,122276.0,122276.0
2023-02-01,58881.0,200902.0,200902.0
2023-03-01,56587.0,193075.0,193075.0
2023-04-01,59584.0,203301.0,203301.0
2023-05-01,51488.0,175677.0,175677.0
2023-06-01,28288.0,96519.0,96519.0
2023-07-01,36352.0,124033.0,124033.0
2023-08-01,36313.0,123900.0,123900.0
2023-09-01,44322.0,151227.0,151227.0
2023-10-01,46753.0,159521.0,159521.0
2023-11-01,64066.0,218593.0,218593.0
2023-12-01,64878.0,221364.0,221364.0
2024-01-01,56898.0,194136.0,194136.0
2024-02-01,43561.0,148630.0,148630.0
2024-03-01,56616.0,193174.0,193174.0
2024-04-01,61862.0,211073.0,211073.0
2024-05-01,50394.0,171944.0,171944.0
2024-06-01,52733.0,179925.0,179925.0
2024-07-01,26789.0,91404.0,91404.0
2024-08-01,43721.0,149176.0,149176.0
2024-09-01,53201.0,181522.0,181522.0
2024-10-01,53659.0,183085.0,183085.0
2024-11-01,54962.0,187530.0,187530.0
2024-12-01,59641.0,203495.0,203495.0
