measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2017-11-01,431.058,3971.0,3971.0
2017-12-01,285.942,2634.0,2634.0
2018-01-01,419.478,3819.0,3819.0
2018-02-01,324.415,2953.0,2953.0
2018-03-01,495.28,4509.0,4509.0
2018-04-01,611.95,5571.0,5571.0
2018-05-01,584.139,5318.0,5318.0
2018-06-01,647.457,5894.0,5894.0
2018-07-01,615.711,5605.0,5605.0
2018-08-01,607.832,5534.0,5534.0
2018-09-01,561.722,5114.0,5114.0
2018-10-01,519.513,4730.0,4730.0
2018-11-01,325.139,2960.0,2960.0
2018-12-01,279.364,2543.0,2543.0
2019-01-01,388.708,3461.0,3461.0
2019-02-01,289.767,2580.0,2580.0
2019-03-01,574.558,5116.0,5116.0
2019-04-01,606.282,5399.0,5399.0
2019-05-01,713.663,6355.0,6355.0
2019-06-01,613.372,5462.0,5462.0
2019-07-01,633.621,5642.0,5642.0
2019-08-01,583.781,5199.0,5199.0
2019-09-01,578.153,5148.0,5148.0
2019-10-01,436.494,3887.0,3887.0
2019-11-01,423.375,3770.0,3770.0
2019-12-01,317.226,2825.0,2825.0
2020-01-01,345.867,3032.0,3032.0
2020-02-01,356.351,3124.0,3124.0
2020-03-01,489.943,4295.0,4295.0
2020-04-01,598.713,5249.0,5249.0
2020-05-01,692.617,6072.0,6072.0
2020-06-01,587.086,5147.0,5147.0
2020-07-01,635.764,5574.0,5574.0
2020-08-01,578.752,5074.0,5074.0
2020-09-01,456.302,4000.0,4000.0
2020-10-01,465.689,4083.0,4083.0
2020-11-01,387.262,3395.0,3395.0
2020-12-01,372.654,3267.0,3267.0
2021-01-01,320.853,2838.0,2838.0
2021-02-01,326.271,2886.0,2886.0
2021-03-01,506.861,4483.0,4483.0
2021-04-01,583.197,5158.0,5158.0
2021-05-01,705.795,6242.0,6242.0
2021-06-01,555.822,4916.0,4916.0
2021-07-01,569.644,5038.0,5038.0
2021-08-01,521.209,4610.0,4610.0
2021-09-01,524.329,4637.0,4637.0
2021-10-01,458.49,4055.0,4055.0
2021-11-01,444.648,3932.0,3932.0
2021-12-01,285.881,2528.0,2528.0
2022-01-01,393.641,1343.0,1343.0
2022-02-01,437.494,1493.0,1493.0
2022-03-01,551.69,1882.0,1882.0
2022-04-01,624.919,2132.0,2132.0
2022-05-01,667.321,2277.0,2277.0
2022-06-01,681.441,2325.0,2325.0
2022-07-01,592.425,2021.0,2021.0
2022-08-01,522.158,1782.0,1782.0
2022-09-01,530.56,1810.0,1810.0
2022-10-01,561.562,1916.0,1916.0
2022-11-01,328.106,1119.0,1119.0
2022-12-01,313.683,1070.0,1070.0
2023-01-01,399.0,1361.0,1361.0
2023-02-01,413.0,1409.0,1409.0
2023-03-01,507.0,1730.0,1730.0
2023-04-01,527.0,1798.0,1798.0
2023-05-01,507.0,1730.0,1730.0
2023-06-01,535.0,1825.0,1825.0
2023-07-01,549.0,1873.0,1873.0
2023-08-01,550.0,1877.0,1877.0
2023-09-01,501.0,1709.0,1709.0
2023-10-01,537.0,1832.0,1832.0
2023-11-01,422.0,1440.0,1440.0
2023-12-01,396.0,1351.0,1351.0
2024-01-01,442.0,1508.0,1508.0
2024-02-01,451.0,1539.0,1539.0
2024-03-01,512.0,1747.0,1747.0
2024-04-01,632.0,2156.0,2156.0
2024-05-01,550.0,1877.0,1877.0
2024-06-01,604.0,2061.0,2061.0
2024-07-01,548.0,1870.0,1870.0
2024-08-01,595.0,2030.0,2030.0
2024-09-01,384.0,1310.0,1310.0
2024-10-01,503.0,1716.0,1716.0
2024-11-01,378.0,1290.0,1290.0
2024-12-01,428.0,1460.0,1460.0
