measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,148.0,505.0,505.0
2024-02-01,228.0,778.0,778.0
2024-03-01,242.0,826.0,826.0
2024-04-01,448.0,1529.0,1529.0
2024-05-01,429.0,1464.0,1464.0
2024-06-01,485.0,1655.0,1655.0
2024-07-01,469.0,1600.0,1600.0
2024-08-01,494.0,1686.0,1686.0
2024-09-01,293.0,1000.0,1000.0
2024-10-01,343.0,1170.0,1170.0
2024-11-01,190.0,648.0,648.0
2024-12-01,22.0,75.0,75.0
