measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,0.866,21.0,21.0
2003-02-01,0.767,19.0,19.0
2003-03-01,0.792,19.0,19.0
2003-04-01,0.6960000000000001,17.0,17.0
2003-05-01,0.683,17.0,17.0
2003-06-01,0.65,16.0,16.0
2003-07-01,0.695,17.0,17.0
2003-08-01,0.666,16.0,16.0
2003-09-01,0.7120000000000001,17.0,17.0
2003-10-01,0.768,19.0,19.0
2003-11-01,0.806,20.0,20.0
2003-12-01,0.9,22.0,22.0
2004-01-01,36.713,357.0,357.0
2004-02-01,47.489000000000004,462.0,462.0
2004-03-01,42.619,415.0,415.0
2004-04-01,28.898,281.0,281.0
2004-05-01,31.339000000000002,305.0,305.0
2004-06-01,30.103,293.0,293.0
2004-07-01,47.94,466.0,466.0
2004-08-01,50.752,494.0,494.0
2004-09-01,41.331,402.0,402.0
2004-10-01,30.229000000000003,294.0,294.0
2004-11-01,17.57,171.0,171.0
2004-12-01,17.018,166.0,166.0
2005-01-01,109.043,1130.77,1130.77
2005-02-01,37.464,388.5,388.5
2005-03-01,41.524,430.6,430.6
2005-04-01,50.297000000000004,521.58,521.58
2005-05-01,46.713,484.42,484.42
2005-06-01,60.63,628.73,628.73
2005-07-01,61.713,639.97,639.97
2005-08-01,72.498,751.8,751.8
2005-09-01,47.458000000000006,492.14,492.14
2005-10-01,52.703,546.53,546.53
2005-11-01,42.369,439.36,439.36
2005-12-01,89.587,929.02,929.02
2006-01-01,80.857,813.0,813.0
2006-02-01,42.31,425.0,425.0
2006-03-01,35.541000000000004,357.0,357.0
2006-04-01,68.07900000000001,684.0,684.0
2006-05-01,63.637,639.0,639.0
2006-06-01,57.842000000000006,581.0,581.0
2006-07-01,83.785,842.0,842.0
2006-08-01,81.271,817.0,817.0
2006-09-01,37.337,375.0,375.0
2006-10-01,39.44,396.0,396.0
2006-11-01,46.442,467.0,467.0
2006-12-01,51.458000000000006,517.0,517.0
2007-01-01,1.526,33.0,33.0
2007-02-01,1.181,22.0,22.0
2007-03-01,2.3360000000000003,50.0,50.0
2007-04-01,1.421,28.0,28.0
2007-05-01,1.3110000000000002,28.0,28.0
2007-06-01,1.282,28.0,28.0
2007-07-01,1.893,39.0,39.0
2007-08-01,2.3890000000000002,50.0,50.0
2007-09-01,1.985,39.0,39.0
2007-10-01,2.3970000000000002,50.0,50.0
2007-11-01,1.758,39.0,39.0
2007-12-01,2.521,55.0,55.0
2008-01-01,142.59,1494.0,1494.0
2008-02-01,130.51600000000002,1369.0,1369.0
2008-03-01,87.333,914.0,914.0
2008-04-01,88.129,926.0,926.0
2008-05-01,92.18900000000001,968.0,968.0
2008-06-01,61.757000000000005,645.0,645.0
2008-07-01,64.17,675.0,675.0
2008-08-01,63.504000000000005,663.0,663.0
2008-09-01,66.26,693.0,693.0
2008-10-01,75.433,789.0,789.0
2008-11-01,91.995,962.0,962.0
2008-12-01,156.124,1637.0,1637.0
2009-01-01,57.181000000000004,577.0,577.0
2009-02-01,41.967,437.0,437.0
2009-03-01,43.59,449.0,449.0
2009-04-01,44.787,466.0,466.0
2009-05-01,26.851000000000003,280.0,280.0
2009-06-01,26.368000000000002,274.0,274.0
2009-07-01,29.727,309.0,309.0
2009-08-01,29.573,309.0,309.0
2009-09-01,19.7,204.0,204.0
2009-10-01,19.519000000000002,204.0,204.0
2009-11-01,37.102000000000004,384.0,384.0
2009-12-01,37.635,390.0,390.0
2010-01-01,38.721000000000004,381.0,381.0
2010-02-01,30.765,305.0,305.0
2010-03-01,27.231,269.0,269.0
2010-04-01,24.108,240.0,240.0
2010-05-01,20.047,199.0,199.0
2010-06-01,15.737,158.0,158.0
2010-07-01,18.055,182.0,182.0
2010-08-01,18.407,182.0,182.0
2010-09-01,16.855,170.0,170.0
2010-10-01,20.204,199.0,199.0
2010-11-01,23.012,228.0,228.0
2010-12-01,41.858000000000004,416.0,416.0
2011-01-01,111.425,1130.0,1130.0
2011-02-01,99.507,1008.0,1008.0
2011-03-01,87.117,885.0,885.0
2011-04-01,56.444,571.0,571.0
2011-05-01,59.158,600.0,600.0
2011-06-01,54.963,559.0,559.0
2011-07-01,58.082,588.0,588.0
2011-08-01,52.423,530.0,530.0
2011-09-01,58.097,588.0,588.0
2011-10-01,102.709,1043.0,1043.0
2011-11-01,95.093,967.0,967.0
2011-12-01,93.982,955.0,955.0
2012-01-01,80.31,816.0,816.0
2012-02-01,47.368,483.0,483.0
2012-03-01,71.842,734.0,734.0
2012-04-01,45.49,466.0,466.0
2012-05-01,56.924,583.0,583.0
2012-06-01,46.452,478.0,478.0
2012-07-01,72.63,740.0,740.0
2012-08-01,67.678,693.0,693.0
2012-09-01,63.006,647.0,647.0
2012-10-01,46.8,478.0,478.0
2012-11-01,50.192,513.0,513.0
2012-12-01,77.308,792.0,792.0
2013-01-01,173.647,1666.0,1666.0
2013-02-01,119.809,1148.0,1148.0
2013-03-01,121.186,1159.0,1159.0
2013-04-01,139.783,1340.0,1340.0
2013-05-01,140.876,1346.0,1346.0
2013-06-01,101.169,967.0,967.0
2013-07-01,95.792,915.0,915.0
2013-08-01,94.513,903.0,903.0
2013-09-01,110.921,1060.0,1060.0
2013-10-01,106.736,1019.0,1019.0
2013-11-01,139.123,1334.0,1334.0
2013-12-01,157.445,1509.0,1509.0
2014-01-01,84.798,827.0,827.0
2014-02-01,80.458,775.0,775.0
2014-03-01,78.542,757.0,757.0
2014-04-01,73.795,711.0,711.0
2014-05-01,62.308,600.0,600.0
2014-06-01,37.139,355.0,355.0
2014-07-01,65.657,635.0,635.0
2014-08-01,52.826,507.0,507.0
2014-09-01,62.152,600.0,600.0
2014-10-01,82.159,792.0,792.0
2014-11-01,60.052,577.0,577.0
2014-12-01,78.114,751.0,751.0
2015-01-01,85.387,827.0,827.0
2015-02-01,75.304,740.0,740.0
2015-03-01,75.754,740.0,740.0
2015-04-01,78.454,769.0,769.0
2015-05-01,63.051,617.0,617.0
2015-06-01,62.816,617.0,617.0
2015-07-01,65.277,641.0,641.0
2015-08-01,74.11,728.0,728.0
2015-09-01,66.745,652.0,652.0
2015-10-01,76.361,746.0,746.0
2015-11-01,53.393,524.0,524.0
2015-12-01,51.348,501.0,501.0
2016-01-01,55.865,548.0,548.0
2016-02-01,61.997,612.0,612.0
2016-03-01,58.67,583.0,583.0
2016-04-01,48.048,478.0,478.0
2016-05-01,43.828,431.0,431.0
2016-06-01,44.086,437.0,437.0
2016-07-01,36.88,367.0,367.0
2016-08-01,48.334,478.0,478.0
2016-09-01,49.25,489.0,489.0
