measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2013-09-01,5.278,122.0,122.0
2013-10-01,5.847,136.0,136.0
2013-11-01,5.694,132.0,132.0
2013-12-01,6.701,156.0,156.0
2014-01-01,5.787,110.0,110.0
2014-02-01,5.415,101.0,101.0
2014-03-01,4.187,78.0,78.0
2014-04-01,3.893,73.0,73.0
2014-05-01,4.076,76.0,76.0
2014-06-01,4.233,79.0,79.0
2014-07-01,2.7,51.0,51.0
2014-08-01,4.423,83.0,83.0
2014-09-01,3.607,67.0,67.0
2014-10-01,3.993,75.0,75.0
2014-11-01,3.263,62.0,62.0
2014-12-01,4.403,83.0,83.0
2015-01-01,2.31,57.0,57.0
2015-02-01,2.391,61.0,61.0
2015-03-01,2.336,59.0,59.0
2015-04-01,1.714,44.0,44.0
2015-05-01,1.968,51.0,51.0
2015-06-01,2.243,57.0,57.0
2015-07-01,2.72,69.0,69.0
2015-08-01,2.303,58.0,58.0
2015-09-01,2.28,58.0,58.0
2015-10-01,2.576,66.0,66.0
2015-11-01,2.371,61.0,61.0
2015-12-01,2.788,72.0,72.0
2016-01-01,8.97,121.0,121.0
2016-02-01,9.079,123.0,123.0
2016-03-01,10.334,140.0,140.0
2016-04-01,11.87,161.0,161.0
2016-05-01,12.222,166.0,166.0
2016-06-01,11.626,158.0,158.0
2016-07-01,13.089,177.0,177.0
2016-08-01,15.632,212.0,212.0
2016-09-01,9.356,127.0,127.0
2016-10-01,9.048,123.0,123.0
2016-11-01,9.383,127.0,127.0
2016-12-01,8.391,114.0,114.0
2017-01-01,6.771,108.0,108.0
2017-02-01,5.527,87.0,87.0
2017-03-01,8.742,138.0,138.0
2017-04-01,6.227,99.0,99.0
2017-05-01,7.277,115.0,115.0
2017-06-01,8.161,129.0,129.0
2017-07-01,9.726,154.0,154.0
2017-08-01,8.672,137.0,137.0
2017-09-01,7.63,121.0,121.0
2017-10-01,8.379,133.0,133.0
2017-11-01,7.083,112.0,112.0
2017-12-01,8.805,139.0,139.0
2018-01-01,4.903,78.0,78.0
2018-02-01,4.25,68.0,68.0
2018-03-01,5.636,90.0,90.0
2018-04-01,4.691,75.0,75.0
2018-05-01,5.121,82.0,82.0
2018-06-01,4.48,72.0,72.0
2018-07-01,4.938,79.0,79.0
2018-08-01,5.129,82.0,82.0
2018-09-01,4.263,68.0,68.0
2018-10-01,4.039,65.0,65.0
2018-11-01,3.593,57.0,57.0
2018-12-01,3.957,63.0,63.0
2019-01-01,3.788,63.0,63.0
2019-02-01,3.239,55.0,55.0
2019-03-01,3.471,59.0,59.0
2019-04-01,3.583,61.0,61.0
2019-05-01,3.393,57.0,57.0
2019-06-01,3.533,60.0,60.0
2019-07-01,4.823,81.0,81.0
2019-08-01,4.517,76.0,76.0
2019-09-01,3.584,61.0,61.0
2019-10-01,4.219,71.0,71.0
2019-11-01,3.829,65.0,65.0
2019-12-01,4.021,68.0,68.0
2020-01-01,5.555,87.0,87.0
2020-02-01,4.89,76.0,76.0
2020-03-01,4.653,73.0,73.0
2020-04-01,4.14,65.0,65.0
2020-05-01,4.195,65.0,65.0
2020-06-01,4.574,71.0,71.0
2020-07-01,6.155,96.0,96.0
2020-08-01,4.916,77.0,77.0
2020-09-01,4.261,66.0,66.0
2020-10-01,4.661,73.0,73.0
2020-11-01,3.564,56.0,56.0
2020-12-01,4.436,69.0,69.0
2021-01-01,4.231,65.0,65.0
2021-02-01,4.464,67.0,67.0
2021-03-01,2.909,44.0,44.0
2021-04-01,3.544,53.0,53.0
2021-05-01,3.071,46.0,46.0
2021-06-01,4.251,64.0,64.0
2021-07-01,4.567,69.0,69.0
2021-08-01,4.736,71.0,71.0
2021-09-01,3.788,57.0,57.0
2021-10-01,3.679,55.0,55.0
2021-11-01,4.028,61.0,61.0
2021-12-01,3.732,56.0,56.0
2022-01-01,7.012,98.0,98.0
2022-02-01,5.728,80.0,80.0
2022-03-01,5.877,82.0,82.0
2022-04-01,5.163,72.0,72.0
2022-05-01,4.878,68.0,68.0
2022-06-01,7.647,107.0,107.0
2022-07-01,10.225,143.0,143.0
2022-08-01,9.332,130.0,130.0
2022-09-01,8.249,115.0,115.0
2022-10-01,8.006,112.0,112.0
2022-11-01,5.448,76.0,76.0
2022-12-01,7.435,104.0,104.0
2023-01-01,3.594,54.0,54.0
2023-02-01,3.512,53.0,53.0
2023-03-01,3.921,59.0,59.0
2023-04-01,3.809,57.0,57.0
2023-05-01,3.496,53.0,53.0
2023-06-01,4.003,60.0,60.0
2023-07-01,4.871,73.0,73.0
2023-08-01,4.706,71.0,71.0
2023-09-01,4.292,64.0,64.0
2023-10-01,3.783,57.0,57.0
2023-11-01,3.672,55.0,55.0
2023-12-01,4.341,65.0,65.0
2024-01-01,3.007,44.0,44.0
2024-02-01,3.48,51.0,51.0
2024-03-01,3.256,48.0,48.0
2024-04-01,3.301,48.0,48.0
2024-05-01,3.804,56.0,56.0
2024-06-01,3.539,52.0,52.0
2024-07-01,4.579,67.0,67.0
2024-08-01,4.469,66.0,66.0
2024-09-01,3.645,54.0,54.0
2024-10-01,2.579,38.0,38.0
2024-11-01,3.18,47.0,47.0
2024-12-01,3.161,46.0,46.0
