measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed",Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2008-12-01,0.0,0.0,0.0,0.0,0.0,0.0,44393.0,534214.0,534214.0,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0,18315.0,219303.0,219303.0,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0,0.0,0.0,0.0,2191.0,27723.0,27723.0,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0,,,,912.0,11672.0,11672.0,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0,0.0,0.0,0.0,322.0,3686.0,3686.0,,,
2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,13798.0,174613.0,174613.0,,,
2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0,2779.0,34091.0,34091.0,,,
2009-08-01,0.0,0.0,0.0,0.0,0.0,0.0,9448.0,115777.0,115777.0,,,
2009-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,6499.0,83302.0,83302.0,,,
2009-11-01,9.529,177.0,177.0,0.0,0.0,0.0,120.471,2234.0,2234.0,,,
2009-12-01,0.0,0.0,0.0,0.0,0.0,0.0,8782.0,111709.0,111709.0,,,
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,8202.0,101505.0,101505.0,,,
2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0,2168.0,29123.0,29123.0,,,
2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1956.0,26810.0,26810.0,,,
2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,185.0,3000.0,3000.0,,,
2010-05-01,0.0,0.0,0.0,0.0,0.0,0.0,766.0,5940.0,5940.0,,,
2010-06-01,0.0,0.0,0.0,0.0,0.0,0.0,3778.0,35899.0,35899.0,,,
2010-07-01,0.0,0.0,0.0,0.0,0.0,0.0,20938.0,228278.0,228278.0,,,
2010-08-01,0.0,0.0,0.0,0.0,0.0,0.0,39782.0,425398.0,425398.0,,,
2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,194.0,2818.0,2818.0,,,
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,650.0,11247.0,11247.0,,,
2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,994.0,10218.0,10218.0,,,
2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,1902.0,23549.0,23549.0,,,
2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,3152.0,36167.0,36167.0,,,
2011-02-01,0.0,0.0,0.0,0.0,0.0,0.0,9996.0,124844.0,124844.0,,,
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,5774.0,76564.0,76564.0,,,
2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,6301.0,81072.0,81072.0,,,
2011-05-01,0.0,0.0,0.0,0.0,0.0,0.0,910.0,11406.0,11406.0,,,
2011-06-01,109.46,1414.0,1414.0,0.0,0.0,0.0,6078.54,78500.0,78500.0,,,
2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0,46755.0,579048.0,579048.0,,,
2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,22003.0,277576.0,277576.0,,,
2011-09-01,0.0,0.0,0.0,0.0,0.0,0.0,2847.0,36157.0,36157.0,,,
2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0,205.0,2833.0,2833.0,,,
2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,844.0,10166.0,10166.0,,,
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2012-04-01,0.0,0.0,0.0,0.0,0.0,0.0,938.0,11735.0,11735.0,,,
2012-05-01,0.0,0.0,0.0,0.0,0.0,0.0,13560.0,172721.0,172721.0,,,
2012-06-01,109.467,1397.0,1397.0,0.0,0.0,0.0,25071.533,319844.0,319844.0,,,
2012-07-01,0.0,0.0,0.0,0.0,0.0,0.0,81293.0,1031524.0,1031524.0,,,
2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,14834.0,182146.0,182146.0,,,
2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,4546.0,56174.0,56174.0,,,
2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,5844.0,73008.0,73008.0,,,
2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,4194.0,52518.0,52518.0,,,
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,8489.0,125588.0,125588.0,,,
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,4711.0,41839.0,41839.0,,,
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,4340.0,57320.0,57320.0,,,
2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,21355.0,274541.0,274541.0,,,
2013-05-01,122.195,1562.0,1562.0,0.0,0.0,0.0,12791.805,163495.0,163495.0,,,
2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,1994.0,26385.0,26385.0,,,
2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,25525.0,311793.0,311793.0,,,
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,11917.0,146593.0,146593.0,,,
2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,12503.0,152012.0,152012.0,,,
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,3187.0,39199.0,39199.0,,,
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1412.0,17853.0,17853.0,,,
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,19902.0,247943.0,247943.0,,,
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,8023.0,103126.0,103126.0,,,
2014-02-01,148.381,1989.0,1989.0,0.0,0.0,0.0,6119.619,82044.0,82044.0,,,
2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,5477.0,71961.0,71961.0,,,
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1689.0,20127.0,20127.0,,,
2014-06-01,104.985,1362.0,1362.0,0.0,0.0,0.0,2310.015,29975.0,29975.0,,,
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,3914.0,47902.0,47902.0,,,
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1085.0,14373.0,14373.0,,,
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1123.0,14759.0,14759.0,,,
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,752.0,9094.0,9094.0,,,
2014-11-01,0.0,0.0,0.0,0.0,0.0,0.0,2447.0,30385.0,30385.0,,,
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,2065.0,27512.0,27512.0,,,
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,14970.0,14970.0,,,
2015-02-01,0.0,0.0,0.0,0.0,0.0,0.0,5053.0,64177.0,64177.0,,,
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0,6893.0,87373.0,87373.0,,,
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,986.0,12966.0,12966.0,,,
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,2256.0,29854.0,29854.0,,,
2015-06-01,96.78,1300.0,1300.0,0.0,0.0,0.0,5720.22,76813.0,76813.0,,,
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,19560.0,265761.0,265761.0,,,
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0,20020.0,244084.0,244084.0,,,
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,3279.0,43140.0,43140.0,,,
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,4778.0,67606.0,67606.0,,,
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0,7806.0,92003.0,92003.0,,,
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,6457.0,84227.0,84227.0,,,
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,15768.0,189134.0,189134.0,,,
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,4849.0,72839.0,72839.0,,,
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,18717.0,207452.0,207452.0,,,
2016-04-01,104.721,1305.0,1305.0,0.0,0.0,0.0,16596.279,206865.0,206865.0,,,
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,9234.0,112105.0,112105.0,,,
2016-06-01,43.319,547.0,547.0,0.0,0.0,0.0,18171.681,229543.0,229543.0,,,
2016-07-01,294.704,3574.0,3574.0,0.0,0.0,0.0,39774.296,482346.0,482346.0,,,
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,45460.0,556776.0,556776.0,,,
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,5272.0,68013.0,68013.0,,,
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,2661.0,36233.0,36233.0,,,
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,2929.0,40036.0,40036.0,,,
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,9518.0,119029.0,119029.0,,,
2017-01-01,16.212,211.0,211.0,0.0,0.0,0.0,6269.589,81969.0,81969.0,,,
2017-02-01,6.035,80.0,80.0,0.0,0.0,0.0,2803.977,36659.0,36659.0,,,
2017-03-01,2.116,29.0,29.0,0.0,0.0,0.0,8108.978,106016.0,106016.0,,,
2017-04-01,14.972,194.0,194.0,0.0,0.0,0.0,7164.832,93673.0,93673.0,,,
2017-05-01,10.505,137.0,137.0,0.0,0.0,0.0,5590.409,73089.0,73089.0,,,
2017-06-01,40.056,524.0,524.0,0.0,0.0,0.0,7455.633,97475.0,97475.0,,,
2017-07-01,27.237,353.0,353.0,0.0,0.0,0.0,9784.906,127927.0,127927.0,,,
2017-08-01,13.836,182.0,182.0,0.0,0.0,0.0,6118.302,79990.0,79990.0,,,
2017-09-01,11.793,154.0,154.0,0.0,0.0,0.0,4549.991,59486.0,59486.0,,,
2017-10-01,25.991,342.0,342.0,0.0,0.0,0.0,3902.638,51023.0,51023.0,,,
2017-11-01,12.574,165.0,165.0,0.0,0.0,0.0,4279.578,55951.0,55951.0,,,
2017-12-01,6.145,80.0,80.0,0.0,0.0,0.0,6275.695,82048.0,82048.0,,,
2018-01-01,3.94,51.0,51.0,0.0,0.0,0.0,7132.973,90752.0,90752.0,,,
2018-02-01,2.537,34.0,34.0,0.0,0.0,0.0,9659.629,122899.0,122899.0,,,
2018-03-01,2.807,34.0,34.0,0.0,0.0,0.0,12559.265,159791.0,159791.0,,,
2018-04-01,3.752,46.0,46.0,0.0,0.0,0.0,11395.902,144990.0,144990.0,,,
2018-05-01,9.893,125.0,125.0,0.0,0.0,0.0,13545.207,172335.0,172335.0,,,
2018-06-01,15.155,194.0,194.0,0.0,0.0,0.0,15422.502,196220.0,196220.0,,,
2018-07-01,3.3,40.0,40.0,0.0,0.0,0.0,21209.388,269846.0,269846.0,,,
2018-08-01,8.86,114.0,114.0,0.0,0.0,0.0,19566.463,248943.0,248943.0,,,
2018-09-01,7.133,91.0,91.0,0.0,0.0,0.0,13968.754,177724.0,177724.0,,,
2018-10-01,10.052,125.0,125.0,0.0,0.0,0.0,6166.866,78461.0,78461.0,,,
2018-11-01,4.262,57.0,57.0,0.0,0.0,0.0,7583.567,96485.0,96485.0,,,
2018-12-01,2.231,29.0,29.0,0.0,0.0,0.0,6458.562,82172.0,82172.0,,,
2019-01-01,28.623,365.0,365.0,0.0,0.0,0.0,2803.931,36152.0,36152.0,,,
2019-02-01,91.375,1180.0,1180.0,0.0,0.0,0.0,4587.46,59147.0,59147.0,,,
2019-03-01,21.546,279.0,279.0,0.0,0.0,0.0,4248.163,54772.0,54772.0,,,
2019-04-01,70.26,906.0,906.0,0.0,0.0,0.0,4738.746,61098.0,61098.0,,,
2019-05-01,118.857,1533.0,1533.0,0.0,0.0,0.0,3894.3,50210.0,50210.0,,,
2019-06-01,55.449,713.0,713.0,0.0,0.0,0.0,5204.088,67097.0,67097.0,,,
2019-07-01,31.966,410.0,410.0,0.0,0.0,0.0,6696.131,86335.0,86335.0,,,
2019-08-01,39.292,507.0,507.0,0.0,0.0,0.0,6870.045,88577.0,88577.0,,,
2019-09-01,73.745,952.0,952.0,0.0,0.0,0.0,5273.011,67986.0,67986.0,,,
2019-10-01,128.035,1653.0,1653.0,0.0,0.0,0.0,5090.667,65635.0,65635.0,,,
2019-11-01,92.158,1186.0,1186.0,0.0,0.0,0.0,4311.485,55589.0,55589.0,,,
2019-12-01,59.051,764.0,764.0,0.0,0.0,0.0,5671.616,73125.0,73125.0,,,
2020-01-01,22.6,296.0,296.0,0.0,0.0,0.0,5012.657,63917.0,63917.0,,,
2020-02-01,29.701,376.0,376.0,0.0,0.0,0.0,3525.178,44950.0,44950.0,,,
2020-03-01,2.672,34.0,34.0,0.0,0.0,0.0,3419.95,43609.0,43609.0,,,
2020-04-01,12.273,154.0,154.0,0.0,0.0,0.0,3091.018,39414.0,39414.0,,,
2020-05-01,78.109,998.0,998.0,0.0,0.0,0.0,2453.151,31281.0,31281.0,,,
2020-06-01,51.749,661.0,661.0,0.0,0.0,0.0,3638.386,46394.0,46394.0,,,
2020-07-01,21.633,274.0,274.0,0.0,0.0,0.0,4807.106,61297.0,61297.0,,,
2020-08-01,91.314,1163.0,1163.0,0.0,0.0,0.0,3583.228,45691.0,45691.0,,,
2020-09-01,22.526,285.0,285.0,0.0,0.0,0.0,2199.537,28047.0,28047.0,,,
2020-10-01,27.729,353.0,353.0,0.0,0.0,0.0,3073.553,39192.0,39192.0,,,
2020-11-01,15.836,200.0,200.0,0.0,0.0,0.0,2388.948,30462.0,30462.0,,,
2020-12-01,56.121,718.0,718.0,0.0,0.0,0.0,3773.025,48111.0,48111.0,,,
2021-01-01,49.77,616.0,616.0,0.0,0.0,0.0,10513.443,132158.0,132158.0,,,
2021-02-01,43.33,547.0,547.0,0.0,0.0,0.0,7271.612,91407.0,91407.0,,,
2021-03-01,14.327,182.0,182.0,0.0,0.0,0.0,7135.719,89699.0,89699.0,,,
2021-04-01,101.37,1277.0,1277.0,0.0,0.0,0.0,6809.732,85601.0,85601.0,,,
2021-05-01,22.635,285.0,285.0,0.0,0.0,0.0,8890.254,111754.0,111754.0,,,
2021-06-01,95.726,1203.0,1203.0,0.0,0.0,0.0,10569.703,132865.0,132865.0,,,
2021-07-01,29.998,376.0,376.0,0.0,0.0,0.0,13468.422,169303.0,169303.0,,,
2021-08-01,27.337,342.0,342.0,0.0,0.0,0.0,12216.051,153560.0,153560.0,,,
2021-09-01,24.185,302.0,302.0,0.0,0.0,0.0,8005.224,100629.0,100629.0,,,
2021-10-01,53.739,678.0,678.0,0.0,0.0,0.0,11409.805,143426.0,143426.0,,,
2021-11-01,45.666,576.0,576.0,0.0,0.0,0.0,11615.108,146006.0,146006.0,,,
2021-12-01,68.248,861.0,861.0,0.0,0.0,0.0,12626.596,158721.0,158721.0,,,
2022-01-01,29.543,371.0,371.0,0.0,0.0,0.0,7232.89,92549.0,92549.0,,,
2022-02-01,47.19,604.0,604.0,0.0,0.0,0.0,5492.839,70284.0,70284.0,,,
2022-03-01,42.781,547.0,547.0,0.0,0.0,0.0,3804.961,48687.0,48687.0,,,
2022-04-01,23.22,296.0,296.0,0.0,0.0,0.0,4178.1,53462.0,53462.0,,,
2022-05-01,37.136,473.0,473.0,0.0,0.0,0.0,3905.54,49974.0,49974.0,,,
2022-06-01,76.609,980.0,980.0,0.0,0.0,0.0,6049.101,77402.0,77402.0,,,
2022-07-01,29.262,376.0,376.0,0.0,0.0,0.0,8346.636,106801.0,106801.0,,,
2022-08-01,81.79,1049.0,1049.0,0.0,0.0,0.0,8628.317,110405.0,110405.0,,,
2022-09-01,122.812,1573.0,1573.0,0.0,0.0,0.0,6945.227,88869.0,88869.0,,,
2022-10-01,105.897,1357.0,1357.0,0.0,0.0,0.0,4910.642,62835.0,62835.0,,,
2022-11-01,67.7,866.0,866.0,0.0,0.0,0.0,2901.058,37121.0,37121.0,,,
2022-12-01,68.848,884.0,884.0,0.0,0.0,0.0,4709.901,60266.0,60266.0,,,
2023-01-01,28.344,365.0,365.0,0.0,0.0,0.0,4927.323,63726.0,63726.0,,,
2023-02-01,19.729,257.0,257.0,0.0,0.0,0.0,2800.309,36216.0,36216.0,,,
2023-03-01,19.736,257.0,257.0,0.0,0.0,0.0,6953.243,89926.0,89926.0,,,
2023-04-01,22.926,296.0,296.0,0.0,0.0,0.0,4609.534,59615.0,59615.0,,,
2023-05-01,14.426,188.0,188.0,0.0,0.0,0.0,3977.909,51446.0,51446.0,,,
2023-06-01,36.528,473.0,473.0,0.0,0.0,0.0,9657.766,124904.0,124904.0,,,
2023-07-01,21.599,279.0,279.0,0.0,0.0,0.0,10472.42,135440.0,135440.0,,,
2023-08-01,33.573,433.0,433.0,0.0,0.0,0.0,9245.981,119579.0,119579.0,,,
2023-09-01,14.845,194.0,194.0,0.0,0.0,0.0,6559.095,84829.0,84829.0,,,
2023-10-01,15.58,200.0,200.0,0.0,0.0,0.0,4471.387,57829.0,57829.0,,,
2023-11-01,30.979,399.0,399.0,0.0,0.0,0.0,6464.378,83604.0,83604.0,,,
2023-12-01,10.141,131.0,131.0,0.0,0.0,0.0,8620.249,111486.0,111486.0,,,
2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,5756.222,75985.0,75985.0,,,
2024-02-01,0.0,0.0,0.0,0.0,0.0,0.0,5186.663,68466.0,68466.0,,,
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,5297.258,69926.0,69926.0,,,
2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,3408.176,44989.0,44989.0,,,
2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,4014.902,52998.0,52998.0,,,
2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,4791.335,63248.0,63248.0,,,
2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,8029.726,105996.0,105996.0,,,
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,7506.528,99089.0,99089.0,,,
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0,4840.213,63893.0,63893.0,,,
2024-10-01,0.0,0.0,0.0,0.0,0.0,0.0,3439.744,45406.0,45406.0,,,
