measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,15.055,244.0,244.0
2003-02-01,13.433,218.0,218.0
2003-03-01,13.309000000000001,216.0,216.0
2003-04-01,11.314,184.0,184.0
2003-05-01,12.131,197.0,197.0
2003-06-01,13.368,217.0,217.0
2003-07-01,14.706000000000001,239.0,239.0
2003-08-01,15.53,252.0,252.0
2003-09-01,12.636000000000001,205.0,205.0
2003-10-01,11.869,193.0,193.0
2003-11-01,12.453000000000001,202.0,202.0
2003-12-01,14.916,242.0,242.0
2004-01-01,10.833,166.0,166.0
2004-02-01,10.833,166.0,166.0
2004-03-01,10.833,166.0,166.0
2004-04-01,10.833,166.0,166.0
2004-05-01,10.833,166.0,166.0
2004-06-01,10.833,166.0,166.0
2004-07-01,10.833,166.0,166.0
2004-08-01,10.833,166.0,166.0
2004-09-01,10.833,166.0,166.0
2004-10-01,10.833,166.0,166.0
2004-11-01,10.833,166.0,166.0
2004-12-01,10.833,166.0,166.0
2005-01-01,32.33,242.96,242.96
2005-02-01,7.889,59.28,59.28
2005-03-01,11.272,84.71,84.71
2005-04-01,9.259,69.58,69.58
2005-05-01,9.574,71.95,71.95
2005-06-01,8.374,62.93,62.93
2005-07-01,24.431,183.6,183.6
2005-08-01,29.572000000000003,222.23,222.23
2005-09-01,24.415,183.48,183.48
2005-10-01,10.295,77.37,77.37
2005-11-01,10.317,77.53,77.53
2005-12-01,23.271,174.88,174.88
2006-01-01,8.972000000000001,182.0,182.0
2006-02-01,8.878,180.0,180.0
2006-03-01,7.784000000000001,158.0,158.0
2006-04-01,10.269,208.0,208.0
2006-05-01,9.28,188.0,188.0
2006-06-01,11.099,225.0,225.0
2006-07-01,10.767000000000001,218.0,218.0
2006-08-01,11.587,235.0,235.0
2006-09-01,8.232000000000001,167.0,167.0
