measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,455.0,1552.0,1552.0
2024-02-01,2029.0,6923.0,6923.0
2024-03-01,2644.0,9021.0,9021.0
2024-04-01,2806.0,9574.0,9574.0
2024-05-01,3103.0,10587.0,10587.0
2024-06-01,3335.0,11379.0,11379.0
2024-07-01,3134.0,10693.0,10693.0
2024-08-01,2807.0,9577.0,9577.0
2024-09-01,2834.0,9670.0,9670.0
2024-10-01,2829.0,9653.0,9653.0
2024-11-01,1379.0,4705.0,4705.0
2024-12-01,998.0,3405.0,3405.0
