measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,3936.485,27576.0,58597.0
2003-02-01,3631.9770000000003,25443.0,54064.0
2003-03-01,4003.8160000000003,28048.0,59599.0
2003-04-01,3786.351,26525.0,56362.0
2003-05-01,4335.307,30370.0,64533.0
2003-06-01,4516.957,31643.0,67237.0
2003-07-01,5799.363,40626.0,86326.0
2003-08-01,5448.298000000001,38167.0,81101.0
2003-09-01,4978.712,34877.0,74111.0
2003-10-01,4685.407,32823.0,69745.0
2003-11-01,3966.1960000000004,27784.0,59039.0
2003-12-01,4211.131,29500.0,62685.0
2004-01-01,4248.476000000001,22500.02,59438.48
2004-02-01,3842.884,20352.0,53764.03
2004-03-01,3809.737,20176.45,53300.29
2004-04-01,3598.8050000000003,19059.35,50349.24
2004-05-01,3955.108,20946.34,55334.12
2004-06-01,3603.982,19086.77,50421.66
2004-07-01,4054.889,21474.78,56730.1
2004-08-01,4045.297,21423.98,56595.9
2004-09-01,3940.136,20867.05,55124.64
2004-10-01,3561.9480000000003,18864.15,49833.58
2004-11-01,3850.66,20393.18,53872.82
2004-12-01,3924.398,20783.7,54904.46
2005-01-01,2763.525,14635.69,40852.25
2005-02-01,2494.37,13210.24,36873.41
2005-03-01,2691.93,14256.52,39793.88
2005-04-01,2704.859,14324.99,39985.0
2005-05-01,2970.762,15733.22,43915.76
2005-06-01,3815.771,20208.41,56407.24
2005-07-01,4886.166,25877.25,72230.52
2005-08-01,5063.6230000000005,26817.07,74853.81
2005-09-01,3819.0530000000003,20225.79,56455.75
2005-10-01,2964.3230000000003,15699.12,43820.57
2005-11-01,2644.884,14007.36,39098.41
2005-12-01,3017.734,15981.99,44610.14
2006-01-01,3522.991,18657.84,51693.75
2006-02-01,3106.132,16450.14,45577.07
2006-03-01,3440.4610000000002,18220.76,50482.76
2006-04-01,3278.078,17360.78,48100.07
2006-05-01,3820.87,20235.41,56064.6
2006-06-01,4049.938,21448.56,59425.77
2006-07-01,4560.052000000001,24150.14,66910.8
2006-08-01,4710.811000000001,24948.56,69122.93
2006-09-01,3835.715,20314.03,56282.42
2006-10-01,4020.931,21294.94,59000.14
2006-11-01,3396.5460000000003,17988.18,49838.38
2006-12-01,3808.8540000000003,20171.78,55888.29
2007-01-01,3374.493,47671.0,47671.0
2007-02-01,3069.476,43362.0,43362.0
2007-03-01,2839.3410000000003,40111.0,40111.0
2007-04-01,2826.203,39925.0,39925.0
2007-05-01,3152.397,44533.0,44533.0
2007-06-01,3727.195,52654.0,52654.0
2007-07-01,5077.252,71725.0,71725.0
2007-08-01,5628.649,79514.0,79514.0
2007-09-01,4435.49,62659.0,62659.0
2007-10-01,4203.532,59383.0,59383.0
2007-11-01,3996.4930000000004,56457.0,56457.0
2007-12-01,4453.48,62913.0,62913.0
2008-01-01,1342.5520000000001,7232.0,20095.0
2008-02-01,1124.932,6059.0,16838.0
2008-03-01,1055.7450000000001,5687.0,15802.0
2008-04-01,1201.0,6469.0,17976.0
2008-05-01,954.6120000000001,5142.0,14288.0
2008-06-01,1044.829,5628.0,15638.0
2008-07-01,1368.527,7372.0,20484.0
2008-08-01,1601.029,8624.0,23964.0
2008-09-01,1442.017,7767.0,21583.0
2008-10-01,1344.342,7241.0,20121.0
2008-11-01,1170.7530000000002,6306.0,17524.0
2008-12-01,1309.662,7054.0,19603.0
2009-01-01,937.8280000000001,5110.0,15062.0
2009-02-01,862.91,4702.0,13858.0
2009-03-01,802.9340000000001,4375.0,12895.0
2009-04-01,689.736,3758.0,11077.0
2009-05-01,700.754,3818.0,11254.0
2009-06-01,649.4730000000001,3539.0,10431.0
2009-07-01,1188.4080000000001,6475.0,19085.0
2009-08-01,1218.6180000000002,6640.0,19571.0
2009-09-01,1277.018,6958.0,20509.0
2009-10-01,998.61,5441.0,16038.0
2009-11-01,911.945,4969.0,14646.0
2009-12-01,1046.766,5703.0,16811.0
2010-01-01,1041.637,5675.0,15922.0
2010-02-01,961.673,5239.0,14701.0
2010-03-01,1024.111,5579.0,15655.0
2010-04-01,862.614,4699.0,13186.0
2010-05-01,628.297,3423.0,9605.0
2010-06-01,586.494,3195.0,8965.0
2010-07-01,968.2280000000001,5275.0,14801.0
2010-08-01,1142.8690000000001,6226.0,17470.0
2010-09-01,1059.034,5769.0,16189.0
2010-10-01,1188.929,6477.0,18175.0
2010-11-01,1001.192,5454.0,15305.0
2010-12-01,937.922,5110.0,14337.0
