measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,0.08,0.0,0.0,12.122,110.0,110.0
2001-02-01,0.069,0.0,0.0,10.362,94.0,94.0
2001-03-01,0.076,0.0,0.0,11.429,103.0,103.0
2001-04-01,0.07,0.0,0.0,10.567,96.0,96.0
2001-05-01,0.07300000000000001,0.0,0.0,11.005,99.0,99.0
2001-06-01,0.083,0.0,0.0,12.571,114.0,114.0
2001-07-01,0.098,1.0,1.0,14.764000000000001,133.0,133.0
2001-08-01,0.10300000000000001,1.0,1.0,15.571000000000002,141.0,141.0
2001-09-01,0.09,1.0,1.0,13.539000000000001,122.0,122.0
2001-10-01,0.085,0.0,0.0,12.864,116.0,116.0
2001-11-01,0.084,0.0,0.0,12.685,115.0,115.0
2001-12-01,0.09,1.0,1.0,13.521,122.0,122.0
2002-01-01,5.126,74.0,74.0,3.184,45.0,45.0
2002-02-01,4.6370000000000005,67.0,67.0,2.88,41.0,41.0
2002-03-01,4.859,70.0,70.0,3.0180000000000002,43.0,43.0
2002-04-01,4.924,71.0,71.0,3.059,44.0,44.0
2002-05-01,5.3870000000000005,78.0,78.0,3.346,48.0,48.0
2002-06-01,6.145,89.0,89.0,3.817,54.0,54.0
2002-07-01,6.606000000000001,96.0,96.0,4.104,59.0,59.0
2002-08-01,6.872,100.0,100.0,4.269,61.0,61.0
2002-09-01,5.898000000000001,86.0,86.0,3.664,52.0,52.0
2002-10-01,5.287,77.0,77.0,3.2840000000000003,47.0,47.0
2002-11-01,5.011,73.0,73.0,3.113,44.0,44.0
2002-12-01,5.25,76.0,76.0,3.261,47.0,47.0
2003-01-01,3.6620000000000004,47.0,47.0,6.644,86.0,86.0
2003-02-01,3.228,42.0,42.0,5.857,75.0,75.0
2003-03-01,3.206,41.0,41.0,5.816,75.0,75.0
2003-04-01,3.234,42.0,42.0,5.8660000000000005,76.0,76.0
2003-05-01,3.8480000000000003,50.0,50.0,6.98,90.0,90.0
2003-06-01,4.017,52.0,52.0,7.287,94.0,94.0
2003-07-01,4.382000000000001,57.0,57.0,7.95,102.0,102.0
2003-08-01,4.632000000000001,60.0,60.0,8.403,108.0,108.0
