measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2022-01-01,31.101,440.0,440.0
2022-02-01,27.688,391.0,391.0
2022-03-01,22.048,311.0,311.0
2022-04-01,22.984,324.0,324.0
2022-05-01,33.954,480.0,480.0
2022-06-01,41.331,583.0,583.0
2022-07-01,48.704,688.0,688.0
2022-08-01,48.958,691.0,691.0
2022-09-01,41.268,583.0,583.0
2022-10-01,31.895,450.0,450.0
2022-11-01,29.894,422.0,422.0
2022-12-01,33.175,468.0,468.0
2023-01-01,29.378,416.0,416.0
2023-02-01,27.711,392.0,392.0
2023-03-01,27.349,386.0,386.0
2023-04-01,26.413,373.0,373.0
2023-05-01,37.709,534.0,534.0
2023-06-01,43.561,617.0,617.0
2023-07-01,47.773,676.0,676.0
2023-08-01,52.582,744.0,744.0
2023-09-01,44.297,626.0,626.0
2023-10-01,32.698,463.0,463.0
2023-11-01,30.316,428.0,428.0
2023-12-01,32.213,456.0,456.0
2024-01-01,30.933,437.0,437.0
2024-02-01,21.356,302.0,302.0
2024-03-01,24.235,343.0,343.0
2024-04-01,22.77,322.0,322.0
2024-05-01,30.423,431.0,431.0
2024-06-01,34.322,486.0,486.0
2024-07-01,37.1,524.0,524.0
2024-08-01,41.92,593.0,593.0
2024-09-01,34.782,492.0,492.0
2024-10-01,30.129,426.0,426.0
2024-11-01,24.137,342.0,342.0
2024-12-01,25.893,366.0,366.0
