measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,20.478,204.0,204.0,141.743,1451.0,1451.0
2003-02-01,17.791,177.0,177.0,123.141,1261.0,1261.0
2003-03-01,15.946000000000002,158.0,158.0,110.37400000000001,1130.0,1130.0
2003-04-01,13.892000000000001,138.0,138.0,96.15700000000001,985.0,985.0
2003-05-01,15.382000000000001,153.0,153.0,106.471,1090.0,1090.0
2003-06-01,16.025,159.0,159.0,110.92200000000001,1136.0,1136.0
2003-07-01,21.882,217.0,217.0,151.457,1551.0,1551.0
2003-08-01,21.434,213.0,213.0,148.358,1519.0,1519.0
2003-09-01,17.911,178.0,178.0,123.971,1269.0,1269.0
2003-10-01,17.153000000000002,170.0,170.0,118.726,1216.0,1216.0
2003-11-01,18.875,188.0,188.0,130.644,1338.0,1338.0
2003-12-01,20.232,201.0,201.0,140.037,1434.0,1434.0
2004-01-01,13.724,141.0,141.0,38.556000000000004,411.0,411.0
2004-02-01,7.851,81.0,81.0,38.324000000000005,408.0,408.0
2004-03-01,4.831,50.0,50.0,43.855,467.0,467.0
2004-04-01,3.2830000000000004,34.0,34.0,42.584,454.0,454.0
2004-05-01,3.337,34.0,34.0,47.29,504.0,504.0
2004-06-01,3.152,32.0,32.0,48.091,512.0,512.0
2004-07-01,3.592,37.0,37.0,50.711000000000006,540.0,540.0
2004-08-01,4.6160000000000005,47.0,47.0,46.996,501.0,501.0
2004-09-01,4.7090000000000005,48.0,48.0,44.075,470.0,470.0
2004-10-01,4.627,47.0,47.0,43.897000000000006,468.0,468.0
2004-11-01,4.225,43.0,43.0,39.999,426.0,426.0
2004-12-01,9.052,93.0,93.0,38.622,412.0,412.0
2005-01-01,17.766000000000002,177.73,177.73,60.256,625.29,625.29
2005-02-01,6.104,61.06,61.06,48.205,500.23,500.23
2005-03-01,6.765,67.68,67.68,66.894,694.17,694.17
2005-04-01,8.195,81.98,81.98,63.499,658.94,658.94
2005-05-01,7.611000000000001,76.14,76.14,60.721000000000004,630.11,630.11
2005-06-01,9.878,98.82,98.82,114.623,1189.46,1189.46
2005-07-01,10.054,100.59,100.59,150.89600000000002,1565.87,1565.87
2005-08-01,11.812000000000001,118.17,118.17,149.9,1555.53,1555.53
2005-09-01,7.732,77.35,77.35,90.755,941.77,941.77
2005-10-01,8.586,85.9,85.9,64.351,667.77,667.77
2005-11-01,6.9030000000000005,69.06,69.06,56.398,585.25,585.25
2005-12-01,14.596,146.02,146.02,70.503,731.62,731.62
2006-01-01,10.93,114.0,114.0,23.734,260.0,260.0
2006-02-01,5.719,60.0,60.0,26.83,294.0,294.0
2006-03-01,4.804,50.0,50.0,35.355,387.0,387.0
2006-04-01,9.203000000000001,96.0,96.0,29.258000000000003,320.0,320.0
2006-05-01,8.602,90.0,90.0,38.54,422.0,422.0
2006-06-01,7.819,82.0,82.0,49.643,543.0,543.0
2006-07-01,11.326,119.0,119.0,88.835,972.0,972.0
2006-08-01,10.986,115.0,115.0,78.938,864.0,864.0
2006-09-01,5.047000000000001,53.0,53.0,46.433,508.0,508.0
2006-10-01,5.331,56.0,56.0,50.296,550.0,550.0
2006-11-01,6.2780000000000005,66.0,66.0,33.814,370.0,370.0
2006-12-01,6.956,73.0,73.0,34.325,376.0,376.0
2007-01-01,7.412,75.0,75.0,47.426,490.0,490.0
2007-02-01,3.426,35.0,35.0,36.977000000000004,382.0,382.0
2007-03-01,0.673,6.0,6.0,15.783000000000001,163.0,163.0
2007-04-01,0.539,6.0,6.0,8.464,87.0,87.0
2007-05-01,9.259,93.0,93.0,24.718,255.0,255.0
2007-06-01,7.1370000000000005,75.0,75.0,20.461000000000002,211.0,211.0
2007-07-01,0.747,6.0,6.0,70.623,730.0,730.0
2007-08-01,4.776,52.0,52.0,71.33200000000001,737.0,737.0
2007-09-01,0.64,6.0,6.0,13.739,142.0,142.0
2007-10-01,0.253,0.0,0.0,9.535,99.0,99.0
2007-11-01,3.448,35.0,35.0,4.328,45.0,45.0
2007-12-01,0.9740000000000001,12.0,12.0,7.33,76.0,76.0
2008-01-01,1.351,17.0,17.0,3.649,40.0,40.0
2008-02-01,0.223,0.0,0.0,1.119,12.0,12.0
2008-03-01,0.871,12.0,12.0,2.813,30.0,30.0
2008-04-01,0.529,6.0,6.0,0.786,8.0,8.0
2008-05-01,0.183,0.0,0.0,0.607,7.0,7.0
2008-06-01,0.078,0.0,0.0,3.7960000000000003,41.0,41.0
2008-07-01,0.23800000000000002,0.0,0.0,10.461,112.0,112.0
2008-08-01,0.8480000000000001,12.0,12.0,12.496,134.0,134.0
2008-09-01,1.618,17.0,17.0,1.6940000000000002,18.0,18.0
2008-10-01,4.089,46.0,46.0,2.367,25.0,25.0
2008-11-01,0.635,6.0,6.0,4.758,51.0,51.0
2008-12-01,0.6,6.0,6.0,4.9510000000000005,53.0,53.0
2009-01-01,0.138,0.0,0.0,2.766,29.0,29.0
2009-02-01,0.48,6.0,6.0,0.87,9.0,9.0
2009-03-01,0.065,0.0,0.0,2.234,24.0,24.0
2009-04-01,0.326,6.0,6.0,2.443,26.0,26.0
2009-05-01,2.511,23.0,23.0,2.017,22.0,22.0
2009-06-01,1.0330000000000001,12.0,12.0,6.242,67.0,67.0
2009-07-01,1.7770000000000001,17.0,17.0,9.15,98.0,98.0
2009-08-01,1.3190000000000002,12.0,12.0,9.264000000000001,99.0,99.0
2009-09-01,1.4020000000000001,17.0,17.0,2.511,27.0,27.0
2009-10-01,0.48300000000000004,6.0,6.0,1.431,15.0,15.0
2009-11-01,0.877,12.0,12.0,0.861,9.0,9.0
2009-12-01,0.907,12.0,12.0,5.7330000000000005,61.0,61.0
2010-01-01,1.214,12.0,12.0,1.627,20.0,20.0
2010-02-01,1.427,19.0,19.0,0.9780000000000001,12.0,12.0
2010-03-01,0.192,0.0,0.0,1.197,14.0,14.0
2010-04-01,0.262,6.0,6.0,0.8380000000000001,10.0,10.0
2010-05-01,1.55,19.0,19.0,1.792,22.0,22.0
2010-06-01,1.03,12.0,12.0,5.371,65.0,65.0
2010-07-01,0.10600000000000001,0.0,0.0,9.274000000000001,111.0,111.0
2010-08-01,0.37,6.0,6.0,14.483,174.0,174.0
2010-09-01,0.14400000000000002,0.0,0.0,1.598,19.0,19.0
2010-10-01,0.788,12.0,12.0,1.336,17.0,17.0
2010-11-01,2.5060000000000002,31.0,31.0,1.2,14.0,14.0
2010-12-01,0.7190000000000001,6.0,6.0,0.998,12.0,12.0
2011-01-01,1.832,17.0,17.0,1.284,15.0,15.0
2011-02-01,0.573,6.0,6.0,1.155,13.0,13.0
2011-03-01,2.926,35.0,35.0,3.091,35.0,35.0
2011-04-01,2.005,23.0,23.0,1.277,14.0,14.0
2011-05-01,1.079,12.0,12.0,1.625,18.0,18.0
2011-06-01,2.013,23.0,23.0,4.56,51.0,51.0
2011-07-01,1.104,12.0,12.0,19.6,219.0,219.0
2011-08-01,0.569,6.0,6.0,12.484,139.0,139.0
