measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2012-01-01,517.968,6450.0,6450.0
2012-02-01,526.802,6562.0,6562.0
2012-03-01,528.784,6586.0,6586.0
2012-04-01,525.211,6542.0,6542.0
2012-05-01,652.689,8129.0,8129.0
2012-06-01,699.007,8705.0,8705.0
2012-07-01,717.057,8931.0,8931.0
2012-08-01,637.709,7942.0,7942.0
2012-09-01,469.483,5848.0,5848.0
2012-10-01,428.673,5339.0,5339.0
2012-11-01,383.163,4772.0,4772.0
2012-12-01,434.454,5411.0,5411.0
2013-01-01,1336.119,15495.0,15495.0
2013-02-01,1084.551,12576.0,12576.0
2013-03-01,989.329,11472.0,11472.0
2013-04-01,777.871,9020.0,9020.0
2013-05-01,975.286,11309.0,11309.0
2013-06-01,1383.982,16048.0,16048.0
2013-07-01,1370.204,15889.0,15889.0
2013-08-01,1454.078,16861.0,16861.0
2013-09-01,1017.667,11800.0,11800.0
2013-10-01,1019.241,11819.0,11819.0
2013-11-01,995.347,11541.0,11541.0
2013-12-01,1086.325,12597.0,12597.0
