measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2018-01-01,324.472,2954.0,2954.0
2018-02-01,355.225,3234.0,3234.0
2018-03-01,572.376,5211.0,5211.0
2018-04-01,638.903,5817.0,5817.0
2018-05-01,805.218,7331.0,7331.0
2018-06-01,785.135,7148.0,7148.0
2018-07-01,922.58,8399.0,8399.0
2018-08-01,745.595,6788.0,6788.0
2018-09-01,461.29,4200.0,4200.0
2018-10-01,442.462,4028.0,4028.0
2018-11-01,264.222,2405.0,2405.0
2018-12-01,366.522,3337.0,3337.0
2019-01-01,385.794,3435.0,3435.0
2019-02-01,445.55,3968.0,3968.0
2019-03-01,626.309,5577.0,5577.0
2019-04-01,686.438,6113.0,6113.0
2019-05-01,693.16,6173.0,6173.0
2019-06-01,764.493,6808.0,6808.0
2019-07-01,915.375,8151.0,8151.0
2019-08-01,757.77,6748.0,6748.0
2019-09-01,714.448,6362.0,6362.0
2019-10-01,483.27,4304.0,4304.0
2019-11-01,390.276,3475.0,3475.0
2019-12-01,246.117,2192.0,2192.0
2020-01-01,322.244,2825.0,2825.0
2020-02-01,422.088,3700.0,3700.0
2020-03-01,642.243,5631.0,5631.0
2020-04-01,615.784,5399.0,5399.0
2020-05-01,868.139,7611.0,7611.0
2020-06-01,820.214,7191.0,7191.0
2020-07-01,807.733,7081.0,7081.0
2020-08-01,763.553,6694.0,6694.0
2020-09-01,662.96,5812.0,5812.0
2020-10-01,481.994,4226.0,4226.0
2020-11-01,344.709,3022.0,3022.0
2020-12-01,262.339,2300.0,2300.0
2021-01-01,314.822,2784.0,2784.0
2021-02-01,248.661,2199.0,2199.0
2021-03-01,787.057,6961.0,6961.0
2021-04-01,637.024,5634.0,5634.0
2021-05-01,791.73,7002.0,7002.0
2021-06-01,820.752,7259.0,7259.0
2021-07-01,645.878,5712.0,5712.0
2021-08-01,651.043,5758.0,5758.0
2021-09-01,605.05,5351.0,5351.0
2021-10-01,447.147,3955.0,3955.0
2021-11-01,442.227,3911.0,3911.0
2021-12-01,236.609,2093.0,2093.0
2022-01-01,581.773,1985.0,1985.0
2022-02-01,382.86,1306.0,1306.0
2022-03-01,571.394,1950.0,1950.0
2022-04-01,698.128,2382.0,2382.0
2022-05-01,785.757,2681.0,2681.0
2022-06-01,790.343,2697.0,2697.0
2022-07-01,872.419,2977.0,2977.0
2022-08-01,769.583,2626.0,2626.0
2022-09-01,638.02,2177.0,2177.0
2022-10-01,505.733,1726.0,1726.0
2022-11-01,417.139,1423.0,1423.0
2022-12-01,270.851,924.0,924.0
2023-01-01,205.0,699.0,699.0
2023-02-01,389.0,1327.0,1327.0
2023-03-01,646.0,2204.0,2204.0
2023-04-01,684.0,2334.0,2334.0
2023-05-01,971.0,3313.0,3313.0
2023-06-01,702.0,2395.0,2395.0
2023-07-01,758.0,2586.0,2586.0
2023-08-01,714.0,2436.0,2436.0
2023-09-01,577.0,1969.0,1969.0
2023-10-01,516.0,1761.0,1761.0
2023-11-01,432.0,1474.0,1474.0
2023-12-01,256.0,873.0,873.0
2024-01-01,162.0,553.0,553.0
2024-02-01,518.0,1767.0,1767.0
2024-03-01,593.0,2023.0,2023.0
2024-04-01,676.0,2307.0,2307.0
2024-05-01,748.0,2552.0,2552.0
2024-06-01,785.0,2678.0,2678.0
2024-07-01,760.0,2593.0,2593.0
2024-08-01,693.0,2365.0,2365.0
2024-09-01,605.0,2064.0,2064.0
2024-10-01,586.0,1999.0,1999.0
2024-11-01,442.0,1508.0,1508.0
2024-12-01,310.0,1058.0,1058.0
