measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,141.799,1534.0,1534.0
2001-02-01,121.48,1314.0,1314.0
2001-03-01,131.939,1427.0,1427.0
2001-04-01,115.67200000000001,1251.0,1251.0
2001-05-01,113.438,1227.0,1227.0
2001-06-01,114.66,1240.0,1240.0
2001-07-01,120.546,1304.0,1304.0
2001-08-01,119.831,1296.0,1296.0
2001-09-01,141.545,1531.0,1531.0
2001-10-01,135.90800000000002,1470.0,1470.0
2001-11-01,140.75900000000001,1523.0,1523.0
2001-12-01,159.423,1724.0,1724.0
2002-01-01,151.573,1593.0,1593.0
2002-02-01,128.964,1355.0,1355.0
2002-03-01,136.621,1436.0,1436.0
2002-04-01,125.12400000000001,1315.0,1315.0
2002-05-01,121.41900000000001,1276.0,1276.0
2002-06-01,125.28800000000001,1317.0,1317.0
2002-07-01,121.771,1280.0,1280.0
2002-08-01,113.851,1196.0,1196.0
2002-09-01,119.17200000000001,1252.0,1252.0
2002-10-01,129.725,1363.0,1363.0
2002-11-01,134.714,1416.0,1416.0
2002-12-01,149.779,1574.0,1574.0
2003-01-01,150.48600000000002,1647.0,1647.0
2003-02-01,133.314,1459.0,1459.0
2003-03-01,137.69400000000002,1507.0,1507.0
2003-04-01,120.91,1323.0,1323.0
2003-05-01,118.662,1299.0,1299.0
2003-06-01,112.91300000000001,1236.0,1236.0
2003-07-01,120.845,1322.0,1322.0
2003-08-01,115.697,1266.0,1266.0
2003-09-01,123.755,1354.0,1354.0
2003-10-01,133.405,1460.0,1460.0
2003-11-01,139.981,1532.0,1532.0
2003-12-01,156.339,1711.0,1711.0
2004-01-01,126.49300000000001,1399.0,1399.0
2004-02-01,163.622,1809.0,1809.0
2004-03-01,146.845,1624.0,1624.0
2004-04-01,99.568,1101.0,1101.0
2004-05-01,107.97800000000001,1194.0,1194.0
2004-06-01,103.72,1147.0,1147.0
2004-07-01,165.179,1826.0,1826.0
2004-08-01,174.865,1934.0,1934.0
2004-09-01,142.405,1575.0,1575.0
2004-10-01,104.155,1152.0,1152.0
2004-11-01,60.537000000000006,669.0,669.0
2004-12-01,58.634,648.0,648.0
2005-01-01,210.12300000000002,2321.95,2321.95
2005-02-01,72.19200000000001,797.75,797.75
2005-03-01,80.015,884.2,884.2
2005-04-01,96.921,1071.02,1071.02
2005-05-01,90.015,994.71,994.71
2005-06-01,116.831,1291.03,1291.03
2005-07-01,118.92,1314.11,1314.11
2005-08-01,139.702,1543.76,1543.76
2005-09-01,91.45,1010.56,1010.56
2005-10-01,101.557,1122.25,1122.25
2005-11-01,81.643,902.19,902.19
2005-12-01,172.632,1907.66,1907.66
2006-01-01,161.36100000000002,1782.0,1782.0
2006-02-01,84.435,932.0,932.0
2006-03-01,70.926,783.0,783.0
2006-04-01,135.862,1500.0,1500.0
2006-05-01,126.997,1402.0,1402.0
2006-06-01,115.43100000000001,1275.0,1275.0
2006-07-01,167.205,1846.0,1846.0
2006-08-01,162.18800000000002,1791.0,1791.0
2006-09-01,74.512,823.0,823.0
2006-10-01,78.709,869.0,869.0
2006-11-01,92.682,1023.0,1023.0
2006-12-01,102.693,1134.0,1134.0
2007-01-01,92.23,919.0,919.0
2007-02-01,71.426,710.0,710.0
2007-03-01,141.244,1403.0,1403.0
2007-04-01,85.91300000000001,853.0,853.0
2007-05-01,79.26400000000001,787.0,787.0
2007-06-01,77.49,770.0,770.0
2007-07-01,114.423,1139.0,1139.0
2007-08-01,144.435,1436.0,1436.0
2007-09-01,119.98100000000001,1194.0,1194.0
2007-10-01,144.89700000000002,1441.0,1441.0
2007-11-01,106.298,1056.0,1056.0
2007-12-01,152.4,1513.0,1513.0
2008-01-01,180.53,1878.0,1878.0
2008-02-01,165.24200000000002,1721.0,1721.0
2008-03-01,110.57000000000001,1153.0,1153.0
2008-04-01,111.578,1159.0,1159.0
2008-05-01,116.718,1217.0,1217.0
2008-06-01,78.188,811.0,811.0
2008-07-01,81.24300000000001,846.0,846.0
2008-08-01,80.40100000000001,835.0,835.0
2008-09-01,83.89,875.0,875.0
2008-10-01,95.503,991.0,991.0
2008-11-01,116.47200000000001,1211.0,1211.0
2008-12-01,197.66500000000002,2058.0,2058.0
2009-01-01,188.67,1972.0,1972.0
2009-02-01,138.471,1444.0,1444.0
2009-03-01,143.824,1502.0,1502.0
2009-04-01,147.77700000000002,1543.0,1543.0
2009-05-01,88.595,922.0,922.0
2009-06-01,87.001,911.0,911.0
2009-07-01,98.085,1021.0,1021.0
2009-08-01,97.577,1021.0,1021.0
2009-09-01,64.99900000000001,679.0,679.0
