measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,1.647,19.0,19.0,0.091,0.0,0.0
2003-02-01,1.379,16.0,16.0,0.077,0.0,0.0
2003-03-01,1.545,17.0,17.0,0.08600000000000001,0.0,0.0
2003-04-01,1.357,15.0,15.0,0.075,0.0,0.0
2003-05-01,1.341,15.0,15.0,0.07400000000000001,0.0,0.0
2003-06-01,1.5090000000000001,17.0,17.0,0.084,0.0,0.0
2003-07-01,1.6420000000000001,19.0,19.0,0.091,0.0,0.0
2003-08-01,1.7060000000000002,19.0,19.0,0.095,0.0,0.0
2003-09-01,1.485,17.0,17.0,0.083,0.0,0.0
2003-10-01,1.572,18.0,18.0,0.08700000000000001,0.0,0.0
2003-11-01,1.328,15.0,15.0,0.07400000000000001,0.0,0.0
2003-12-01,1.49,17.0,17.0,0.083,0.0,0.0
2004-01-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-02-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-03-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-04-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-05-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-06-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-07-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-08-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-09-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-10-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-11-01,0.0,0.0,0.0,0.083,1.0,1.0
2004-12-01,0.0,0.0,0.0,0.083,1.0,1.0
2005-01-01,0.0,0.0,0.0,0.0,0.25,0.25
2005-02-01,0.0,0.0,0.0,0.0,0.2,0.2
2005-03-01,0.0,0.0,0.0,0.0,0.27,0.27
2005-04-01,0.0,0.0,0.0,0.0,0.26,0.26
2005-05-01,0.0,0.0,0.0,0.0,0.25,0.25
2005-06-01,0.0,0.0,0.0,0.0,0.47,0.47
2005-07-01,0.0,0.0,0.0,0.0,0.62,0.62
2005-08-01,0.0,0.0,0.0,0.0,0.61,0.61
2005-09-01,0.0,0.0,0.0,0.0,0.37,0.37
2005-10-01,0.0,0.0,0.0,0.0,0.26,0.26
2005-11-01,0.0,0.0,0.0,0.0,0.23,0.23
2005-12-01,0.0,0.0,0.0,0.0,0.29,0.29
