measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2008-12-01,33316.47,328300.0,328300.0
2009-01-01,29057.49,283601.0,283601.0
2009-02-01,29366.37,286616.0,286616.0
2009-03-01,29086.2,283881.0,283881.0
2009-04-01,31104.0,303575.0,303575.0
2009-05-01,29562.0,288525.0,288525.0
2009-06-01,16929.0,165227.0,165227.0
2009-07-01,15158.0,147942.0,147942.0
2009-08-01,17017.0,166086.0,166086.0
2009-09-01,15539.0,151661.0,151661.0
2009-10-01,23659.0,230912.0,230912.0
2009-11-01,26725.0,260836.0,260836.0
2009-12-01,27328.0,266721.0,266721.0
2010-01-01,28591.0,278934.0,278934.0
2010-02-01,18741.0,182837.0,182837.0
2010-03-01,27851.0,271714.0,271714.0
2010-04-01,31316.0,305519.0,305519.0
2010-05-01,27140.0,264778.0,264778.0
2010-06-01,17627.0,171969.0,171969.0
2010-07-01,15900.0,155120.0,155120.0
2010-08-01,20506.0,200057.0,200057.0
2010-09-01,19284.0,188135.0,188135.0
2010-10-01,23498.0,229246.0,229246.0
2010-11-01,32648.0,318514.0,318514.0
2010-12-01,43454.0,423937.0,423937.0
2011-01-01,26521.0,257678.0,257678.0
2011-02-01,33620.0,326652.0,326652.0
2011-03-01,25192.0,244765.0,244765.0
2011-04-01,32155.0,312418.0,312418.0
2011-05-01,35612.0,346006.0,346006.0
2011-06-01,23381.0,227170.0,227170.0
2011-07-01,14163.0,137608.0,137608.0
2011-08-01,13101.0,127289.0,127289.0
2011-09-01,18707.0,181757.0,181757.0
2011-10-01,34141.0,331714.0,331714.0
2011-11-01,36670.0,356286.0,356286.0
2011-12-01,32724.0,317946.0,317946.0
2012-01-01,37845.0,360133.0,360133.0
2012-02-01,26678.0,253868.0,253868.0
2012-03-01,32671.0,310897.0,310897.0
2012-04-01,32946.0,313514.0,313514.0
2012-05-01,32115.0,305606.0,305606.0
2012-06-01,24502.0,233161.0,233161.0
2012-07-01,13368.0,127210.0,127210.0
2012-08-01,15860.0,150924.0,150924.0
2012-09-01,20438.0,194488.0,194488.0
2012-10-01,34123.0,324714.0,324714.0
2012-11-01,30434.0,289610.0,289610.0
2012-12-01,25313.0,240879.0,240879.0
2013-01-01,33597.0,320549.0,320549.0
2013-02-01,25803.0,246186.0,246186.0
2013-03-01,31016.0,295924.0,295924.0
2013-04-01,31374.0,299339.0,299339.0
2013-05-01,31161.0,297307.0,297307.0
2013-06-01,20437.0,194989.0,194989.0
2013-07-01,19232.0,183493.0,183493.0
2013-08-01,13183.0,125779.0,125779.0
2013-09-01,24125.0,230177.0,230177.0
2013-10-01,29760.0,283940.0,283940.0
2013-11-01,40586.0,387231.0,387231.0
2013-12-01,25245.0,240863.0,240863.0
2014-01-01,42110.0,400466.0,400466.0
2014-02-01,34709.0,330083.0,330083.0
2014-03-01,36518.0,347286.0,347286.0
2014-04-01,38393.0,365117.0,365117.0
2014-05-01,27098.0,257702.0,257702.0
2014-06-01,21537.0,204817.0,204817.0
2014-07-01,23329.0,221859.0,221859.0
2014-08-01,9982.0,94929.0,94929.0
2014-09-01,20540.0,195335.0,195335.0
2014-10-01,32042.0,304719.0,304719.0
2014-11-01,39560.0,376216.0,376216.0
2014-12-01,32219.0,306403.0,306403.0
2015-01-01,33903.0,315942.0,315942.0
2015-02-01,32710.0,304824.0,304824.0
2015-03-01,36395.0,339165.0,339165.0
2015-04-01,32639.0,304163.0,304163.0
2015-05-01,32001.0,298217.0,298217.0
2015-06-01,17143.0,159756.0,159756.0
2015-07-01,14456.0,134715.0,134715.0
2015-08-01,20340.0,189548.0,189548.0
2015-09-01,21373.0,199175.0,199175.0
2015-10-01,29328.0,273308.0,273308.0
2015-11-01,37426.0,348773.0,348773.0
2015-12-01,31006.0,288945.0,288945.0
2016-01-01,30021.0,277154.0,277154.0
2016-02-01,34656.0,319944.0,319944.0
2016-03-01,31371.0,289617.0,289617.0
2016-04-01,38337.0,353927.0,353927.0
2016-05-01,22182.0,204784.0,204784.0
2016-06-01,22076.0,203806.0,203806.0
2016-07-01,16587.0,153131.0,153131.0
2016-08-01,12718.0,117413.0,117413.0
2016-09-01,23062.0,212908.0,212908.0
2016-10-01,26621.0,245765.0,245765.0
2016-11-01,30566.0,282185.0,282185.0
2016-12-01,40532.0,374191.0,374191.0
2017-01-01,26427.884,243480.0,243480.0
2017-02-01,31218.34,287615.0,287615.0
2017-03-01,31521.425,290407.0,290407.0
2017-04-01,28303.881,260764.0,260764.0
2017-05-01,25987.601,239424.0,239424.0
2017-06-01,20510.951,188967.0,188967.0
2017-07-01,13917.146,128219.0,128219.0
2017-08-01,11779.869,108528.0,108528.0
2017-09-01,21970.23,202412.0,202412.0
2017-10-01,32176.369,296441.0,296441.0
2017-11-01,31128.172,286784.0,286784.0
2017-12-01,30935.132,285005.0,285005.0
2018-01-01,31022.679,282430.0,282430.0
2018-02-01,26549.763,241709.0,241709.0
2018-03-01,28662.09,260940.0,260940.0
2018-04-01,25726.411,234213.0,234213.0
2018-05-01,20312.025,184921.0,184921.0
2018-06-01,23775.609,216453.0,216453.0
2018-07-01,16054.737,146162.0,146162.0
2018-08-01,16387.538,149192.0,149192.0
2018-09-01,23781.507,216507.0,216507.0
2018-10-01,25400.845,231249.0,231249.0
2018-11-01,25164.219,229095.0,229095.0
2018-12-01,25032.577,227897.0,227897.0
2019-01-01,26628.818,237130.0,237130.0
2019-02-01,21638.454,192690.0,192690.0
2019-03-01,27161.13,241870.0,241870.0
2019-04-01,22352.72,199051.0,199051.0
2019-05-01,24268.515,216111.0,216111.0
2019-06-01,17822.495,158709.0,158709.0
2019-07-01,15795.381,140658.0,140658.0
2019-08-01,14308.852,127420.0,127420.0
2019-09-01,24815.228,220980.0,220980.0
2019-10-01,31969.692,284690.0,284690.0
2019-11-01,28092.289,250162.0,250162.0
2019-12-01,24899.426,221729.0,221729.0
2020-01-01,19650.187,172273.0,172273.0
2020-02-01,25357.52,222309.0,222309.0
2020-03-01,25204.329,220966.0,220966.0
2020-04-01,21039.506,184453.0,184453.0
2020-05-01,18124.843,158900.0,158900.0
2020-06-01,19698.937,172701.0,172701.0
2020-07-01,13353.744,117072.0,117072.0
2020-08-01,17878.553,156741.0,156741.0
2020-09-01,18846.479,165227.0,165227.0
2020-10-01,19187.044,168213.0,168213.0
2020-11-01,22650.704,198579.0,198579.0
2020-12-01,20690.154,181391.0,181391.0
2021-01-01,12255.173,108385.0,108385.0
2021-02-01,9716.745,85935.0,85935.0
2021-03-01,15071.895,133296.0,133296.0
2021-04-01,16231.02,143547.0,143547.0
2021-05-01,13406.909,118571.0,118571.0
2021-06-01,10389.517,91885.0,91885.0
2021-07-01,8425.697,74517.0,74517.0
2021-08-01,11291.333,99861.0,99861.0
2021-09-01,12526.55,110785.0,110785.0
2021-10-01,12776.009,112991.0,112991.0
2021-11-01,16482.851,145774.0,145774.0
2021-12-01,17644.301,156046.0,156046.0
2022-01-01,23891.41,81517.0,81517.0
2022-02-01,20502.963,69956.0,69956.0
2022-03-01,21461.686,73227.0,73227.0
2022-04-01,21615.729,73753.0,73753.0
2022-05-01,17272.133,58933.0,58933.0
2022-06-01,15601.144,53231.0,53231.0
2022-07-01,12987.171,44312.0,44312.0
2022-08-01,12924.998,44100.0,44100.0
2022-09-01,15580.452,53161.0,53161.0
2022-10-01,20381.119,69540.0,69540.0
2022-11-01,22759.787,77656.0,77656.0
2022-12-01,22045.408,75219.0,75219.0
2023-01-01,23832.0,81315.0,81315.0
2023-02-01,20626.0,70376.0,70376.0
2023-03-01,22910.0,78169.0,78169.0
2023-04-01,11724.0,40002.0,40002.0
2023-05-01,19137.0,65295.0,65295.0
2023-06-01,11022.0,37607.0,37607.0
2023-07-01,9820.0,33506.0,33506.0
2023-08-01,15120.0,51589.0,51589.0
2023-09-01,15977.0,54514.0,54514.0
2023-10-01,17554.0,59894.0,59894.0
2023-11-01,20692.0,70601.0,70601.0
2023-12-01,20490.0,69912.0,69912.0
2024-01-01,17778.0,60659.0,60659.0
2024-02-01,19094.0,65149.0,65149.0
2024-03-01,11286.0,38508.0,38508.0
2024-04-01,10807.0,36873.0,36873.0
2024-05-01,17048.0,58168.0,58168.0
2024-06-01,17172.0,58591.0,58591.0
2024-07-01,10679.0,36437.0,36437.0
2024-08-01,13078.0,44622.0,44622.0
2024-09-01,16317.0,55674.0,55674.0
2024-10-01,13488.0,46021.0,46021.0
2024-11-01,12275.0,41882.0,41882.0
2024-12-01,17050.0,58175.0,58175.0
