measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,121.0,413.0,413.0
2024-02-01,277.0,945.0,945.0
2024-03-01,361.0,1232.0,1232.0
2024-04-01,655.0,2235.0,2235.0
2024-05-01,893.0,3047.0,3047.0
2024-06-01,865.0,2951.0,2951.0
2024-07-01,997.0,3402.0,3402.0
2024-08-01,808.0,2757.0,2757.0
2024-09-01,813.0,2774.0,2774.0
2024-10-01,770.0,2627.0,2627.0
2024-11-01,429.0,1464.0,1464.0
2024-12-01,230.0,785.0,785.0
