measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,293.0,3000.61,3000.61
2003-02-01,254.0,2601.21,2601.21
2003-03-01,1133.0,11603.05,11603.05
2003-04-01,3019.0,30917.58,30917.58
2003-05-01,2788.0,28551.91,28551.91
2003-06-01,1562.0,15996.44,15996.44
2003-07-01,408.0,4178.33,4178.33
2003-08-01,735.0,7527.14,7527.14
2003-09-01,675.0,6912.68,6912.68
2003-10-01,651.0,6666.89,6666.89
2003-11-01,930.0,9524.13,9524.13
2003-12-01,624.0,6390.38,6390.38
2004-01-01,1239.333,12420.6,12420.6
2004-02-01,1239.333,12420.6,12420.6
2004-03-01,1239.333,12420.6,12420.6
2004-04-01,1239.333,12420.6,12420.6
2004-05-01,1239.333,12420.6,12420.6
2004-06-01,1239.333,12420.6,12420.6
2004-07-01,1239.333,12420.6,12420.6
2004-08-01,1239.333,12420.6,12420.6
2004-09-01,1239.333,12420.6,12420.6
2004-10-01,1239.333,12420.6,12420.6
2004-11-01,1239.333,12420.6,12420.6
2004-12-01,1239.333,12420.6,12420.6
2005-01-01,1075.33,10752.23,10752.23
2005-02-01,929.7280000000001,9296.35,9296.35
2005-03-01,1018.4780000000001,10183.76,10183.76
2005-04-01,972.855,9727.58,9727.58
2005-05-01,880.033,8799.46,8799.46
2005-06-01,991.275,9911.76,9911.76
2005-07-01,1064.011,10639.04,10639.04
2005-08-01,900.2860000000001,9001.96,9001.96
2005-09-01,744.937,7448.63,7448.63
2005-10-01,635.792,6357.28,6357.28
2005-11-01,680.424,6803.56,6803.56
2005-12-01,832.851,8327.68,8327.68
2006-01-01,982.572,9746.0,9746.0
2006-02-01,885.989,8788.0,8788.0
2006-03-01,780.5690000000001,7742.0,7742.0
2006-04-01,849.624,8427.0,8427.0
2006-05-01,1004.538,9964.0,9964.0
2006-06-01,987.024,9790.0,9790.0
2006-07-01,1035.03,10266.0,10266.0
2006-08-01,1027.5510000000002,10192.0,10192.0
2006-09-01,667.0020000000001,6616.0,6616.0
2006-10-01,588.009,5832.0,5832.0
2006-11-01,688.753,6832.0,6832.0
2006-12-01,729.337,7234.0,7234.0
2007-01-01,892.207,8819.0,8819.0
2007-02-01,758.581,7498.0,7498.0
2007-03-01,926.451,9157.0,9157.0
2007-04-01,987.123,9757.0,9757.0
2007-05-01,929.801,9190.0,9190.0
2007-06-01,788.3580000000001,7792.0,7792.0
2007-07-01,609.321,6023.0,6023.0
2007-08-01,605.227,5982.0,5982.0
2007-09-01,507.333,5014.0,5014.0
2007-10-01,871.735,8616.0,8616.0
2007-11-01,635.004,6276.0,6276.0
2007-12-01,687.859,6799.0,6799.0
2008-01-01,1133.63,11171.0,11171.0
2008-02-01,547.575,5396.0,5396.0
2008-03-01,274.899,2709.0,2709.0
2008-04-01,902.9390000000001,8898.0,8898.0
2008-05-01,890.821,8778.0,8778.0
2008-06-01,1137.394,11208.0,11208.0
2008-07-01,1346.3790000000001,13267.0,13267.0
2008-08-01,1035.789,10207.0,10207.0
2008-09-01,809.138,7973.0,7973.0
2008-10-01,753.152,7422.0,7422.0
2008-11-01,1143.364,11267.0,11267.0
2008-12-01,1024.92,10100.0,10100.0
2009-01-01,687.241,6707.0,6707.0
2009-02-01,467.716,4565.0,4565.0
2009-03-01,634.067,6188.0,6188.0
2009-04-01,627.3530000000001,6123.0,6123.0
2009-05-01,660.01,6442.0,6442.0
2009-06-01,805.5980000000001,7863.0,7863.0
2009-07-01,845.0,8247.0,8247.0
2009-08-01,806.8580000000001,7875.0,7875.0
2009-09-01,652.94,6373.0,6373.0
2009-10-01,786.5120000000001,7676.0,7676.0
2009-11-01,806.594,7872.0,7872.0
2009-12-01,582.111,5681.0,5681.0
2010-01-01,865.8380000000001,8447.0,8447.0
2010-02-01,667.322,6510.0,6510.0
2010-03-01,556.5550000000001,5430.0,5430.0
2010-04-01,1209.0140000000001,11795.0,11795.0
2010-05-01,899.433,8775.0,8775.0
2010-06-01,1230.105,12001.0,12001.0
2010-07-01,1313.7530000000002,12817.0,12817.0
2010-08-01,1158.962,11307.0,11307.0
2010-09-01,643.126,6274.0,6274.0
2010-10-01,982.1510000000001,9582.0,9582.0
2010-11-01,1248.422,12180.0,12180.0
2010-12-01,926.3190000000001,9037.0,9037.0
2011-01-01,1455.206,14139.0,14139.0
2011-02-01,1013.623,9848.0,9848.0
2011-03-01,343.982,3342.0,3342.0
2011-04-01,477.242,4637.0,4637.0
2011-05-01,552.416,5367.0,5367.0
2011-06-01,1846.979,17945.0,17945.0
2011-07-01,1924.082,18694.0,18694.0
2011-08-01,1729.754,16806.0,16806.0
2011-09-01,1544.577,15007.0,15007.0
2011-10-01,1571.152,15265.0,15265.0
2011-11-01,1167.067,11339.0,11339.0
2011-12-01,675.92,6567.0,6567.0
2012-01-01,437.185,4160.0,4160.0
