measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2017-04-01,-79.098,0.0,0.0,479.241,4415.0,4415.0
2017-05-01,-72.453,0.0,0.0,496.768,4577.0,4577.0
2017-06-01,-68.672,0.0,0.0,562.228,5180.0,5180.0
2017-07-01,-76.525,0.0,0.0,334.918,3086.0,3086.0
2017-08-01,-80.325,0.0,0.0,422.388,3891.0,3891.0
2017-09-01,-76.046,0.0,0.0,437.404,4030.0,4030.0
2017-10-01,-87.098,0.0,0.0,399.997,3685.0,3685.0
2017-11-01,-79.707,0.0,0.0,235.715,2172.0,2172.0
2017-12-01,-77.076,0.0,0.0,217.341,2002.0,2002.0
2018-01-01,-33.607,0.0,0.0,179.286,1632.0,1632.0
2018-02-01,-30.048,0.0,0.0,191.715,1745.0,1745.0
2018-03-01,-32.52,0.0,0.0,247.526,2253.0,2253.0
2018-04-01,-31.236,0.0,0.0,294.678,2683.0,2683.0
2018-05-01,-29.306,0.0,0.0,371.71,3384.0,3384.0
2018-06-01,-29.762,0.0,0.0,362.96,3304.0,3304.0
2018-07-01,-31.486,0.0,0.0,320.632,2919.0,2919.0
2018-08-01,-30.932,0.0,0.0,324.513,2954.0,2954.0
2018-09-01,-27.135,0.0,0.0,312.301,2843.0,2843.0
2018-10-01,-31.009,0.0,0.0,223.415,2034.0,2034.0
2018-11-01,-29.983,0.0,0.0,193.598,1763.0,1763.0
2018-12-01,-32.976,0.0,0.0,130.666,1190.0,1190.0
2019-01-01,-23.85,0.0,0.0,175.23,1560.0,1560.0
2019-02-01,-21.239,0.0,0.0,172.754,1538.0,1538.0
2019-03-01,-29.796,0.0,0.0,275.582,2454.0,2454.0
2019-04-01,-26.182,0.0,0.0,327.702,2918.0,2918.0
2019-05-01,-24.634,0.0,0.0,343.462,3059.0,3059.0
2019-06-01,-24.826,0.0,0.0,388.844,3463.0,3463.0
2019-07-01,-21.612,0.0,0.0,342.923,3054.0,3054.0
2019-08-01,-27.0,0.0,0.0,371.418,3307.0,3307.0
2019-09-01,-25.252,0.0,0.0,299.233,2665.0,2665.0
2019-10-01,-26.338,0.0,0.0,308.005,2743.0,2743.0
2019-11-01,-23.233,0.0,0.0,173.752,1547.0,1547.0
2019-12-01,-26.038,0.0,0.0,138.095,1230.0,1230.0
2020-01-01,-28.874,0.0,0.0,196.947,1727.0,1727.0
2020-02-01,-31.349,0.0,0.0,227.438,1994.0,1994.0
2020-03-01,-30.501,0.0,0.0,256.62,2250.0,2250.0
2020-04-01,-28.53,0.0,0.0,343.037,3007.0,3007.0
2020-05-01,-20.81,0.0,0.0,371.575,3258.0,3258.0
2020-06-01,-17.834,0.0,0.0,355.003,3112.0,3112.0
2020-07-01,-24.646,0.0,0.0,355.73,3119.0,3119.0
2020-08-01,-24.921,0.0,0.0,327.045,2867.0,2867.0
2020-09-01,-22.882,0.0,0.0,295.493,2591.0,2591.0
2020-10-01,-29.513,0.0,0.0,278.57,2442.0,2442.0
2020-11-01,-27.315,0.0,0.0,198.944,1744.0,1744.0
2020-12-01,-32.825,0.0,0.0,176.598,1548.0,1548.0
2021-01-01,-31.996,0.0,0.0,189.633,1677.0,1677.0
2021-02-01,-28.7,0.0,0.0,240.761,2129.0,2129.0
2021-03-01,-30.178,0.0,0.0,298.54,2640.0,2640.0
2021-04-01,-22.457,0.0,0.0,335.064,2963.0,2963.0
2021-05-01,-24.87,0.0,0.0,397.83,3518.0,3518.0
2021-06-01,-26.44,0.0,0.0,357.368,3161.0,3161.0
2021-07-01,-30.529,0.0,0.0,289.807,2563.0,2563.0
2021-08-01,-28.869,0.0,0.0,321.231,2841.0,2841.0
2021-09-01,-23.915,0.0,0.0,285.979,2529.0,2529.0
2021-10-01,-21.934,0.0,0.0,272.509,2410.0,2410.0
2021-11-01,-30.765,0.0,0.0,201.205,1779.0,1779.0
2021-12-01,-29.347,0.0,0.0,152.073,1345.0,1345.0
2022-01-01,-51.346,0.0,0.0,128.553,439.0,439.0
2022-02-01,-50.854,0.0,0.0,148.413,506.0,506.0
2022-03-01,-60.203,0.0,0.0,186.398,636.0,636.0
2022-04-01,-47.745,0.0,0.0,209.444,715.0,715.0
2022-05-01,-42.18,0.0,0.0,242.609,828.0,828.0
2022-06-01,-48.141,0.0,0.0,231.735,791.0,791.0
2022-07-01,-53.874,0.0,0.0,207.684,709.0,709.0
2022-08-01,-47.919,0.0,0.0,199.086,679.0,679.0
2022-09-01,-51.481,0.0,0.0,183.371,626.0,626.0
2022-10-01,-53.03,0.0,0.0,179.278,612.0,612.0
2022-11-01,-46.341,0.0,0.0,132.252,451.0,451.0
2022-12-01,-46.886,0.0,0.0,101.177,345.0,345.0
2023-01-01,0.0,0.0,0.0,321.0,1095.0,1095.0
2023-02-01,0.0,0.0,0.0,321.0,1095.0,1095.0
2023-03-01,0.0,0.0,0.0,398.0,1358.0,1358.0
2023-04-01,0.0,0.0,0.0,456.0,1556.0,1556.0
2023-05-01,0.0,0.0,0.0,456.0,1556.0,1556.0
