measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0
2007-08-01,0.322,50.0,50.0
2007-09-01,0.151,25.0,25.0
2007-10-01,0.17900000000000002,25.0,25.0
2007-11-01,0.14,19.0,19.0
2007-12-01,0.20800000000000002,31.0,31.0
2008-01-01,1.629,70.0,70.0
2008-02-01,0.871,35.0,35.0
2008-03-01,0.759,29.0,29.0
2008-04-01,0.5910000000000001,23.0,23.0
2008-05-01,0.78,29.0,29.0
2008-06-01,0.607,23.0,23.0
2008-07-01,0.453,17.0,17.0
2008-08-01,0.5920000000000001,23.0,23.0
2008-09-01,0.5920000000000001,23.0,23.0
2008-10-01,0.736,29.0,29.0
2008-11-01,1.1420000000000001,46.0,46.0
2008-12-01,1.248,52.0,52.0
2009-01-01,0.165,53.0,53.0
2009-02-01,0.12100000000000001,41.0,41.0
2009-03-01,0.114,41.0,41.0
2009-04-01,0.065,23.0,23.0
2009-05-01,0.08,29.0,29.0
2009-06-01,0.068,23.0,23.0
2009-07-01,0.059000000000000004,23.0,23.0
2009-08-01,0.061000000000000006,23.0,23.0
2009-09-01,0.059000000000000004,23.0,23.0
2009-10-01,0.052000000000000005,18.0,18.0
2009-11-01,0.07400000000000001,23.0,23.0
2009-12-01,0.082,29.0,29.0
2010-01-01,1.368,118.0,118.0
2010-02-01,0.7000000000000001,56.0,56.0
2010-03-01,0.317,25.0,25.0
2010-04-01,0.281,25.0,25.0
2010-05-01,0.447,37.0,37.0
2010-06-01,0.402,31.0,31.0
2010-07-01,0.28600000000000003,25.0,25.0
2010-08-01,0.325,25.0,25.0
2010-09-01,0.253,19.0,19.0
2010-10-01,0.269,25.0,25.0
2010-11-01,0.35300000000000004,31.0,31.0
2010-12-01,0.999,81.0,81.0
2011-01-01,10.91,198.0,198.0
2011-02-01,2.832,50.0,50.0
2011-03-01,3.718,68.0,68.0
