measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2009-01-01,12.95,245.0,245.0
2009-02-01,14.069,262.0,262.0
2009-03-01,19.378,361.0,361.0
2009-04-01,10.293000000000001,192.0,192.0
2009-05-01,6.615,122.0,122.0
2009-06-01,19.425,361.0,361.0
2009-07-01,10.156,192.0,192.0
2009-08-01,3.48,64.0,64.0
2009-09-01,8.359,157.0,157.0
2009-10-01,14.792000000000002,280.0,280.0
2009-11-01,22.001,414.0,414.0
2009-12-01,22.482,419.0,419.0
2010-01-01,39.31,565.0,565.0
2010-02-01,20.699,303.0,303.0
2010-03-01,12.076,175.0,175.0
2010-04-01,16.393,239.0,239.0
2010-05-01,19.904,291.0,291.0
2010-06-01,27.592000000000002,402.0,402.0
2010-07-01,21.963,320.0,320.0
2010-08-01,12.261000000000001,181.0,181.0
2010-09-01,8.095,117.0,117.0
2010-10-01,7.7940000000000005,111.0,111.0
2010-11-01,19.089000000000002,274.0,274.0
2010-12-01,50.824000000000005,734.0,734.0
2011-01-01,37.21,449.0,449.0
2011-02-01,17.512,204.0,204.0
2011-03-01,15.902,186.0,186.0
2011-04-01,20.062,239.0,239.0
2011-05-01,20.929,245.0,245.0
2011-06-01,14.213,169.0,169.0
2011-07-01,15.223,181.0,181.0
2011-08-01,12.022,140.0,140.0
2011-09-01,8.155,93.0,93.0
2011-10-01,9.004,105.0,105.0
2011-11-01,29.256,344.0,344.0
2011-12-01,16.512,192.0,192.0
2012-01-01,17.131,297.0,297.0
2012-02-01,16.653,285.0,285.0
2012-03-01,9.723,169.0,169.0
2012-04-01,9.449,163.0,163.0
2012-05-01,13.017,227.0,227.0
2012-06-01,13.985,239.0,239.0
2012-07-01,12.074,210.0,210.0
2012-08-01,10.062,175.0,175.0
2012-09-01,6.717,117.0,117.0
2012-10-01,4.137,70.0,70.0
2012-11-01,10.945,186.0,186.0
2012-12-01,7.107,122.0,122.0
2013-01-01,10.605,186.0,186.0
2013-02-01,13.098,221.0,221.0
2013-03-01,11.248,192.0,192.0
2013-04-01,13.017,221.0,221.0
2013-05-01,15.753,268.0,268.0
2013-06-01,10.674,181.0,181.0
2013-07-01,30.931,524.0,524.0
2013-08-01,10.632,181.0,181.0
2013-09-01,9.17,157.0,157.0
2013-10-01,7.935,134.0,134.0
2013-11-01,14.713,250.0,250.0
2013-12-01,8.224,140.0,140.0
2014-01-01,126.82,2001.0,2001.0
2014-02-01,14.787,232.0,232.0
2014-03-01,17.924,284.0,284.0
2014-04-01,8.684,139.0,139.0
2014-05-01,11.206,180.0,180.0
2014-06-01,6.604,104.0,104.0
2014-07-01,5.693,93.0,93.0
2014-08-01,6.991,110.0,110.0
2014-09-01,5.325,87.0,87.0
2014-10-01,5.181,81.0,81.0
2014-11-01,8.868,139.0,139.0
2014-12-01,6.917,110.0,110.0
2015-01-01,25.173,481.0,481.0
2015-02-01,56.696,1114.0,1114.0
2015-03-01,6.866,133.0,133.0
2015-04-01,9.74,191.0,191.0
2015-05-01,7.077,139.0,139.0
2015-06-01,6.52,128.0,128.0
2015-07-01,3.11,64.0,64.0
2015-08-01,6.076,122.0,122.0
2015-09-01,2.598,52.0,52.0
2015-10-01,7.887,157.0,157.0
2015-11-01,9.232,180.0,180.0
2015-12-01,4.025,81.0,81.0
2016-01-01,-25.408,12.0,12.0
2016-02-01,-17.87,12.0,12.0
2016-03-01,-4.901,6.0,6.0
2016-04-01,-5.293,6.0,6.0
2016-05-01,-9.862,6.0,6.0
2016-06-01,-11.327,6.0,6.0
2016-07-01,-7.556,6.0,6.0
2016-08-01,-6.885,6.0,6.0
2016-09-01,-6.304,6.0,6.0
2016-10-01,-5.431,6.0,6.0
2016-11-01,-8.183,6.0,6.0
2016-12-01,-8.98,6.0,6.0
2017-01-01,-7.934,23.0,23.0
