measured_on,"Bituminous Coal-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Generation","Bituminous Coal-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Quantity Consumed For Electricity","Bituminous Coal-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Total Fuel Consumed","Distillate Fuel Oil-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Generation","Distillate Fuel Oil-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Quantity Consumed For Electricity","Distillate Fuel Oil-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Total Fuel Consumed","Subbituminous Coal-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Generation","Subbituminous Coal-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Quantity Consumed For Electricity","Subbituminous Coal-Steam Turbine, including nuclear, geothermal and solar steam (does not include combined cycle) Total Fuel Consumed"
2006-09-01,0.0,0.0,0.0,693.0,7465.0,7465.0,243518.0,2621203.0,2621203.0
2006-10-01,0.0,0.0,0.0,613.0,6566.0,6566.0,250182.0,2682201.0,2682201.0
2006-11-01,0.0,0.0,0.0,192.0,2059.0,2059.0,225097.0,2407154.0,2407154.0
2006-12-01,0.0,0.0,0.0,1112.0,11989.0,11989.0,267294.0,2881459.0,2881459.0
2007-01-01,0.0,0.0,0.0,583.6890000000001,6206.0,6206.0,338977.311,3604136.0,3604136.0
2007-02-01,0.0,0.0,0.0,725.719,7668.0,7668.0,300566.281,3175641.0,3175641.0
2007-03-01,0.0,0.0,0.0,533.828,5696.0,5696.0,257762.172,2750156.0,2750156.0
2007-04-01,0.0,0.0,0.0,507.74800000000005,5388.0,5388.0,205969.252,2185738.0,2185738.0
2007-05-01,0.0,0.0,0.0,1075.3120000000001,11333.0,11333.0,254123.687,2678326.0,2678326.0
2007-06-01,0.0,0.0,0.0,733.53,7784.0,7784.0,302116.47,3205805.0,3205805.0
2007-07-01,0.0,0.0,0.0,350.363,3805.0,3805.0,313558.636,3405119.0,3405119.0
2007-08-01,0.0,0.0,0.0,786.705,8543.0,8543.0,312637.295,3395153.0,3395153.0
2007-09-01,0.0,0.0,0.0,554.6120000000001,6078.0,6078.0,263610.388,2889099.0,2889099.0
2007-10-01,0.0,0.0,0.0,394.216,4182.0,4182.0,289139.783,3067164.0,3067164.0
2007-11-01,0.0,0.0,0.0,526.76,5643.0,5643.0,281474.24,3015551.0,3015551.0
2007-12-01,0.0,0.0,0.0,357.355,3834.0,3834.0,322545.644,3460353.0,3460353.0
2008-01-01,0.0,0.0,0.0,262.403,2801.0,2801.0,338811.597,3617134.0,3617134.0
2008-02-01,0.0,0.0,0.0,790.427,8491.0,8491.0,300341.573,3226432.0,3226432.0
2008-03-01,0.0,0.0,0.0,218.607,2332.0,2332.0,336523.393,3589259.0,3589259.0
2008-04-01,0.0,0.0,0.0,265.728,2842.0,2842.0,189242.272,2023977.0,2023977.0
2008-05-01,0.0,0.0,0.0,579.113,6107.0,6107.0,241655.887,2548533.0,2548533.0
2008-06-01,0.0,0.0,0.0,150.0,1583.0,1583.0,331818.0,3502682.0,3502682.0
2008-07-01,0.0,0.0,0.0,141.797,1508.0,1508.0,366203.203,3894531.0,3894531.0
2008-08-01,0.0,0.0,0.0,204.761,2181.0,2181.0,360231.239,3836624.0,3836624.0
2008-09-01,0.0,0.0,0.0,351.73,3724.0,3724.0,316079.27,3346185.0,3346185.0
2008-10-01,0.0,0.0,0.0,323.276,3370.0,3370.0,308935.724,3220315.0,3220315.0
2008-11-01,0.0,0.0,0.0,654.36,6914.0,6914.0,302577.64,3196864.0,3196864.0
2008-12-01,0.0,0.0,0.0,531.115,5649.0,5649.0,306375.885,3258763.0,3258763.0
2009-01-01,0.0,0.0,0.0,535.686,5696.0,5696.0,340831.314,3623840.0,3623840.0
2009-02-01,0.0,0.0,0.0,171.96800000000002,1827.0,1827.0,299671.032,3183734.0,3183734.0
2009-03-01,0.0,0.0,0.0,757.714,8172.0,8172.0,206673.286,2229040.0,2229040.0
2009-04-01,0.0,0.0,0.0,287.616,3213.0,3213.0,79993.384,893673.0,893673.0
2009-05-01,0.0,0.0,0.0,712.9920000000001,8132.0,8132.0,103408.008,1179358.0,1179358.0
2009-06-01,0.0,0.0,0.0,1422.346,15486.0,15486.0,196824.654,2142957.0,2142957.0
2009-07-01,0.0,0.0,0.0,748.0640000000001,8190.0,8190.0,129435.936,1417029.0,1417029.0
2009-08-01,0.0,0.0,0.0,354.235,3874.0,3874.0,278880.765,3050226.0,3050226.0
2009-09-01,0.0,0.0,0.0,164.719,1781.0,1781.0,253985.281,2745565.0,2745565.0
2009-10-01,0.0,0.0,0.0,572.879,6078.0,6078.0,249499.121,2647251.0,2647251.0
2009-11-01,0.0,0.0,0.0,497.119,5203.0,5203.0,199432.881,2087166.0,2087166.0
2009-12-01,0.0,0.0,0.0,270.901,2842.0,2842.0,279381.099,2930963.0,2930963.0
2010-01-01,0.0,0.0,0.0,432.195,4570.0,4570.0,236290.805,2498742.0,2498742.0
2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0,311403.0,3259498.0,3259498.0
2010-03-01,0.0,0.0,0.0,266.492,2842.0,2842.0,210733.508,2247362.0,2247362.0
2010-04-01,0.0,0.0,0.0,598.779,6618.0,6618.0,48802.221,539370.0,539370.0
2010-05-01,0.0,0.0,0.0,568.216,6078.0,6078.0,104515.784,1118040.0,1118040.0
2010-06-01,0.0,0.0,0.0,584.5590000000001,6334.0,6334.0,181314.441,1964512.0,1964512.0
2010-07-01,0.0,0.0,0.0,287.16,3074.0,3074.0,345118.84,3694434.0,3694434.0
2010-08-01,0.0,0.0,0.0,132.112,1427.0,1427.0,328239.888,3544977.0,3544977.0
2010-09-01,0.0,0.0,0.0,404.737,4362.0,4362.0,273358.263,2945810.0,2945810.0
2010-10-01,0.0,0.0,0.0,174.459,1914.0,1914.0,139892.541,1534767.0,1534767.0
2010-11-01,0.0,0.0,0.0,970.3090000000001,10324.0,10324.0,153516.691,1633403.0,1633403.0
2010-12-01,0.0,0.0,0.0,121.41300000000001,1282.0,1282.0,329651.587,3480242.0,3480242.0
2011-01-01,0.0,0.0,0.0,470.379,4959.0,4959.0,306040.62,3226450.0,3226450.0
2011-02-01,0.0,0.0,0.0,180.749,1926.0,1926.0,260327.25,2773386.0,2773386.0
2011-03-01,0.0,0.0,0.0,395.046,4280.0,4280.0,81917.954,887597.0,887597.0
2011-04-01,0.0,0.0,0.0,314.054,3271.0,3271.0,94833.946,987793.0,987793.0
2011-05-01,0.0,0.0,0.0,849.554,9135.0,9135.0,128465.45,1381351.0,1381351.0
2011-06-01,0.0,0.0,0.0,296.782,3184.0,3184.0,254202.22,2727358.0,2727358.0
2011-07-01,0.0,0.0,0.0,318.001,3318.0,3318.0,294786.0,3075402.0,3075402.0
2011-08-01,0.0,0.0,0.0,533.232,5904.0,5904.0,251041.77,2779750.0,2779750.0
2011-09-01,0.0,0.0,0.0,176.471,1862.0,1862.0,127807.53,1348393.0,1348393.0
2011-10-01,0.0,0.0,0.0,73.748,777.0,777.0,83402.252,878944.0,878944.0
2011-11-01,0.0,0.0,0.0,309.146,3358.0,3358.0,53312.854,579128.0,579128.0
2011-12-01,0.0,0.0,0.0,795.642,9216.0,9216.0,42390.358,491022.0,491022.0
2012-01-01,0.0,0.0,0.0,40.962,423.0,423.0,97172.038,1004403.0,1004403.0
2012-02-01,0.0,0.0,0.0,328.403,3857.0,3857.0,40451.597,475092.0,475092.0
2012-03-01,0.0,0.0,0.0,39.216,458.0,458.0,13732.784,160456.0,160456.0
2012-04-01,0.0,0.0,0.0,132.152,1653.0,1653.0,1768.848,22125.0,22125.0
2012-05-01,0.0,0.0,0.0,330.765,3782.0,3782.0,38865.235,444341.0,444341.0
2012-06-01,0.0,0.0,0.0,799.589,9553.0,9553.0,63768.411,761834.0,761834.0
2012-07-01,0.0,0.0,0.0,933.648,10254.0,10254.0,162491.35,1784668.0,1784668.0
2012-08-01,0.0,0.0,0.0,791.668,8886.0,8886.0,113808.33,1277373.0,1277373.0
2012-09-01,0.0,0.0,0.0,48.454,580.0,580.0,29247.546,350099.0,350099.0
2012-10-01,0.0,0.0,0.0,135.714,1572.0,1572.0,30423.286,352354.0,352354.0
2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,24439.0,273706.0,273706.0
2012-12-01,0.0,0.0,0.0,87.734,986.0,986.0,1958.266,22008.0,22008.0
2013-01-01,0.0,0.0,0.0,328.828,3671.0,3671.0,34561.172,385879.0,385879.0
2013-02-01,0.0,0.0,0.0,18.706,215.0,215.0,62567.294,717774.0,717774.0
2013-03-01,0.0,0.0,0.0,79.051,916.0,916.0,22748.949,263716.0,263716.0
2013-04-01,0.0,0.0,0.0,411.69,4773.0,4773.0,23320.31,270391.0,270391.0
2013-05-01,0.0,0.0,0.0,2.541,29.0,29.0,75057.459,856782.0,856782.0
2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,32883.0,387347.0,387347.0
2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,38030.0,448925.0,448925.0
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,31912.0,385375.0,385375.0
2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,30885.0,370895.0,370895.0
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,36160.0,420234.0,420234.0
2013-11-01,0.0,0.0,0.0,16.469,191.0,191.0,34166.531,397068.0,397068.0
2013-12-01,0.0,0.0,0.0,73.247,945.0,945.0,16891.753,218022.0,218022.0
2014-01-01,0.0,0.0,0.0,103.708,1224.0,1224.0,45037.292,531458.0,531458.0
2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,42130.0,499730.0,499730.0
2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,46619.0,538807.0,538807.0
2014-04-01,0.0,0.0,0.0,68.994,818.0,818.0,24079.006,285413.0,285413.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,34021.0,432233.0,432233.0
2014-06-01,0.0,0.0,0.0,77.51,963.0,963.0,30253.49,375795.0,375795.0
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,33137.0,422910.0,422910.0
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,31966.0,414109.0,414109.0
2014-09-01,0.0,0.0,0.0,23.768,290.0,290.0,16102.232,196470.0,196470.0
2014-10-01,0.0,0.0,0.0,57.511,760.0,760.0,2519.489,33286.0,33286.0
2014-11-01,0.0,0.0,0.0,118.802,1485.0,1485.0,27205.198,340014.0,340014.0
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,34964.0,432150.0,432150.0
2015-01-01,0.0,0.0,0.0,80.387,1003.0,1003.0,31399.613,391934.0,391934.0
2015-02-01,0.0,0.0,0.0,0.0,0.0,0.0,39902.0,470131.0,470131.0
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0,44340.0,514180.0,514180.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,41364.0,479255.0,479255.0
2015-05-01,0.0,0.0,0.0,6.976,81.0,81.0,46543.024,541725.0,541725.0
2015-06-01,0.0,0.0,0.0,40.801,481.0,481.0,19742.199,232932.0,232932.0
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,36255.0,437061.0,437061.0
2015-08-01,0.0,0.0,0.0,0.0,0.0,0.0,35801.0,435195.0,435195.0
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,29824.0,376072.0,376072.0
2015-10-01,0.0,0.0,0.0,0.0,0.0,0.0,35726.0,434861.0,434861.0
2015-11-01,0.0,0.0,0.0,168.901,1966.0,1966.0,43113.099,501886.0,501886.0
2015-12-01,0.0,0.0,0.0,401.696,4744.0,4744.0,35238.304,416197.0,416197.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
