measured_on,"Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2010-04-01,823.4290000000001,11355.0,11355.0
2010-05-01,599.7560000000001,8271.0,8271.0
2010-06-01,559.852,7720.0,7720.0
2010-07-01,924.245,12745.0,12745.0
2010-08-01,1090.952,15044.0,15044.0
2010-09-01,1010.9250000000001,13941.0,13941.0
2010-10-01,1134.92,15651.0,15651.0
2010-11-01,955.711,13179.0,13179.0
2010-12-01,895.315,12346.0,12346.0
2011-01-01,818.459,10962.0,10962.0
2011-02-01,807.067,10808.0,10808.0
2011-03-01,641.967,8597.0,8597.0
2011-04-01,546.998,7325.0,7325.0
2011-05-01,488.048,6536.0,6536.0
2011-06-01,543.135,7273.0,7273.0
2011-07-01,870.776,11661.0,11661.0
2011-08-01,1069.104,14317.0,14317.0
2011-09-01,1085.307,14534.0,14534.0
2011-10-01,869.232,11640.0,11640.0
2011-11-01,856.954,11476.0,11476.0
2011-12-01,1114.953,14931.0,14931.0
2012-01-01,730.8,10777.0,11624.0
2012-02-01,730.746,10776.0,11623.0
2012-03-01,695.027,10250.0,11055.0
2012-04-01,643.96,9497.0,10243.0
2012-05-01,639.465,9430.0,10172.0
2012-06-01,676.982,9984.0,10768.0
2012-07-01,800.655,11807.0,12735.0
2012-08-01,1054.285,15548.0,16770.0
2012-09-01,957.756,14124.0,15234.0
2012-10-01,886.25,13070.0,14097.0
2012-11-01,765.205,11285.0,12172.0
2012-12-01,721.869,10645.0,11482.0
2013-01-01,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0
2013-04-01,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0
2013-07-01,0.0,0.0,0.0
2013-08-01,0.0,0.0,0.0
2013-09-01,0.0,0.0,0.0
2013-10-01,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0
2013-12-01,0.0,0.0,0.0
2014-01-01,20.749,308.0,459.0
2014-02-01,19.375,288.0,429.0
2014-03-01,16.813,250.0,372.0
2014-04-01,15.987,237.0,354.0
2014-05-01,16.121,239.0,357.0
2014-06-01,15.892,236.0,352.0
2014-07-01,22.485,334.0,498.0
2014-08-01,23.211,345.0,514.0
2014-09-01,24.279,360.0,538.0
2014-10-01,23.951,356.0,530.0
2014-11-01,17.309,257.0,383.0
2014-12-01,18.828,279.0,417.0
2015-01-01,120.586,1703.0,1940.0
2015-02-01,89.289,1261.0,1436.0
2015-03-01,104.605,1477.0,1682.0
2015-04-01,100.381,1418.0,1614.0
2015-05-01,97.998,1384.0,1576.0
2015-06-01,137.802,1946.0,2216.0
2015-07-01,155.423,2195.0,2500.0
2015-08-01,163.943,2315.0,2637.0
2015-09-01,162.81,2299.0,2618.0
2015-10-01,156.835,2215.0,2522.0
2015-11-01,115.638,1633.0,1860.0
2015-12-01,123.69,1747.0,1989.0
2016-01-01,12.515,64.0,202.0
2016-02-01,9.931,51.0,160.0
2016-03-01,7.724,39.0,124.0
2016-04-01,7.386,38.0,119.0
2016-05-01,7.973,41.0,129.0
2016-06-01,12.13,62.0,196.0
2016-07-01,14.307,73.0,231.0
2016-08-01,15.824,81.0,255.0
2016-09-01,13.1,67.0,211.0
2016-10-01,12.922,66.0,208.0
2016-11-01,9.936,51.0,160.0
2016-12-01,11.252,57.0,181.0
2017-01-01,35.88,183.0,594.0
2017-02-01,27.388,139.0,452.0
2017-03-01,22.681,116.0,375.0
2017-04-01,20.261,103.0,335.0
2017-05-01,25.135,128.0,415.0
2017-06-01,33.069,168.0,546.0
2017-07-01,45.096,230.0,745.0
2017-08-01,50.907,259.0,842.0
2017-09-01,41.887,213.0,692.0
2017-10-01,39.67,202.0,655.0
2017-11-01,34.476,176.0,570.0
2017-12-01,36.55,186.0,604.0
2018-01-01,12.537,64.0,211.0
2018-02-01,11.006,56.0,184.0
2018-03-01,11.447,58.0,192.0
2018-04-01,8.615,44.0,144.0
2018-05-01,7.864,40.0,132.0
2018-06-01,10.758,55.0,180.0
2018-07-01,18.772,96.0,314.0
2018-08-01,17.366,88.0,291.0
2018-09-01,13.976,71.0,234.0
2018-10-01,15.622,80.0,262.0
2018-11-01,13.966,71.0,234.0
2018-12-01,14.071,72.0,236.0
2019-01-01,12.519,64.0,196.0
2019-02-01,11.608,59.0,182.0
2019-03-01,10.123,52.0,160.0
2019-04-01,7.103,36.0,112.0
2019-05-01,6.121,31.0,97.0
2019-06-01,8.185,42.0,129.0
2019-07-01,12.902,66.0,203.0
2019-08-01,15.155,77.0,239.0
2019-09-01,13.336,68.0,210.0
2019-10-01,13.659,70.0,215.0
2019-11-01,13.395,68.0,211.0
2019-12-01,13.894,71.0,218.0
2020-01-01,10.477,53.0,146.0
2020-02-01,9.254,47.0,128.0
2020-03-01,10.272,52.0,142.0
2020-04-01,7.265,37.0,101.0
2020-05-01,6.831,35.0,95.0
2020-06-01,9.609,49.0,133.0
2020-07-01,13.442,68.0,186.0
2020-08-01,16.716,85.0,232.0
2020-09-01,14.557,74.0,202.0
2020-10-01,15.117,77.0,209.0
2020-11-01,12.075,61.0,167.0
2020-12-01,13.385,68.0,185.0
2021-01-01,6.037,31.0,93.0
2021-02-01,5.12,26.0,80.0
2021-03-01,5.504,28.0,86.0
2021-04-01,4.884,25.0,76.0
2021-05-01,5.105,26.0,80.0
2021-06-01,6.98,36.0,109.0
2021-07-01,9.633,49.0,149.0
2021-08-01,8.795,45.0,137.0
2021-09-01,7.484,38.0,116.0
2021-10-01,7.134,36.0,111.0
2021-11-01,6.557,33.0,102.0
2021-12-01,6.767,34.0,106.0
2022-01-01,15.812,81.0,251.0
2022-02-01,13.128,67.0,208.0
2022-03-01,12.147,62.0,193.0
2022-04-01,12.443,63.0,197.0
2022-05-01,11.418,58.0,181.0
2022-06-01,15.529,79.0,247.0
2022-07-01,20.746,106.0,330.0
2022-08-01,25.032,127.0,397.0
2022-09-01,22.942,117.0,364.0
2022-10-01,21.069,107.0,335.0
2022-11-01,19.348,99.0,307.0
2022-12-01,21.386,109.0,339.0
2023-01-01,21.361,135.0,370.0
2023-02-01,18.194,115.0,316.0
2023-03-01,17.487,111.0,303.0
2023-04-01,13.661,86.0,237.0
2023-05-01,8.848,56.0,154.0
2023-06-01,11.64,74.0,202.0
2023-07-01,26.945,170.0,467.0
2023-08-01,27.188,172.0,472.0
2023-09-01,19.244,122.0,334.0
2023-10-01,23.501,149.0,408.0
2023-11-01,22.076,140.0,383.0
2023-12-01,24.855,157.0,431.0
2024-01-01,76.523,398.0,832.0
2024-02-01,51.908,270.0,564.0
2024-03-01,37.154,193.0,403.0
2024-04-01,31.628,164.0,343.0
2024-05-01,28.458,148.0,309.0
2024-06-01,43.781,228.0,475.0
2024-07-01,84.113,437.0,913.0
2024-08-01,73.061,380.0,793.0
2024-09-01,64.353,334.0,699.0
2024-10-01,67.422,350.0,732.0
2024-11-01,54.293,282.0,589.0
2024-12-01,59.586,310.0,647.0
