measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,1131.0,18539.0,18539.0
2001-02-01,1021.0,16745.0,16745.0
2001-03-01,1165.0,19096.0,19096.0
2001-04-01,1105.0,18121.0,18121.0
2001-05-01,1271.0,20832.0,20832.0
2001-06-01,1043.0,17100.0,17100.0
2001-07-01,1066.0,17484.0,17484.0
2001-08-01,1248.0,20460.0,20460.0
2001-09-01,1089.0,17850.0,17850.0
2001-10-01,983.0,16120.0,16120.0
2001-11-01,778.0,12750.0,12750.0
2001-12-01,832.0,13640.0,13640.0
2002-01-01,1.96,32.0,32.0
2002-02-01,1.96,32.0,32.0
2002-03-01,1.96,32.0,32.0
2002-04-01,1.96,32.0,32.0
2002-05-01,1.96,32.0,32.0
2002-06-01,1.96,32.0,32.0
2002-07-01,1.96,32.0,32.0
2002-08-01,1.96,32.0,32.0
2002-09-01,1.96,32.0,32.0
2002-10-01,1.96,32.0,32.0
2002-11-01,1.96,32.0,32.0
2002-12-01,1.96,32.0,32.0
