measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2011-01-01,4142.362,49586.0,49586.0
2011-02-01,3164.873,37884.0,37884.0
2011-03-01,4045.126,48421.0,48421.0
2011-04-01,4574.103,54753.0,54753.0
2011-05-01,3439.107,41167.0,41167.0
2011-06-01,3895.772,46634.0,46634.0
2011-07-01,3790.49,45373.0,45373.0
2011-08-01,3421.291,40954.0,40954.0
2011-09-01,3329.914,39860.0,39860.0
2011-10-01,1521.239,18210.0,18210.0
2011-11-01,4296.457,51430.0,51430.0
2011-12-01,4595.266,55006.0,55006.0
2012-01-01,3702.335,43614.0,43614.0
2012-02-01,2898.815,34149.0,34149.0
2012-03-01,4743.656,55881.0,55881.0
2012-04-01,2998.788,35326.0,35326.0
2012-05-01,3268.663,38505.0,38505.0
2012-06-01,3808.298,44862.0,44862.0
2012-07-01,4262.946,50218.0,50218.0
2012-08-01,2780.185,32751.0,32751.0
2012-09-01,3994.819,47060.0,47060.0
2012-10-01,3515.154,41409.0,41409.0
2012-11-01,2430.591,28633.0,28633.0
2012-12-01,3692.75,43501.0,43501.0
2013-01-01,3461.524,40579.0,40579.0
2013-02-01,2986.023,35005.0,35005.0
2013-03-01,2599.019,30468.0,30468.0
2013-04-01,2410.257,28255.0,28255.0
2013-05-01,3122.784,36608.0,36608.0
2013-06-01,2266.767,26573.0,26573.0
2013-07-01,3236.33,37939.0,37939.0
2013-08-01,3467.151,40645.0,40645.0
2013-09-01,4595.771,53875.0,53875.0
2013-10-01,2322.097,27222.0,27222.0
2013-11-01,3695.518,43322.0,43322.0
2013-12-01,3563.759,41778.0,41778.0
2014-01-01,3632.125,42205.0,42205.0
2014-02-01,3144.844,36543.0,36543.0
2014-03-01,3474.757,40376.0,40376.0
2014-04-01,3343.21,38848.0,38848.0
2014-05-01,3491.599,40572.0,40572.0
2014-06-01,3131.2,36384.0,36384.0
2014-07-01,2526.715,29360.0,29360.0
2014-08-01,2695.466,31321.0,31321.0
2014-09-01,2520.444,29287.0,29287.0
2014-10-01,352.691,4098.0,4098.0
2014-11-01,532.857,6192.0,6192.0
2014-12-01,2755.092,32014.0,32014.0
2015-01-01,2239.244,25968.0,25968.0
2015-02-01,1888.305,21898.0,21898.0
2015-03-01,2298.723,26657.0,26657.0
2015-04-01,2556.153,29643.0,29643.0
2015-05-01,2748.572,31874.0,31874.0
2015-06-01,2529.772,29336.0,29336.0
2015-07-01,2884.623,33451.0,33451.0
2015-08-01,2608.555,30250.0,30250.0
2015-09-01,2837.754,32908.0,32908.0
2015-10-01,2638.845,30601.0,30601.0
2015-11-01,2502.072,29015.0,29015.0
2015-12-01,2381.382,27616.0,27616.0
2016-01-01,2504.389,29150.0,29150.0
2016-02-01,2530.007,29448.0,29448.0
2016-03-01,2714.7,31598.0,31598.0
2016-04-01,2674.2,31126.0,31126.0
2016-05-01,2833.289,32978.0,32978.0
2016-06-01,2393.508,27859.0,27859.0
2016-07-01,2687.825,31285.0,31285.0
2016-08-01,2479.523,28860.0,28860.0
2016-09-01,2308.83,26873.0,26873.0
2016-10-01,2191.521,25508.0,25508.0
2016-11-01,2528.623,29432.0,29432.0
2016-12-01,2542.585,29594.0,29594.0
2017-01-01,2646.421,29554.0,29554.0
2017-02-01,2389.89,26689.0,26689.0
2017-03-01,2605.95,29102.0,29102.0
2017-04-01,2481.913,27717.0,27717.0
2017-05-01,2676.749,29893.0,29893.0
2017-06-01,2460.155,27474.0,27474.0
2017-07-01,2364.958,26411.0,26411.0
2017-08-01,2380.173,26581.0,26581.0
2017-09-01,2269.568,25346.0,25346.0
2017-10-01,2447.068,27328.0,27328.0
2017-11-01,2349.942,26243.0,26243.0
2017-12-01,2536.213,28323.0,28323.0
2018-01-01,2752.144,31184.0,31184.0
2018-02-01,2425.734,27485.0,27485.0
2018-03-01,2612.113,29596.0,29596.0
2018-04-01,2600.081,29460.0,29460.0
2018-05-01,2732.196,30957.0,30957.0
2018-06-01,2451.64,27778.0,27778.0
2018-07-01,2518.968,28541.0,28541.0
2018-08-01,2400.929,27204.0,27204.0
2018-09-01,2287.025,25913.0,25913.0
2018-10-01,2649.393,30019.0,30019.0
2018-11-01,2576.645,29195.0,29195.0
2018-12-01,2662.132,30163.0,30163.0
2019-01-01,2723.933,31128.0,31128.0
2019-02-01,2451.083,28011.0,28011.0
2019-03-01,2785.179,31829.0,31829.0
2019-04-01,2577.329,29454.0,29454.0
2019-05-01,2733.626,31240.0,31240.0
2019-06-01,2524.156,28846.0,28846.0
2019-07-01,2536.128,28983.0,28983.0
2019-08-01,2470.494,28233.0,28233.0
2019-09-01,2321.979,26536.0,26536.0
2019-10-01,2410.274,27545.0,27545.0
2019-11-01,2373.338,27123.0,27123.0
2019-12-01,2633.481,30096.0,30096.0
2020-01-01,2312.573,26283.0,26283.0
2020-02-01,2071.462,23543.0,23543.0
2020-03-01,2356.992,26788.0,26788.0
2020-04-01,2264.274,25734.0,25734.0
2020-05-01,2226.808,25308.0,25308.0
2020-06-01,2081.658,23658.0,23658.0
2020-07-01,2037.488,23156.0,23156.0
2020-08-01,2016.385,22917.0,22917.0
2020-09-01,2016.584,22919.0,22919.0
2020-10-01,2192.334,24916.0,24916.0
2020-11-01,2075.769,23591.0,23591.0
2020-12-01,2289.673,26023.0,26023.0
2021-01-01,2997.426,34311.0,34311.0
2021-02-01,2524.882,28903.0,28903.0
2021-03-01,2725.487,31199.0,31199.0
2021-04-01,2587.059,29614.0,29614.0
2021-05-01,2719.945,31135.0,31135.0
2021-06-01,2518.922,28834.0,28834.0
2021-07-01,2594.766,29702.0,29702.0
2021-08-01,2420.717,27710.0,27710.0
2021-09-01,2462.093,28184.0,28184.0
2021-10-01,2348.874,26888.0,26888.0
2021-11-01,2131.112,24395.0,24395.0
2021-12-01,2613.717,29919.0,29919.0
2022-01-01,2822.687,32664.0,32664.0
2022-02-01,2670.373,30901.0,30901.0
2022-03-01,2953.982,34183.0,34183.0
2022-04-01,2758.068,31916.0,31916.0
2022-05-01,2739.605,31703.0,31703.0
2022-06-01,2511.714,29065.0,29065.0
2022-07-01,2516.26,29118.0,29118.0
2022-08-01,2437.417,28206.0,28206.0
2022-09-01,2582.335,29883.0,29883.0
2022-10-01,2562.941,29658.0,29658.0
2022-11-01,2571.978,29763.0,29763.0
2022-12-01,2128.64,24633.0,24633.0
2023-01-01,2872.509,33800.0,33800.0
2023-02-01,2397.902,28215.0,28215.0
2023-03-01,2760.735,32485.0,32485.0
2023-04-01,2584.78,30414.0,30414.0
2023-05-01,2722.583,32036.0,32036.0
2023-06-01,2712.824,31921.0,31921.0
2023-07-01,2659.773,31296.0,31296.0
2023-08-01,2503.978,29463.0,29463.0
2023-09-01,2165.752,25484.0,25484.0
2023-10-01,2403.879,28286.0,28286.0
2023-11-01,2370.564,27894.0,27894.0
2023-12-01,2350.721,27660.0,27660.0
2024-01-01,2457.459,29461.0,29461.0
2024-02-01,2436.559,29210.0,29210.0
2024-03-01,2572.344,30838.0,30838.0
2024-04-01,2334.139,27982.0,27982.0
2024-05-01,2454.275,29422.0,29422.0
2024-06-01,2359.708,28289.0,28289.0
2024-07-01,2396.785,28733.0,28733.0
2024-08-01,2453.604,29414.0,29414.0
2024-09-01,2150.778,25784.0,25784.0
2024-10-01,2398.942,28759.0,28759.0
2024-11-01,2229.76,26731.0,26731.0
2024-12-01,1929.647,23133.0,23133.0
