measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,2180.0,22525.94,22525.94
2001-02-01,2381.0,24602.87,24602.87
2001-03-01,1978.0,20438.67,20438.67
2001-04-01,3351.0,34625.88,34625.88
2001-05-01,2263.0,23383.58,23383.58
2001-06-01,2384.0,24633.87,24633.87
2001-07-01,1214.0,12544.26,12544.26
2001-08-01,606.0,6261.8,6261.8
2001-09-01,635.0,6561.46,6561.46
2001-10-01,352.0,3637.22,3637.22
2001-11-01,276.0,2851.91,2851.91
2001-12-01,1047.0,10818.65,10818.65
2002-01-01,1817.0,18484.34,18484.34
2002-02-01,2512.0,25554.58,25554.58
2002-03-01,2896.0,29461.01,29461.01
2002-04-01,3459.0,35188.41,35188.41
2002-05-01,3235.0,32909.66,32909.66
2002-06-01,3796.0,38616.71,38616.71
2002-07-01,1184.0,12044.83,12044.83
2002-08-01,644.0,6551.41,6551.41
2002-09-01,385.0,3916.61,3916.61
2002-10-01,1384.0,14079.43,14079.43
2002-11-01,2777.0,28250.42,28250.42
2002-12-01,2777.0,28250.42,28250.42
2003-01-01,2986.0,30579.63,30579.63
2003-02-01,2323.0,23789.84,23789.84
2003-03-01,2469.0,25285.03,25285.03
2003-04-01,3599.0,36857.36,36857.36
2003-05-01,3086.0,31603.73,31603.73
2003-06-01,2264.0,23185.62,23185.62
2003-07-01,731.0,7486.17,7486.17
2003-08-01,3049.0,31224.81,31224.81
2003-09-01,2391.0,24486.23,24486.23
2003-10-01,2423.0,24813.94,24813.94
2003-11-01,2668.0,27322.99,27322.99
2003-12-01,3705.0,37942.91,37942.91
2004-01-01,2356.292,23614.76,23614.76
2004-02-01,1390.393,13934.52,13934.52
2004-03-01,2293.998,22990.45,22990.45
2004-04-01,2774.8740000000003,27809.79,27809.79
2004-05-01,2940.2250000000004,29466.93,29466.93
2004-06-01,1747.212,17510.56,17510.56
2004-07-01,1191.602,11942.24,11942.24
2004-08-01,2020.208,20246.52,20246.52
2004-09-01,2444.702,24500.8,24500.8
2004-10-01,1491.6860000000001,14949.68,14949.68
2004-11-01,2058.59,20631.19,20631.19
2004-12-01,3366.219,33736.25,33736.25
2005-01-01,2773.675,27733.97,27733.97
2005-02-01,2253.9480000000003,22537.23,22537.23
2005-03-01,2462.668,24624.22,24624.22
2005-04-01,3087.212,30869.03,30869.03
2005-05-01,2287.364,22871.35,22871.35
2005-06-01,2049.344,20491.39,20491.39
2005-07-01,1740.01,17398.36,17398.36
2005-08-01,1371.975,13718.38,13718.38
2005-09-01,1185.163,11850.45,11850.45
2005-10-01,2410.652,24104.11,24104.11
2005-11-01,2647.225,26469.6,26469.6
2005-12-01,2799.764,27994.84,27994.84
2006-01-01,3043.705,30191.0,30191.0
2006-02-01,2744.523,27223.0,27223.0
2006-03-01,2417.963,23984.0,23984.0
2006-04-01,2631.8740000000003,26106.0,26106.0
2006-05-01,3111.75,30865.0,30865.0
2006-06-01,3057.4970000000003,30327.0,30327.0
2006-07-01,3206.204,31802.0,31802.0
2006-08-01,3183.036,31573.0,31573.0
2006-09-01,2066.167,20494.0,20494.0
2006-10-01,1821.472,18067.0,18067.0
2006-11-01,2133.5460000000003,21163.0,21163.0
2006-12-01,2259.263,22410.0,22410.0
2007-01-01,311.017,3074.0,3074.0
2007-02-01,222.91,2203.0,2203.0
2007-03-01,376.916,3725.0,3725.0
2007-04-01,457.24600000000004,4519.0,4519.0
2007-05-01,487.303,4817.0,4817.0
2007-06-01,266.97,2639.0,2639.0
2007-07-01,252.752,2498.0,2498.0
2007-08-01,122.16,1207.0,1207.0
2007-09-01,72.387,715.0,715.0
2007-10-01,269.319,2662.0,2662.0
2007-11-01,415.298,4105.0,4105.0
2007-12-01,443.721,4386.0,4386.0
2008-01-01,2364.437,23299.0,23299.0
2008-02-01,2359.851,23254.0,23254.0
2008-03-01,2576.282,25387.0,25387.0
2008-04-01,2202.766,21706.0,21706.0
2008-05-01,1958.6370000000002,19300.0,19300.0
2008-06-01,1734.374,17091.0,17091.0
2008-07-01,1742.9060000000002,17175.0,17175.0
2008-08-01,2269.242,22361.0,22361.0
2008-09-01,993.4540000000001,9789.0,9789.0
2008-10-01,1470.76,14493.0,14493.0
2008-11-01,2144.694,21134.0,21134.0
2008-12-01,2525.597,24887.0,24887.0
2009-01-01,2428.94,23706.0,23706.0
2009-02-01,1960.0140000000001,19130.0,19130.0
2009-03-01,3398.813,33172.0,33172.0
2009-04-01,3047.0950000000003,29740.0,29740.0
2009-05-01,2420.6530000000002,23626.0,23626.0
2009-06-01,2350.966,22945.0,22945.0
2009-07-01,3204.034,31271.0,31271.0
2009-08-01,2535.074,24742.0,24742.0
2009-09-01,862.2620000000001,8416.0,8416.0
2009-10-01,2325.603,22698.0,22698.0
2009-11-01,3014.3450000000003,29420.0,29420.0
2009-12-01,3111.201,30365.0,30365.0
2010-01-01,2197.332,21437.0,21437.0
2010-02-01,1965.313,19174.0,19174.0
2010-03-01,2678.422,26131.0,26131.0
2010-04-01,2847.598,27781.0,27781.0
2010-05-01,2208.313,21544.0,21544.0
2010-06-01,1468.91,14331.0,14331.0
2010-07-01,1004.291,9798.0,9798.0
2010-08-01,988.543,9644.0,9644.0
2010-09-01,501.459,4892.0,4892.0
2010-10-01,2460.56,24005.0,24005.0
2010-11-01,2520.0820000000003,24586.0,24586.0
2010-12-01,2375.177,23172.0,23172.0
2011-01-01,2051.059,19928.0,19928.0
2011-02-01,1486.973,14447.0,14447.0
2011-03-01,2823.398,27432.0,27432.0
2011-04-01,2783.185,27041.0,27041.0
2011-05-01,3205.937,31149.0,31149.0
2011-06-01,2516.368,24449.0,24449.0
2011-07-01,1106.465,10750.0,10750.0
2011-08-01,1032.596,10033.0,10033.0
2011-09-01,1802.359,17512.0,17512.0
