measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2023-01-01,0.0,0.0,0.0,97.0,331.0,331.0
2023-02-01,0.0,0.0,0.0,325.0,1109.0,1109.0
2023-03-01,0.0,0.0,0.0,843.0,2876.0,2876.0
2023-04-01,0.0,0.0,0.0,852.0,2907.0,2907.0
2023-05-01,0.0,0.0,0.0,1432.0,4886.0,4886.0
2023-06-01,0.0,0.0,0.0,831.0,2835.0,2835.0
2023-07-01,0.0,0.0,0.0,1212.0,4135.0,4135.0
2023-08-01,0.0,0.0,0.0,1144.0,3903.0,3903.0
2023-09-01,0.0,0.0,0.0,990.0,3378.0,3378.0
2023-10-01,0.0,0.0,0.0,866.0,2955.0,2955.0
2023-11-01,0.0,0.0,0.0,740.0,2525.0,2525.0
2023-12-01,0.0,0.0,0.0,388.0,1324.0,1324.0
2024-01-01,-6.0,0.0,0.0,396.0,1351.0,1351.0
2024-02-01,-32.0,0.0,0.0,751.0,2562.0,2562.0
2024-03-01,-3.0,0.0,0.0,955.0,3258.0,3258.0
2024-04-01,-16.0,0.0,0.0,1041.0,3552.0,3552.0
2024-05-01,-15.0,0.0,0.0,1225.0,4180.0,4180.0
2024-06-01,-24.0,0.0,0.0,1408.0,4804.0,4804.0
2024-07-01,-15.0,0.0,0.0,1142.0,3897.0,3897.0
2024-08-01,-16.0,0.0,0.0,1009.0,3443.0,3443.0
2024-09-01,-6.0,0.0,0.0,833.0,2842.0,2842.0
2024-10-01,-22.0,0.0,0.0,1049.0,3579.0,3579.0
2024-11-01,-10.0,0.0,0.0,723.0,2467.0,2467.0
2024-12-01,-11.0,0.0,0.0,503.0,1716.0,1716.0
