measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2009-01-01,2963.545,31666.0,31666.0
2009-02-01,2608.859,27876.0,27876.0
2009-03-01,3092.771,33047.0,33047.0
2009-04-01,3138.68,33538.0,33538.0
2009-05-01,3574.657,38197.0,38197.0
2009-06-01,3269.289,34934.0,34934.0
2009-07-01,3444.7830000000004,36809.0,36809.0
2009-08-01,3415.5950000000003,36497.0,36497.0
2009-09-01,3364.13,35947.0,35947.0
2009-10-01,3510.5750000000003,37512.0,37512.0
2009-11-01,3331.516,35599.0,35599.0
2009-12-01,3302.6,35289.0,35289.0
2010-01-01,2919.9790000000003,30711.0,30711.0
2010-02-01,2522.2380000000003,26528.0,26528.0
2010-03-01,3002.1040000000003,31574.0,31574.0
2010-04-01,2893.141,30429.0,30429.0
2010-05-01,3552.6670000000004,37365.0,37365.0
2010-06-01,3356.5480000000002,35302.0,35302.0
2010-07-01,3448.8880000000004,36274.0,36274.0
2010-08-01,3438.771,36167.0,36167.0
2010-09-01,3510.065,36917.0,36917.0
2010-10-01,3357.222,35309.0,35309.0
2010-11-01,3439.0530000000003,36170.0,36170.0
2010-12-01,3328.324,35006.0,35006.0
2011-01-01,2697.867,27396.0,27396.0
2011-02-01,2521.275,25603.0,25603.0
2011-03-01,2795.861,28392.0,28392.0
2011-04-01,3006.969,30535.0,30535.0
2011-05-01,3182.664,32320.0,32320.0
2011-06-01,3355.295,34073.0,34073.0
2011-07-01,3534.597,35893.0,35893.0
2011-08-01,3197.825,32473.0,32473.0
2011-09-01,3270.989,33217.0,33217.0
2011-10-01,3462.638,35162.0,35162.0
2011-11-01,3248.656,32990.0,32990.0
2011-12-01,3415.364,34683.0,34683.0
2012-01-01,3355.821,37067.0,37067.0
2012-02-01,2909.125,32133.0,32133.0
2012-03-01,2965.518,32755.0,32755.0
2012-04-01,3369.929,37222.0,37222.0
2012-05-01,3496.147,38617.0,38617.0
2012-06-01,3638.951,40194.0,40194.0
2012-07-01,3805.389,42032.0,42032.0
2012-08-01,3240.497,35793.0,35793.0
2012-09-01,3714.423,41027.0,41027.0
2012-10-01,3543.716,39142.0,39142.0
2012-11-01,3449.262,38099.0,38099.0
