measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2002-01-01,3.394,32.0,32.0,19.174,188.0,188.0
2002-02-01,3.2520000000000002,31.0,31.0,18.371000000000002,180.0,180.0
2002-03-01,3.105,29.0,29.0,17.543,172.0,172.0
2002-04-01,3.0980000000000003,29.0,29.0,17.502000000000002,172.0,172.0
2002-05-01,2.692,25.0,25.0,15.21,149.0,149.0
2002-06-01,3.41,32.0,32.0,19.267,189.0,189.0
2002-07-01,3.967,37.0,37.0,22.415,220.0,220.0
2002-08-01,3.6390000000000002,34.0,34.0,20.558,202.0,202.0
2002-09-01,3.2560000000000002,31.0,31.0,18.395,181.0,181.0
2002-10-01,3.197,30.0,30.0,18.065,177.0,177.0
2002-11-01,3.382,32.0,32.0,19.111,188.0,188.0
2002-12-01,3.609,34.0,34.0,20.389,200.0,200.0
2003-01-01,-1.51,22.0,22.0,-23.781000000000002,154.0,154.0
2003-02-01,-1.312,19.0,19.0,-20.66,134.0,134.0
2003-03-01,-1.1760000000000002,17.0,17.0,-18.518,120.0,120.0
2003-04-01,-1.024,15.0,15.0,-16.133,104.0,104.0
2003-05-01,-1.1340000000000001,17.0,17.0,-17.863,116.0,116.0
2003-06-01,-1.1820000000000002,17.0,17.0,-18.61,120.0,120.0
2003-07-01,-1.613,24.0,24.0,-25.411,164.0,164.0
2003-08-01,-1.58,23.0,23.0,-24.891000000000002,161.0,161.0
2003-09-01,-1.3210000000000002,20.0,20.0,-20.799,135.0,135.0
2003-10-01,-1.265,19.0,19.0,-19.919,129.0,129.0
2003-11-01,-1.3920000000000001,21.0,21.0,-21.919,142.0,142.0
2003-12-01,-1.492,22.0,22.0,-23.495,152.0,152.0
2004-01-01,-8.603,59.0,59.0,-13.638,97.0,97.0
2004-02-01,-4.922000000000001,34.0,34.0,-13.556000000000001,96.0,96.0
2004-03-01,-3.028,21.0,21.0,-15.513,110.0,110.0
2004-04-01,-2.0580000000000003,14.0,14.0,-15.063,107.0,107.0
2004-05-01,-2.092,14.0,14.0,-16.728,119.0,119.0
2004-06-01,-1.9760000000000002,13.0,13.0,-17.011,121.0,121.0
2004-07-01,-2.2520000000000002,15.0,15.0,-17.938000000000002,128.0,128.0
2004-08-01,-2.8930000000000002,20.0,20.0,-16.624000000000002,118.0,118.0
2004-09-01,-2.952,20.0,20.0,-15.591000000000001,111.0,111.0
2004-10-01,-2.9,20.0,20.0,-15.528,110.0,110.0
2004-11-01,-2.648,18.0,18.0,-14.149000000000001,101.0,101.0
2004-12-01,-5.674,39.0,39.0,-13.662,97.0,97.0
2005-01-01,-6.739,18.53,18.53,-16.56,48.81,48.81
2005-02-01,-2.315,6.37,6.37,-13.248000000000001,39.05,39.05
2005-03-01,-2.5660000000000003,7.06,7.06,-18.384,54.19,54.19
2005-04-01,-3.108,8.55,8.55,-17.451,51.44,51.44
2005-05-01,-2.887,7.94,7.94,-16.687,49.19,49.19
2005-06-01,-3.7470000000000003,10.3,10.3,-31.501,92.85,92.85
2005-07-01,-3.814,10.49,10.49,-41.47,122.23,122.23
2005-08-01,-4.48,12.32,12.32,-41.196000000000005,121.43,121.43
2005-09-01,-2.9330000000000003,8.06,8.06,-24.942,73.52,73.52
2005-10-01,-3.257,8.95,8.95,-17.685,52.13,52.13
2005-11-01,-2.6180000000000003,7.2,7.2,-15.5,45.69,45.69
2005-12-01,-5.5360000000000005,15.22,15.22,-19.376,57.11,57.11
2006-01-01,0.0,7.0,7.0,-16.915,5.0,5.0
2006-02-01,0.0,4.0,4.0,-19.121000000000002,5.0,5.0
2006-03-01,0.0,3.0,3.0,-25.197000000000003,7.0,7.0
2006-04-01,0.0,6.0,6.0,-20.851000000000003,6.0,6.0
2006-05-01,0.0,6.0,6.0,-27.467000000000002,8.0,8.0
2006-06-01,0.0,5.0,5.0,-35.38,10.0,10.0
2006-07-01,0.0,7.0,7.0,-63.312000000000005,18.0,18.0
2006-08-01,0.0,7.0,7.0,-56.258,16.0,16.0
2006-09-01,0.0,3.0,3.0,-33.092,9.0,9.0
2006-10-01,0.0,3.0,3.0,-35.845,10.0,10.0
2006-11-01,0.0,4.0,4.0,-24.098000000000003,7.0,7.0
2006-12-01,0.0,5.0,5.0,-24.463,7.0,7.0
2007-01-01,0.0,0.0,0.0,-46.177,117.0,117.0
2007-02-01,0.0,0.0,0.0,-36.003,91.0,91.0
2007-03-01,0.0,0.0,0.0,-15.367,39.0,39.0
2007-04-01,0.0,0.0,0.0,-8.241,21.0,21.0
2007-05-01,0.0,0.0,0.0,-24.066000000000003,61.0,61.0
2007-06-01,0.0,0.0,0.0,-19.921,51.0,51.0
2007-07-01,0.0,0.0,0.0,-68.762,175.0,175.0
2007-08-01,0.0,0.0,0.0,-69.452,176.0,176.0
2007-09-01,0.0,0.0,0.0,-13.377,34.0,34.0
2007-10-01,0.0,0.0,0.0,-9.283000000000001,24.0,24.0
2007-11-01,0.0,0.0,0.0,-4.214,11.0,11.0
2007-12-01,0.0,0.0,0.0,-7.1370000000000005,18.0,18.0
2008-01-01,0.0,0.0,0.0,-29.048000000000002,20.0,20.0
2008-02-01,0.0,0.0,0.0,-8.905000000000001,7.0,7.0
2008-03-01,0.0,0.0,0.0,-22.389,17.0,17.0
2008-04-01,0.0,0.0,0.0,-6.258,5.0,5.0
2008-05-01,0.0,0.0,0.0,-4.835,4.0,4.0
2008-06-01,0.0,0.0,0.0,-30.217000000000002,22.0,22.0
2008-07-01,0.0,0.0,0.0,-83.271,62.0,62.0
2008-08-01,0.0,0.0,0.0,-99.46900000000001,73.0,73.0
2008-09-01,0.0,0.0,0.0,-13.481,10.0,10.0
2008-10-01,0.0,0.0,0.0,-18.844,14.0,14.0
2008-11-01,0.0,0.0,0.0,-37.874,28.0,28.0
2008-12-01,0.0,0.0,0.0,-39.409,29.0,29.0
2009-01-01,0.0,0.0,0.0,-24.367,6.0,6.0
2009-02-01,0.0,0.0,0.0,-7.6610000000000005,1.0,1.0
2009-03-01,0.0,0.0,0.0,-19.68,4.0,4.0
2009-04-01,0.0,0.0,0.0,-21.519000000000002,4.0,4.0
