measured_on,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Generation,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Distillate Fuel Oil-Combined Cycle Steam Part Generation,Distillate Fuel Oil-Combined Cycle Steam Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Steam Part Total Fuel Consumed,Natural Gas-Combined Cycle Combustion Turbine Part Generation,Natural Gas-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Natural Gas-Combined Cycle Steam Part Generation,Natural Gas-Combined Cycle Steam Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Steam Part Total Fuel Consumed
2007-04-01,0.0,0.0,0.0,,,,1995.8390000000002,18324.0,18324.0,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0,,,,2361.071,21677.0,21677.0,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0,,,,2233.378,20505.0,20505.0,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0,,,,3702.64,33994.0,33994.0,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0,,,,4131.278,37930.0,37930.0,0.0,0.0,0.0
2007-09-01,0.0,0.0,0.0,,,,3545.3680000000004,32551.0,32551.0,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0,,,,3144.5240000000003,28870.0,28870.0,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0,,,,2257.626,20728.0,20728.0,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0,,,,3273.2340000000004,30052.0,30052.0,0.0,0.0,0.0
2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,9.117,46.0,46.0,0.075,0.0,0.0,112.52900000000001,573.0,573.0,0.925,1.0,1.0
2008-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-07-01,456.57500000000005,2332.0,2332.0,3.693,0.0,0.0,5382.425,27487.0,27487.0,44.307,486.0,486.0
2008-08-01,285.094,1456.0,1456.0,2.306,0.0,0.0,3364.281,17179.0,17179.0,27.694000000000003,303.0,303.0
2008-09-01,1198.2450000000001,6119.0,6119.0,9.691,0.0,0.0,14129.130000000001,72152.0,72152.0,116.30900000000001,1288.0,1288.0
2008-10-01,332.781,1699.0,1699.0,2.6910000000000003,0.0,0.0,3924.8230000000003,20043.0,20043.0,32.309000000000005,360.0,360.0
2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-01,11.983,122.0,122.0,0.32,0.0,0.0,206.818,2102.0,2102.0,5.68,61.0,61.0
2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-01,63.33,644.0,644.0,1.6920000000000002,0.0,0.0,1103.603,11219.0,11219.0,30.308,313.0,313.0
2009-06-01,35.386,360.0,360.0,0.9460000000000001,0.0,0.0,621.014,6311.0,6311.0,17.054000000000002,172.0,172.0
2009-07-01,9.709,99.0,99.0,0.259,0.0,0.0,172.624,1753.0,1753.0,4.7410000000000005,52.0,52.0
2009-08-01,564.374,5736.0,5736.0,15.07,0.0,0.0,9865.093,100267.0,100267.0,270.93,2859.0,2859.0
2009-09-01,69.049,702.0,702.0,1.8430000000000002,0.0,0.0,1207.284,12271.0,12271.0,33.157000000000004,354.0,354.0
2009-10-01,15.967,162.0,162.0,0.42600000000000005,0.0,0.0,275.766,2805.0,2805.0,7.574000000000001,84.0,84.0
2009-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-01,25.441000000000003,232.0,232.0,0.402,0.0,0.0,1841.756,16796.0,16796.0,29.598000000000003,282.0,282.0
2010-04-01,0.638,6.0,6.0,0.01,0.0,0.0,61.602000000000004,560.0,560.0,0.99,6.0,6.0
2010-05-01,29.892000000000003,273.0,273.0,0.47300000000000003,0.0,0.0,2148.502,19593.0,19593.0,34.527,324.0,324.0
2010-06-01,69.333,632.0,632.0,1.096,0.0,0.0,5034.334,45905.0,45905.0,80.90400000000001,765.0,765.0
2010-07-01,249.985,2279.0,2279.0,3.9520000000000004,0.0,0.0,18173.008,165704.0,165704.0,292.048,2762.0,2762.0
2010-08-01,164.109,1496.0,1496.0,2.5940000000000003,0.0,0.0,11910.42,108603.0,108603.0,191.406,1812.0,1812.0
2010-09-01,75.061,684.0,684.0,1.1860000000000002,0.0,0.0,5464.285,49823.0,49823.0,87.81400000000001,834.0,834.0
2010-10-01,2.545,23.0,23.0,0.04,0.0,0.0,184.175,1679.0,1679.0,2.96,29.0,29.0
2010-11-01,3.184,29.0,29.0,0.05,0.0,0.0,245.775,2239.0,2239.0,3.95,38.0,38.0
2010-12-01,24.803,226.0,226.0,0.392,0.0,0.0,1780.152,16235.0,16235.0,28.608,275.0,275.0
2011-01-01,20.207,180.0,180.0,0.099,0.0,0.0,382.766,3403.0,3403.0,1.901,32.0,32.0
2011-02-01,19.587,174.0,174.0,0.097,0.0,0.0,383.385,3403.0,3403.0,1.903,22.0,22.0
2011-03-01,88.146,782.0,782.0,0.434,0.0,0.0,1725.23,15315.0,15315.0,8.566,137.0,137.0
2011-04-01,146.912,1304.0,1304.0,0.723,0.0,0.0,2875.382,25524.0,25524.0,14.277,228.0,228.0
2011-05-01,176.292,1565.0,1565.0,0.868,0.0,0.0,3450.46,30629.0,30629.0,17.132,275.0,275.0
2011-06-01,48.973,435.0,435.0,0.241,0.0,0.0,958.458,8508.0,8508.0,4.759,79.0,79.0
2011-07-01,225.265,2000.0,2000.0,1.109,0.0,0.0,4408.918,39137.0,39137.0,21.891,346.0,346.0
2011-08-01,195.879,1739.0,1739.0,0.964,0.0,0.0,3833.846,34033.0,34033.0,19.036,300.0,300.0
2011-09-01,107.733,956.0,956.0,0.53,0.0,0.0,2108.616,18718.0,18718.0,10.47,162.0,162.0
2011-10-01,29.38,261.0,261.0,0.145,0.0,0.0,575.079,5105.0,5105.0,2.855,41.0,41.0
2011-11-01,9.793,87.0,87.0,0.049,0.0,0.0,191.693,1702.0,1702.0,0.951,3.0,3.0
2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,237.002,3075.0,3075.0,92.15,87.0,87.0
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,227.022,2946.0,2946.0,88.27,70.0,70.0
2012-04-01,0.0,0.0,0.0,0.0,0.0,0.0,1145.088,14857.0,14857.0,445.23,240.0,240.0
2012-05-01,0.0,0.0,0.0,0.0,0.0,0.0,154.674,2007.0,2007.0,60.14,27.0,27.0
2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1741.332,22594.0,22594.0,677.06,305.0,305.0
2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1005.382,13045.0,13045.0,390.91,293.0,293.0
2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,13.58,185.0,185.0,0.0,0.0,0.0
2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,596.55,6078.0,6078.0,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,67.9,1067.0,1067.0,0.0,0.0,0.0
2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,286.15,2915.0,2915.0,0.0,0.0,0.0
2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,611.1,6175.0,6175.0,26.19,0.0,0.0
2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,701.31,12126.0,12126.0,38.8,616.0,616.0
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,776.0,13413.0,13413.0,55.29,468.0,468.0
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,630.5,9282.0,9282.0,31.04,122.0,122.0
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,194.0,2955.0,2955.0,69.84,117.0,117.0
2014-11-01,0.0,0.0,0.0,0.0,0.0,0.0,339.5,3331.0,3331.0,13.58,299.0,299.0
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-01,953.613,10409.0,10409.0,480.17,0.0,0.0,46.387,506.0,506.0,23.83,10.0,10.0
2015-03-01,0.0,0.0,0.0,0.0,0.0,0.0,30.0,426.0,426.0,0.0,3.0,3.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,0.0,480.0,6725.0,6725.0,180.0,83.0,83.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,12257.0,12257.0,576.0,262.0,262.0
2015-06-01,0.0,0.0,0.0,0.0,0.0,0.0,660.0,7827.0,7827.0,324.0,109.0,109.0
2015-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,15469.0,15469.0,864.0,567.0,567.0
2015-08-01,30.493,431.0,431.0,19.345,0.0,0.0,1239.507,17533.0,17533.0,808.655,497.0,497.0
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,26643.0,26643.0,1368.0,313.0,313.0
2015-10-01,2.936,29.0,29.0,0.803,0.0,0.0,257.064,2517.0,2517.0,71.197,32.0,32.0
2015-11-01,358.757,4112.0,4112.0,195.297,0.0,0.0,2011.243,23052.0,23052.0,1100.703,123.0,123.0
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,285.0,3108.0,3108.0,9.0,88.0,88.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,316.0,2561.0,2561.0,11.0,103.0,103.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,187.0,2112.0,2112.0,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,3274.0,27802.0,27802.0,260.0,2399.0,2399.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,7797.0,68082.0,68082.0,52.0,789.0,789.0
2016-09-01,26.263,201.0,201.0,0.252,0.0,0.0,5339.737,40924.0,40924.0,51.748,481.0,481.0
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,89.753,943.0,943.0,0.0,0.0,0.0,105.247,1106.0,1106.0,0.0,0.0,0.0
2016-12-01,256.019,2387.0,2387.0,0.0,0.0,0.0,296.981,2769.0,2769.0,0.0,0.0,0.0
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,1175.0,17277.0,17277.0,660.0,37.0,37.0
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,764.0,11216.0,11216.0,515.0,32.0,32.0
2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1305.0,20275.0,20275.0,829.0,5.0,5.0
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,562.0,5413.0,5413.0,280.0,4.0,4.0
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1475.0,20561.0,20561.0,844.0,27.0,27.0
2017-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1860.0,27234.0,27234.0,1222.0,36.0,36.0
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,331.0,4445.0,4445.0,180.0,0.0,0.0
2017-12-01,848.0,12107.0,12107.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,1080.434,14541.0,14541.0,542.632,0.0,0.0,261.566,3520.0,3520.0,131.368,0.0,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,579.0,7949.0,7949.0,298.0,13.0,13.0
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,126.0,2184.0,2184.0,64.0,2.0,2.0
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,475.0,7469.0,7469.0,238.0,8.0,8.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1784.0,25717.0,25717.0,894.0,29.0,29.0
2018-09-01,3.458,51.0,51.0,1.717,0.0,0.0,1501.542,22272.0,22272.0,746.283,18.0,18.0
2018-10-01,51.948,741.0,741.0,26.103,0.0,0.0,624.052,8902.0,8902.0,313.897,9.0,9.0
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,484.0,7312.0,7312.0,242.0,21.0,21.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,1377.0,21341.0,21341.0,709.0,9.0,9.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,2.373,35.0,35.0,1.224,0.0,0.0,1042.627,15287.0,15287.0,537.776,7.0,7.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,370.0,5432.0,5432.0,191.0,11.0,11.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,70.643,725.0,725.0,36.561,0.0,0.0,151.357,1553.0,1553.0,78.439,2.0,2.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,17457.0,17457.0,720.0,22.0,22.0
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,1690.0,24798.0,24798.0,1080.0,39.0,39.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,690.0,8654.0,8654.0,360.0,1.0,1.0
2020-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,10.544,135.0,135.0,4.516,0.0,0.0,2333.456,29860.0,29860.0,999.484,0.0,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
